numero,Coord_x,Coord_y
1,335569,1220677
2,335567,1220676
3,335564,1220674
4,335560,1220672
5,335556,1220671
6,335552,1220669
7,335549,1220667
8,335545,1220665
9,335541,1220663
10,335537,1220661
11,335533,1220659
12,335529,1220657
13,335526,1220656
14,335522,1220654
15,335518,1220652
16,335515,1220650
17,335511,1220648
18,335507,1220646
19,335503,1220644
20,335499,1220643
21,335495,1220641
22,335492,1220639
23,335488,1220637
24,335484,1220635
25,335480,1220634
26,335476,1220632
27,335473,1220630
28,335469,1220628
29,335465,1220627
30,335461,1220625
31,335457,1220623
32,335453,1220621
33,335450,1220619
34,335446,1220618
35,335442,1220616
36,335438,1220614
37,335435,1220612
38,335431,1220610
39,335427,1220609
40,335423,1220607
41,335419,1220605
42,335415,1220603
43,335412,1220601
44,335408,1220599
45,335404,1220597
46,335400,1220595
47,335397,1220594
48,335393,1220592
49,335389,1220590
50,335385,1220588
51,335381,1220586
52,335378,1220584
53,335374,1220582
54,335370,1220581
55,335366,1220579
56,335363,1220577
57,335359,1220575
58,335355,1220573
59,335351,1220571
60,335347,1220570
61,335344,1220568
62,335340,1220566
63,335336,1220564
64,335332,1220562
65,335328,1220561
66,335325,1220559
67,335321,1220557
68,335317,1220555
69,335313,1220553
70,335309,1220552
71,335306,1220550
72,335302,1220548
73,335298,1220546
74,335294,1220544
75,335291,1220543
76,335287,1220541
77,335283,1220539
78,335279,1220537
79,335275,1220535
80,335272,1220533
81,335268,1220532
82,335264,1220530
83,335260,1220528
84,335256,1220526
85,335252,1220524
86,335249,1220523
87,335245,1220521
88,335241,1220519
89,335237,1220517
90,335234,1220515
91,335230,1220514
92,335226,1220512
93,335222,1220510
94,335218,1220508
95,335214,1220507
96,335210,1220505
97,335207,1220503
98,335203,1220502
99,335199,1220500
100,335195,1220498
101,335191,1220496
102,335187,1220495
103,335183,1220493
104,335179,1220491
105,335176,1220490
106,335172,1220488
107,335168,1220486
108,335164,1220484
109,335160,1220483
110,335157,1220481
111,335153,1220479
112,335149,1220477
113,335145,1220475
114,335141,1220473
115,335138,1220471
116,335134,1220470
117,335130,1220468
118,335126,1220466
119,335123,1220464
120,335119,1220462
121,335115,1220460
122,335111,1220458
123,335108,1220456
124,335104,1220454
125,335100,1220452
126,335096,1220451
127,335092,1220449
128,335089,1220447
129,335085,1220445
130,335081,1220444
131,335077,1220442
132,335073,1220440
133,335069,1220438
134,335066,1220436
135,335062,1220435
136,335058,1220433
137,335054,1220431
138,335050,1220429
139,335047,1220427
140,335043,1220426
141,335039,1220424
142,335035,1220422
143,335031,1220420
144,335027,1220418
145,335024,1220417
146,335020,1220415
147,335016,1220413
148,335012,1220411
149,335008,1220410
150,335005,1220408
151,335001,1220406
152,334997,1220405
153,334993,1220404
154,334989,1220403
155,334984,1220401
156,334980,1220400
157,334976,1220400
158,334972,1220399
159,334968,1220398
160,334964,1220398
161,334960,1220397
162,334955,1220397
163,334951,1220397
164,334947,1220396
165,334943,1220396
166,334938,1220395
167,334934,1220395
168,334930,1220395
169,334926,1220394
170,334922,1220394
171,334918,1220394
172,334913,1220393
173,334909,1220393
174,334905,1220393
175,334901,1220392
176,334896,1220392
177,334892,1220392
178,334888,1220391
179,334884,1220391
180,334880,1220391
181,334876,1220391
182,334871,1220390
183,334867,1220390
184,334863,1220390
185,334859,1220389
186,334855,1220389
187,334850,1220389
188,334846,1220388
189,334842,1220388
190,334838,1220387
191,334834,1220387
192,334829,1220386
193,334825,1220386
194,334821,1220386
195,334817,1220385
196,334813,1220385
197,334809,1220385
198,334804,1220384
199,334800,1220384
200,334796,1220383
201,334792,1220383
202,334788,1220383
203,334784,1220382
204,334779,1220382
205,334775,1220382
206,334771,1220381
207,334767,1220381
208,334762,1220381
209,334758,1220380
210,334754,1220380
211,334750,1220380
212,334746,1220379
213,334741,1220379
214,334737,1220379
215,334733,1220379
216,334729,1220378
217,334725,1220378
218,334721,1220377
219,334716,1220377
220,334712,1220377
221,334708,1220376
222,334704,1220376
223,334700,1220376
224,334695,1220375
225,334691,1220375
226,334687,1220374
227,334683,1220374
228,334679,1220374
229,334674,1220373
230,334670,1220373
231,334666,1220373
232,334662,1220372
233,334658,1220372
234,334653,1220371
235,334649,1220371
236,334645,1220370
237,334641,1220370
238,334637,1220369
239,334632,1220369
240,334628,1220369
241,334624,1220369
242,334620,1220368
243,334616,1220368
244,334611,1220368
245,334607,1220367
246,334603,1220367
247,334599,1220366
248,334595,1220366
249,334591,1220365
250,334586,1220365
251,334582,1220364
252,334578,1220364
253,334574,1220363
254,334570,1220362
255,334566,1220362
256,334561,1220361
257,334557,1220360
258,334553,1220359
259,334549,1220358
260,334545,1220358
261,334541,1220357
262,334537,1220356
263,334533,1220355
264,334529,1220354
265,334525,1220353
266,334520,1220352
267,334516,1220351
268,334512,1220350
269,334508,1220349
270,334504,1220348
271,334500,1220348
272,334496,1220347
273,334492,1220346
274,334487,1220345
275,334483,1220344
276,334479,1220343
277,334475,1220342
278,334471,1220341
279,334467,1220340
280,334463,1220339
281,334459,1220338
282,334455,1220338
283,334451,1220337
284,334446,1220336
285,334442,1220335
286,334438,1220334
287,334434,1220333
288,334430,1220332
289,334426,1220331
290,334422,1220331
291,334418,1220330
292,334413,1220329
293,334409,1220328
294,334405,1220327
295,334401,1220326
296,334397,1220325
297,334393,1220324
298,334389,1220323
299,334385,1220323
300,334381,1220322
301,334376,1220321
302,334372,1220320
303,334368,1220319
304,334364,1220318
305,334360,1220317
306,334356,1220317
307,334352,1220316
308,334347,1220315
309,334343,1220314
310,334339,1220313
311,334335,1220312
312,334331,1220311
313,334327,1220311
314,334323,1220310
315,334319,1220309
316,334314,1220308
317,334310,1220307
318,334306,1220307
319,334302,1220306
320,334298,1220305
321,334294,1220304
322,334290,1220303
323,334286,1220302
324,334281,1220301
325,334277,1220300
326,334273,1220299
327,334269,1220298
328,334265,1220297
329,334261,1220296
330,334257,1220296
331,334253,1220295
332,334248,1220294
333,334244,1220293
334,334240,1220292
335,334236,1220291
336,334232,1220290
337,334228,1220289
338,334224,1220288
339,334220,1220288
340,334216,1220287
341,334211,1220286
342,334207,1220285
343,334203,1220284
344,334199,1220283
345,334195,1220282
346,334191,1220281
347,334187,1220280
348,334183,1220279
349,334179,1220278
350,334174,1220277
351,334170,1220277
352,334166,1220276
353,334162,1220275
354,334158,1220274
355,334154,1220273
356,334150,1220272
357,334146,1220271
358,334142,1220270
359,334137,1220269
360,334133,1220268
361,334129,1220267
362,334125,1220267
363,334121,1220266
364,334117,1220265
365,334113,1220264
366,334108,1220264
367,334104,1220263
368,334100,1220262
369,334096,1220262
370,334092,1220261
371,334087,1220261
372,334083,1220260
373,334079,1220260
374,334075,1220260
375,334071,1220260
376,334066,1220260
377,334062,1220260
378,334058,1220260
379,334054,1220260
380,334049,1220260
381,334045,1220261
382,334041,1220261
383,334037,1220262
384,334033,1220262
385,334028,1220263
386,334024,1220264
387,334020,1220265
388,334016,1220266
389,334012,1220266
390,334008,1220267
391,334004,1220268
392,334000,1220269
393,333996,1220270
394,333992,1220271
395,333987,1220272
396,333983,1220273
397,333979,1220274
398,333975,1220275
399,333971,1220276
400,333967,1220277
401,333963,1220278
