numero,Coord_x,Coord_y
1,489175,1098306
2,489057,1098320
3,488661,1098368
4,488515,1098380
5,488369,1098392
6,488312,1098397
7,488223,1098404
8,488180,1098408
9,488180,1098408
10,488077,1098418
11,487972,1098428
12,487931,1098432
13,487908,1098434
14,487885,1098433
15,487869,1098435
16,487854,1098438
17,487839,1098442
18,487824,1098446
19,487809,1098452
20,487795,1098458
21,487781,1098465
22,487767,1098473
23,487754,1098481
24,487742,1098490
25,487730,1098500
26,487643,1098594
27,487621,1098618
28,487613,1098628
29,487603,1098639
30,487593,1098649
31,487583,1098658
32,487572,1098666
33,487560,1098674
34,487548,1098682
35,487536,1098688
36,487523,1098694
37,487510,1098699
38,487497,1098704
39,487484,1098707
40,487470,1098710
41,487456,1098712
42,487442,1098713
43,487428,1098714
44,487414,1098714
45,487342,1098708
46,487280,1098704
47,487280,1098704
48,487271,1098703
49,487254,1098702
50,487232,1098701
51,487216,1098700
52,487199,1098699
53,487178,1098699
54,487157,1098697
55,487136,1098695
56,487115,1098692
57,487095,1098688
58,487074,1098683
59,487054,1098677
60,487034,1098670
61,487014,1098663
62,486995,1098655
63,486976,1098646
64,486957,1098637
65,486936,1098630
66,486921,1098626
67,486915,1098624
68,486893,1098619
69,486871,1098615
70,486849,1098612
71,486827,1098610
72,486805,1098609
73,486783,1098608
74,486758,1098609
75,486682,1098613
76,486580,1098619
77,486517,1098623
78,486479,1098626
79,486417,1098630
80,486396,1098632
81,486355,1098636
82,486296,1098639
83,486294,1098640
84,486294,1098640
85,486224,1098650
86,486191,1098652
87,486061,1098660
88,486025,1098663
89,486001,1098663
90,485977,1098666
91,485948,1098670
92,485851,1098673
93,485797,1098680
94,485775,1098681
95,485727,1098688
96,485676,1098695
97,485614,1098706
98,485554,1098719
99,485508,1098730
100,485454,1098746
101,485412,1098759
102,485345,1098782
103,485311,1098794
104,485311,1098794
105,485120,1098859
106,485031,1098890
107,484923,1098926
108,484833,1098959
109,484733,1098991
110,484654,1099018
111,484588,1099043
112,484513,1099072
113,484449,1099099
114,484392,1099128
115,484372,1099138
116,484372,1099138
117,484346,1099151
118,484295,1099178
119,484246,1099208
120,484192,1099242
121,484111,1099298
122,484048,1099341
123,483861,1099478
124,483848,1099487
125,483782,1099532
126,483701,1099588
127,483659,1099618
128,483548,1099703
129,483548,1099703
130,483503,1099738
131,483471,1099762
132,483393,1099811
133,483310,1099861
134,483260,1099888
135,483195,1099919
136,483146,1099939
137,483116,1099950
138,483093,1099958
139,483057,1099970
140,483021,1099981
141,482985,1099990
142,482921,1100000
143,482885,1100005
144,482834,1100010
145,482792,1100013
146,482753,1100015
147,482686,1100013
148,482649,1100013
149,482623,1100011
150,482623,1100011
151,482592,1100010
152,482555,1100006
153,482520,1100001
154,482476,1099993
155,482450,1099987
156,482424,1099980
157,482393,1099972
158,482367,1099963
159,482260,1099924
160,482202,1099899
161,482164,1099878
162,481956,1099769
163,481824,1099698
164,481733,1099649
165,481707,1099635
166,481707,1099635
167,481657,1099609
168,481575,1099568
169,481529,1099548
170,481511,1099541
171,481487,1099534
172,481461,1099527
173,481434,1099523
174,481408,1099520
175,481386,1099518
176,481374,1099518
177,481352,1099518
178,481329,1099520
179,481307,1099522
180,481286,1099526
181,481263,1099531
182,481234,1099538
183,481204,1099548
184,481181,1099557
185,481157,1099571
186,481134,1099585
187,481115,1099599
188,481094,1099616
189,481079,1099632
190,481063,1099647
191,481049,1099665
192,481033,1099688
193,481016,1099718
194,481004,1099744
195,480983,1099806
196,480955,1099876
197,480940,1099907
198,480936,1099913
199,480936,1099913
200,480919,1099939
201,480891,1099972
202,480862,1099997
203,480842,1100013
204,480814,1100031
205,480788,1100042
206,480758,1100052
207,480725,1100060
208,480705,1100063
209,480681,1100064
210,480654,1100064
211,480629,1100062
212,480610,1100060
213,480584,1100055
214,480562,1100050
215,480538,1100038
216,480525,1100031
217,480506,1100019
218,480470,1099998
219,480397,1099948
220,480345,1099912
221,480303,1099886
222,480269,1099869
223,480246,1099859
224,480222,1099851
225,480201,1099846
226,480179,1099841
227,480163,1099838
228,480138,1099835
229,480119,1099835
230,480094,1099835
231,480069,1099837
232,480049,1099839
233,480049,1099839
234,480046,1099839
235,479957,1099860
236,479936,1099864
237,479852,1099880
238,479790,1099887
239,479739,1099886
240,479710,1099881
241,479671,1099870
242,479448,1099789
243,479310,1099730
244,479098,1099646
245,479098,1099646
246,479080,1099639
247,478910,1099569
248,478861,1099550
249,478794,1099522
250,478767,1099510
