numero,Coord_x,Coord_y
1,626449,1064559
2,626449,1064557
3,626449,1064557
4,626449,1064554
5,626450,1064550
6,626452,1064546
7,626455,1064543
8,626457,1064539
9,626459,1064536
10,626461,1064532
11,626463,1064528
12,626465,1064525
13,626467,1064521
14,626469,1064517
15,626471,1064514
16,626473,1064510
17,626475,1064506
18,626477,1064503
19,626479,1064499
20,626481,1064495
21,626483,1064492
22,626485,1064488
23,626487,1064484
24,626489,1064480
25,626491,1064477
26,626493,1064473
27,626495,1064469
28,626497,1064466
29,626499,1064462
30,626501,1064458
31,626504,1064455
32,626506,1064451
33,626508,1064448
34,626510,1064444
35,626513,1064441
36,626516,1064437
37,626519,1064434
38,626522,1064432
39,626525,1064429
40,626529,1064427
41,626533,1064425
42,626536,1064423
43,626540,1064422
44,626545,1064421
45,626549,1064420
46,626553,1064419
47,626557,1064419
48,626561,1064418
49,626566,1064418
50,626570,1064418
51,626574,1064417
52,626578,1064417
53,626582,1064416
54,626587,1064416
55,626591,1064416
56,626595,1064415
57,626599,1064415
58,626603,1064414
59,626607,1064414
60,626611,1064413
61,626616,1064413
62,626620,1064412
63,626624,1064412
64,626628,1064411
65,626632,1064411
66,626637,1064410
67,626641,1064410
68,626645,1064409
69,626649,1064409
70,626653,1064408
71,626657,1064408
72,626661,1064407
73,626666,1064406
74,626670,1064406
75,626674,1064405
76,626678,1064405
77,626682,1064404
78,626686,1064404
79,626690,1064403
80,626695,1064403
81,626699,1064403
82,626703,1064402
83,626707,1064402
84,626711,1064401
85,626716,1064401
86,626720,1064400
87,626724,1064400
88,626728,1064399
89,626732,1064399
90,626736,1064398
91,626741,1064398
92,626745,1064397
93,626749,1064397
94,626753,1064396
95,626757,1064396
96,626762,1064395
97,626766,1064395
98,626770,1064394
99,626774,1064394
100,626778,1064393
101,626782,1064393
102,626786,1064392
103,626791,1064391
104,626795,1064391
105,626799,1064390
106,626803,1064390
107,626807,1064389
108,626811,1064388
109,626815,1064388
110,626820,1064387
111,626824,1064386
112,626828,1064386
113,626832,1064385
114,626836,1064384
115,626840,1064384
116,626844,1064383
117,626849,1064383
118,626853,1064382
119,626857,1064381
120,626861,1064381
121,626865,1064380
122,626869,1064379
123,626874,1064379
124,626878,1064378
125,626882,1064378
126,626886,1064377
127,626890,1064377
128,626894,1064376
129,626899,1064375
130,626903,1064375
131,626907,1064374
132,626911,1064374
133,626915,1064373
134,626919,1064373
135,626923,1064372
136,626927,1064371
137,626932,1064371
138,626936,1064370
139,626940,1064370
140,626944,1064369
141,626948,1064368
142,626952,1064368
143,626957,1064367
144,626961,1064367
145,626965,1064366
146,626969,1064366
147,626973,1064365
148,626977,1064365
149,626981,1064364
150,626986,1064363
151,626990,1064363
152,626994,1064362
153,626998,1064362
154,627002,1064362
155,627006,1064361
156,627011,1064360
157,627015,1064360
158,627019,1064359
159,627023,1064359
160,627027,1064359
161,627032,1064358
162,627036,1064357
163,627040,1064357
164,627044,1064356
165,627048,1064356
166,627052,1064356
167,627057,1064355
168,627061,1064354
169,627065,1064354
170,627069,1064354
171,627073,1064353
172,627077,1064353
173,627082,1064352
174,627086,1064352
175,627090,1064351
176,627094,1064351
177,627098,1064351
178,627102,1064350
179,627107,1064350
180,627111,1064350
181,627115,1064350
182,627119,1064350
183,627124,1064349
184,627128,1064349
185,627132,1064349
186,627136,1064349
187,627140,1064349
188,627144,1064349
189,627149,1064349
190,627153,1064349
191,627157,1064348
192,627161,1064348
193,627165,1064348
194,627170,1064348
195,627174,1064348
196,627178,1064347
197,627182,1064347
198,627186,1064347
199,627191,1064347
200,627195,1064346
201,627199,1064346
202,627203,1064346
203,627207,1064345
204,627212,1064345
205,627216,1064344
206,627220,1064344
207,627224,1064344
208,627228,1064343
209,627232,1064342
210,627236,1064342
211,627241,1064341
212,627245,1064340
213,627249,1064340
214,627253,1064339
215,627257,1064338
216,627261,1064337
217,627265,1064336
218,627269,1064336
219,627274,1064335
220,627278,1064334
221,627282,1064333
222,627286,1064332
223,627290,1064331
224,627294,1064331
225,627298,1064330
226,627302,1064329
227,627307,1064328
228,627311,1064327
229,627315,1064326
230,627319,1064325
231,627323,1064324
232,627327,1064323
233,627331,1064323
234,627335,1064322
235,627339,1064321
236,627343,1064320
237,627348,1064319
238,627352,1064318
239,627356,1064317
240,627360,1064317
241,627364,1064316
242,627368,1064315
243,627373,1064314
244,627377,1064314
245,627381,1064313
246,627385,1064313
247,627389,1064312
248,627393,1064312
249,627398,1064311
250,627402,1064311
251,627406,1064310
252,627410,1064310
253,627414,1064309
254,627418,1064309
255,627423,1064308
256,627427,1064308
257,627431,1064307
258,627435,1064306
259,627439,1064306
260,627443,1064306
261,627448,1064305
262,627452,1064305
263,627456,1064304
264,627460,1064304
265,627464,1064303
266,627468,1064303
267,627473,1064302
268,627477,1064302
269,627481,1064301
270,627485,1064301
271,627489,1064300
272,627493,1064300
273,627498,1064299
274,627502,1064299
275,627506,1064298
276,627510,1064298
277,627514,1064297
278,627519,1064296
279,627523,1064296
280,627527,1064295
281,627531,1064295
282,627535,1064294
283,627539,1064293
284,627544,1064293
285,627548,1064293
286,627552,1064292
287,627556,1064292
288,627560,1064291
289,627564,1064291
290,627569,1064290
291,627573,1064290
292,627577,1064289
293,627581,1064289
294,627585,1064288
295,627589,1064288
296,627594,1064287
297,627598,1064287
298,627602,1064286
299,627606,1064286
300,627610,1064285
301,627614,1064285
302,627619,1064284
303,627623,1064284
304,627627,1064283
305,627631,1064283
306,627635,1064282
307,627640,1064282
308,627644,1064281
309,627648,1064281
310,627652,1064280
311,627656,1064280
312,627661,1064279
313,627665,1064279
314,627669,1064279
315,627673,1064278
316,627677,1064278
317,627681,1064277
318,627686,1064277
319,627690,1064277
320,627694,1064276
321,627698,1064275
322,627702,1064275
323,627706,1064274
324,627711,1064274
325,627715,1064273
326,627719,1064272
327,627723,1064272
328,627727,1064271
329,627731,1064270
330,627735,1064270
331,627740,1064269
332,627744,1064269
333,627748,1064268
334,627752,1064268
335,627756,1064268
336,627761,1064267
337,627765,1064267
338,627769,1064266
339,627773,1064266
340,627777,1064265
341,627781,1064265
342,627786,1064264
343,627790,1064264
344,627794,1064263
345,627798,1064263
346,627802,1064262
347,627806,1064262
348,627811,1064261
349,627815,1064261
350,627819,1064260
351,627823,1064259
352,627827,1064259
353,627832,1064258
354,627836,1064258
355,627840,1064257
356,627844,1064257
357,627848,1064256
358,627852,1064256
359,627857,1064255
360,627861,1064255
361,627865,1064254
362,627869,1064254
363,627873,1064253
364,627878,1064253
365,627882,1064252
366,627886,1064252
367,627890,1064251
368,627894,1064251
369,627898,1064250
370,627902,1064250
371,627907,1064249
372,627911,1064249
