numero,Coord_x,Coord_y
1,440972,1147724
2,440971,1147725
3,440969,1147729
4,440967,1147733
5,440965,1147736
6,440963,1147740
7,440961,1147744
8,440959,1147747
9,440957,1147751
10,440955,1147755
11,440953,1147758
12,440951,1147762
13,440949,1147766
14,440947,1147769
15,440945,1147773
16,440943,1147777
17,440941,1147780
18,440939,1147784
19,440937,1147788
20,440934,1147791
21,440932,1147795
22,440931,1147799
23,440928,1147802
24,440926,1147806
25,440924,1147810
26,440922,1147813
27,440920,1147817
28,440918,1147821
29,440916,1147824
30,440914,1147828
31,440912,1147832
32,440910,1147835
33,440908,1147839
34,440906,1147843
35,440904,1147846
36,440902,1147850
37,440900,1147854
38,440897,1147857
39,440895,1147861
40,440893,1147864
41,440891,1147868
42,440889,1147872
43,440887,1147875
44,440885,1147879
45,440884,1147883
46,440882,1147887
47,440880,1147891
48,440878,1147894
49,440877,1147898
50,440875,1147902
51,440873,1147906
52,440871,1147910
53,440869,1147913
54,440868,1147917
55,440866,1147921
56,440864,1147925
57,440862,1147929
58,440861,1147933
59,440859,1147936
60,440857,1147940
61,440855,1147944
62,440853,1147947
63,440851,1147951
64,440849,1147955
65,440847,1147959
66,440846,1147962
67,440844,1147966
68,440842,1147970
69,440840,1147974
70,440838,1147977
71,440837,1147981
72,440835,1147985
73,440834,1147989
74,440832,1147993
75,440831,1147997
76,440830,1148001
77,440830,1148005
78,440829,1148009
79,440829,1148013
80,440829,1148017
81,440829,1148021
82,440829,1148026
83,440830,1148030
84,440830,1148034
85,440831,1148038
86,440832,1148042
87,440832,1148046
88,440833,1148051
89,440834,1148055
90,440834,1148059
91,440835,1148063
92,440836,1148067
93,440836,1148071
94,440837,1148076
95,440838,1148080
96,440838,1148084
97,440839,1148088
98,440839,1148092
99,440840,1148096
100,440841,1148100
101,440841,1148105
102,440842,1148109
103,440843,1148113
104,440843,1148117
105,440844,1148121
106,440845,1148125
107,440845,1148130
108,440846,1148134
109,440846,1148138
110,440847,1148142
111,440848,1148146
112,440849,1148150
113,440850,1148154
114,440851,1148158
115,440852,1148162
116,440853,1148167
117,440854,1148170
118,440856,1148175
119,440857,1148178
120,440859,1148182
121,440861,1148186
122,440863,1148190
123,440865,1148193
124,440867,1148197
125,440869,1148200
126,440872,1148204
127,440874,1148207
128,440877,1148210
129,440880,1148214
130,440882,1148217
131,440885,1148220
132,440887,1148224
133,440890,1148227
134,440892,1148230
135,440895,1148234
136,440897,1148237
137,440900,1148240
138,440902,1148244
139,440905,1148247
140,440908,1148250
141,440910,1148254
142,440913,1148257
143,440915,1148260
144,440918,1148264
145,440920,1148267
146,440923,1148270
147,440925,1148274
148,440928,1148277
149,440931,1148280
150,440933,1148284
151,440936,1148287
152,440938,1148290
153,440941,1148294
154,440944,1148297
155,440946,1148300
156,440949,1148304
157,440951,1148307
158,440954,1148310
159,440956,1148314
160,440959,1148317
161,440961,1148320
162,440964,1148324
163,440966,1148327
164,440969,1148330
165,440971,1148334
166,440974,1148337
167,440976,1148341
168,440978,1148344
169,440981,1148348
170,440983,1148351
171,440986,1148355
172,440988,1148358
173,440991,1148361
174,440993,1148365
175,440996,1148368
176,440998,1148371
177,441001,1148375
178,441003,1148378
179,441006,1148381
180,441009,1148385
181,441011,1148388
182,441014,1148391
183,441016,1148395
184,441019,1148398
185,441021,1148401
186,441024,1148405
187,441027,1148408
188,441029,1148411
189,441032,1148415
190,441034,1148418
191,441037,1148421
192,441039,1148425
193,441042,1148428
194,441044,1148431
195,441047,1148435
196,441049,1148438
197,441052,1148441
198,441054,1148445
199,441057,1148448
200,441059,1148451
201,441062,1148455
202,441064,1148458
203,441067,1148461
204,441070,1148465
205,441072,1148468
206,441075,1148471
207,441077,1148475
208,441080,1148478
209,441082,1148481
210,441085,1148485
211,441087,1148488
212,441090,1148492
213,441093,1148495
214,441095,1148498
215,441098,1148501
216,441100,1148505
217,441103,1148508
218,441105,1148511
219,441108,1148515
220,441110,1148518
221,441113,1148521
222,441116,1148525
223,441118,1148528
224,441121,1148531
225,441123,1148535
226,441126,1148538
227,441128,1148541
228,441131,1148545
229,441133,1148548
230,441136,1148551
231,441138,1148555
232,441141,1148558
233,441144,1148561
234,441146,1148565
235,441149,1148568
236,441151,1148571
237,441154,1148575
238,441156,1148578
239,441159,1148581
240,441162,1148585
241,441164,1148588
242,441167,1148591
243,441169,1148595
244,441172,1148598
245,441174,1148601
246,441177,1148605
247,441179,1148608
248,441182,1148611
249,441185,1148615
250,441187,1148618
251,441190,1148621
252,441192,1148625
253,441195,1148628
254,441197,1148632
255,441200,1148635
256,441202,1148638
257,441205,1148641
258,441208,1148645
259,441210,1148648
260,441213,1148652
261,441215,1148655
262,441218,1148658
263,441220,1148661
264,441223,1148665
265,441226,1148668
266,441228,1148671
267,441231,1148675
268,441233,1148678
269,441236,1148681
270,441238,1148685
271,441241,1148688
272,441243,1148692
273,441246,1148695
274,441248,1148698
275,441251,1148702
276,441254,1148705
277,441256,1148708
278,441259,1148711
279,441261,1148715
280,441264,1148718
281,441266,1148721
282,441269,1148725
283,441271,1148728
284,441274,1148732
285,441277,1148735
286,441279,1148738
287,441282,1148741
288,441284,1148745
289,441287,1148748
290,441289,1148751
291,441292,1148755
292,441294,1148758
293,441297,1148762
294,441300,1148765
295,441302,1148768
296,441305,1148772
297,441307,1148775
298,441310,1148778
299,441312,1148782
300,441315,1148785
301,441317,1148788
302,441320,1148792
303,441322,1148795
304,441325,1148798
305,441327,1148802
306,441330,1148805
307,441333,1148809
308,441335,1148812
309,441338,1148815
310,441340,1148819
311,441343,1148822
312,441345,1148825
313,441348,1148829
314,441350,1148832
315,441353,1148836
316,441355,1148839
317,441358,1148842
318,441360,1148846
319,441363,1148849
320,441366,1148852
321,441368,1148856
322,441371,1148859
323,441373,1148862
324,441376,1148866
325,441378,1148869
326,441381,1148873
327,441383,1148876
328,441386,1148879
329,441388,1148883
330,441391,1148886
331,441394,1148889
332,441396,1148893
333,441399,1148896
334,441401,1148899
335,441404,1148903
336,441406,1148906
337,441409,1148909
338,441411,1148913
339,441414,1148916
340,441416,1148919
341,441419,1148923
342,441422,1148926
343,441424,1148930
344,441427,1148933
345,441429,1148936
346,441432,1148940
347,441434,1148943
348,441437,1148946
349,441439,1148950
350,441442,1148953
351,441444,1148957
352,441447,1148960
353,441449,1148963
354,441452,1148967
355,441454,1148970
356,441457,1148973
357,441460,1148977
358,441462,1148980
359,441465,1148984
360,441467,1148987
361,441470,1148990
362,441472,1148994
363,441475,1148997
364,441477,1149000
365,441480,1149004
366,441483,1149007
367,441485,1149010
368,441488,1149014
369,441490,1149017
370,441493,1149021
371,441495,1149024
372,441498,1149027
373,441500,1149030
374,441503,1149034
375,441505,1149037
376,441508,1149041
377,441511,1149044
378,441513,1149047
379,441516,1149051
380,441518,1149054
381,441521,1149057
382,441523,1149061
383,441526,1149064
384,441528,1149067
385,441531,1149071
386,441533,1149074
387,441536,1149077
388,441538,1149081
389,441541,1149084
390,441544,1149087
391,441546,1149091
392,441549,1149094
393,441551,1149097
394,441554,1149101
395,441556,1149104
396,441559,1149107
397,441561,1149111
398,441564,1149114
399,441566,1149117
400,441569,1149121
401,441571,1149124
402,441574,1149127
403,441577,1149131
404,441579,1149134
405,441582,1149137
406,441584,1149141
407,441587,1149144
408,441589,1149147
409,441592,1149151
410,441594,1149154
411,441597,1149158
412,441599,1149161
413,441602,1149164
414,441605,1149167
415,441607,1149171
416,441610,1149174
417,441613,1149178
418,441615,1149181
419,441618,1149184
420,441620,1149188
421,441623,1149191
422,441625,1149194
423,441628,1149198
424,441631,1149201
425,441633,1149204
426,441636,1149208
427,441638,1149211
428,441641,1149215
429,441643,1149218
430,441646,1149221
431,441648,1149225
432,441651,1149228
433,441653,1149231
434,441656,1149235
435,441658,1149238
436,441661,1149241
437,441663,1149245
438,441666,1149248
439,441668,1149252
440,441671,1149255
441,441674,1149258
442,441676,1149262
443,441679,1149265
444,441681,1149268
445,441684,1149272
446,441686,1149275
447,441689,1149278
448,441691,1149281
449,441694,1149285
450,441697,1149288
451,441699,1149291
452,441702,1149295
453,441704,1149298
454,441707,1149301
455,441709,1149305
456,441712,1149308
457,441715,1149311
458,441717,1149315
459,441720,1149318
460,441722,1149321
461,441725,1149325
462,441727,1149328
463,441730,1149332
464,441732,1149335
465,441735,1149338
466,441737,1149342
467,441740,1149345
468,441742,1149348
469,441745,1149352
470,441747,1149355
471,441749,1149359
472,441751,1149362
473,441754,1149366
474,441755,1149370
475,441757,1149374
476,441759,1149378
477,441761,1149381
478,441762,1149385
479,441763,1149390
480,441764,1149394
481,441764,1149398
482,441765,1149402
483,441765,1149406
484,441765,1149411
485,441765,1149415
486,441766,1149419
487,441766,1149423
488,441766,1149427
489,441766,1149431
490,441767,1149436
491,441767,1149440
492,441767,1149444
493,441767,1149448
494,441767,1149453
495,441768,1149457
496,441768,1149461
497,441768,1149465
498,441768,1149469
499,441768,1149474
500,441768,1149478
501,441769,1149482
502,441769,1149486
503,441769,1149490
504,441769,1149495
505,441769,1149499
506,441770,1149503
507,441770,1149507
508,441770,1149511
509,441770,1149516
510,441771,1149520
511,441771,1149524
512,441771,1149528
513,441771,1149532
514,441771,1149537
515,441772,1149541
516,441772,1149545
517,441772,1149549
