numero,Coord_x,Coord_y
1,377875,1101601
2,377879,1101602
3,377883,1101603
4,377887,1101604
5,377892,1101605
6,377896,1101607
7,377900,1101608
8,377904,1101609
9,377908,1101610
10,377912,1101611
11,377916,1101612
12,377920,1101613
13,377924,1101614
14,377928,1101615
15,377932,1101616
16,377936,1101617
17,377940,1101618
18,377944,1101620
19,377948,1101621
20,377952,1101622
21,377956,1101624
22,377960,1101625
23,377964,1101626
24,377968,1101628
25,377972,1101629
26,377976,1101630
27,377980,1101631
28,377985,1101632
29,377989,1101633
30,377993,1101634
31,377997,1101635
32,378001,1101636
33,378005,1101637
34,378009,1101638
35,378013,1101639
36,378017,1101640
37,378021,1101641
38,378026,1101642
39,378030,1101643
40,378034,1101645
41,378038,1101645
42,378042,1101647
43,378046,1101648
44,378050,1101649
45,378054,1101650
46,378058,1101651
47,378062,1101652
48,378066,1101653
49,378071,1101654
50,378075,1101655
51,378079,1101655
52,378083,1101656
53,378087,1101657
54,378091,1101658
55,378095,1101659
56,378100,1101659
57,378104,1101660
58,378108,1101660
59,378112,1101661
60,378116,1101662
61,378120,1101662
62,378125,1101662
63,378129,1101662
64,378133,1101662
65,378137,1101662
66,378141,1101662
67,378145,1101662
68,378150,1101661
69,378154,1101661
70,378158,1101660
71,378162,1101659
72,378166,1101659
73,378170,1101658
74,378175,1101658
75,378179,1101657
76,378183,1101656
77,378187,1101656
78,378191,1101655
79,378195,1101654
80,378200,1101654
81,378204,1101653
82,378208,1101652
83,378212,1101652
84,378216,1101651
85,378220,1101651
86,378225,1101650
87,378229,1101649
88,378233,1101649
89,378237,1101648
90,378241,1101648
91,378246,1101647
92,378250,1101646
93,378254,1101646
94,378258,1101645
95,378262,1101644
96,378266,1101644
97,378271,1101643
98,378275,1101643
99,378279,1101642
100,378283,1101641
101,378287,1101641
102,378291,1101640
103,378296,1101640
104,378300,1101639
105,378304,1101638
106,378308,1101638
107,378312,1101637
108,378317,1101637
109,378320,1101636
110,378325,1101635
111,378329,1101635
112,378333,1101634
113,378337,1101633
114,378341,1101633
115,378345,1101632
116,378350,1101631
117,378354,1101631
118,378358,1101630
119,378362,1101629
120,378366,1101629
121,378370,1101628
122,378374,1101628
123,378379,1101627
124,378383,1101626
125,378387,1101626
126,378391,1101625
127,378395,1101624
128,378399,1101624
129,378404,1101623
130,378408,1101622
131,378412,1101622
132,378416,1101621
133,378420,1101620
134,378425,1101620
135,378429,1101619
136,378433,1101619
137,378437,1101618
138,378441,1101617
139,378445,1101617
140,378450,1101616
141,378454,1101615
142,378458,1101615
143,378462,1101614
144,378466,1101614
145,378470,1101613
146,378474,1101612
147,378479,1101612
148,378483,1101611
149,378487,1101610
150,378491,1101610
151,378495,1101609
152,378500,1101608
153,378504,1101608
154,378508,1101607
155,378512,1101606
156,378516,1101606
157,378520,1101605
158,378525,1101605
159,378529,1101604
160,378533,1101603
161,378537,1101603
162,378541,1101602
163,378545,1101601
164,378549,1101600
165,378554,1101600
166,378558,1101599
167,378562,1101599
168,378566,1101598
169,378570,1101597
170,378574,1101597
171,378578,1101597
172,378583,1101596
173,378587,1101596
174,378591,1101595
175,378595,1101595
176,378600,1101594
177,378604,1101594
178,378608,1101593
179,378612,1101592
180,378616,1101592
181,378621,1101591
182,378625,1101590
183,378629,1101589
184,378633,1101588
185,378637,1101587
186,378641,1101586
187,378645,1101586
188,378649,1101585
189,378654,1101584
190,378658,1101584
191,378662,1101583
192,378666,1101582
193,378670,1101582
194,378674,1101581
195,378679,1101580
196,378683,1101580
197,378687,1101579
198,378691,1101578
199,378695,1101578
200,378699,1101577
201,378703,1101576
202,378708,1101575
203,378712,1101575
204,378716,1101574
205,378720,1101573
206,378724,1101573
207,378728,1101572
208,378733,1101572
209,378737,1101572
210,378741,1101572
211,378745,1101572
212,378749,1101571
213,378754,1101571
214,378758,1101571
215,378762,1101570
216,378766,1101570
217,378770,1101569
218,378774,1101569
219,378779,1101568
220,378783,1101567
221,378787,1101567
222,378791,1101566
223,378795,1101565
224,378799,1101565
225,378804,1101564
226,378808,1101563
