numero,Coord_x,Coord_y
1,415193,1103622
2,415188,1103623
3,415184,1103623
4,415180,1103624
5,415176,1103625
6,415172,1103625
7,415167,1103626
8,415163,1103627
9,415159,1103627
10,415155,1103628
11,415151,1103629
12,415147,1103629
13,415142,1103630
14,415138,1103631
15,415134,1103631
16,415130,1103632
17,415126,1103633
18,415122,1103633
19,415117,1103634
20,415113,1103635
21,415109,1103635
22,415105,1103636
23,415101,1103636
24,415097,1103637
25,415092,1103638
26,415088,1103638
27,415084,1103639
28,415080,1103640
29,415076,1103640
30,415072,1103641
31,415067,1103642
32,415063,1103642
33,415059,1103643
34,415055,1103643
35,415051,1103644
36,415047,1103645
37,415042,1103645
38,415038,1103646
39,415034,1103646
40,415030,1103647
41,415026,1103647
42,415022,1103648
43,415017,1103649
44,415013,1103649
45,415009,1103650
46,415005,1103651
47,415001,1103651
48,414997,1103652
49,414992,1103653
50,414988,1103653
51,414984,1103654
52,414980,1103655
53,414976,1103656
54,414972,1103656
55,414967,1103657
56,414963,1103658
57,414959,1103658
58,414955,1103659
59,414951,1103659
60,414947,1103660
61,414942,1103661
62,414938,1103661
63,414934,1103662
64,414930,1103662
65,414926,1103663
66,414922,1103663
67,414917,1103663
68,414913,1103664
69,414909,1103664
70,414905,1103664
71,414901,1103665
72,414896,1103665
73,414892,1103665
74,414888,1103666
75,414884,1103666
76,414879,1103666
77,414875,1103667
78,414871,1103667
79,414867,1103667
80,414863,1103668
81,414859,1103668
82,414854,1103668
83,414850,1103669
84,414846,1103669
85,414842,1103669
86,414838,1103669
87,414833,1103670
88,414829,1103670
89,414825,1103670
90,414821,1103671
91,414817,1103671
92,414812,1103671
93,414808,1103671
94,414804,1103672
95,414800,1103672
96,414795,1103672
97,414791,1103673
98,414787,1103673
99,414783,1103673
100,414779,1103674
101,414774,1103674
102,414770,1103674
103,414766,1103674
104,414762,1103674
105,414758,1103675
106,414754,1103675
107,414749,1103675
108,414745,1103676
109,414741,1103676
110,414737,1103676
111,414733,1103676
112,414728,1103677
113,414724,1103677
114,414720,1103677
115,414716,1103678
116,414711,1103678
117,414707,1103678
118,414703,1103678
119,414699,1103679
120,414695,1103679
121,414691,1103679
122,414686,1103679
123,414682,1103680
124,414678,1103680
125,414674,1103680
126,414669,1103680
127,414665,1103681
128,414661,1103681
129,414657,1103681
130,414653,1103681
131,414648,1103681
132,414644,1103682
133,414640,1103682
134,414636,1103682
135,414632,1103682
136,414627,1103683
137,414623,1103683
138,414619,1103683
139,414615,1103683
140,414611,1103684
141,414606,1103684
142,414602,1103684
143,414598,1103685
144,414594,1103685
145,414590,1103685
146,414585,1103685
147,414581,1103686
148,414577,1103686
149,414573,1103686
150,414569,1103686
151,414564,1103687
152,414560,1103687
153,414556,1103687
154,414552,1103688
155,414548,1103688
156,414543,1103688
157,414539,1103688
158,414535,1103688
159,414531,1103689
160,414527,1103689
161,414522,1103689
162,414518,1103689
163,414514,1103690
164,414510,1103690
165,414506,1103690
166,414501,1103690
167,414497,1103691
168,414493,1103691
169,414489,1103691
170,414485,1103692
171,414480,1103692
172,414476,1103692
173,414472,1103692
174,414468,1103692
175,414463,1103693
176,414459,1103693
177,414455,1103693
178,414451,1103694
179,414447,1103694
180,414442,1103694
181,414438,1103694
182,414434,1103695
183,414430,1103695
184,414426,1103695
185,414421,1103695
186,414417,1103696
187,414413,1103696
188,414409,1103696
189,414405,1103697
190,414400,1103697
191,414396,1103697
192,414392,1103697
193,414388,1103698
194,414384,1103698
195,414379,1103698
196,414375,1103698
197,414371,1103699
198,414367,1103699
199,414362,1103699
200,414358,1103699
201,414354,1103699
202,414350,1103700
203,414346,1103700
204,414341,1103700
205,414337,1103700
206,414333,1103700
207,414329,1103701
208,414325,1103701
209,414320,1103701
210,414316,1103701
211,414312,1103701
212,414308,1103702
213,414304,1103702
214,414299,1103702
215,414295,1103702
216,414291,1103702
217,414287,1103703
218,414283,1103703
219,414278,1103703
220,414274,1103703
221,414270,1103704
222,414266,1103704
223,414261,1103704
224,414257,1103704
225,414253,1103704
226,414249,1103705
227,414245,1103705
228,414240,1103705
229,414236,1103705
230,414232,1103706
231,414228,1103706
232,414224,1103706
233,414219,1103706
234,414215,1103706
235,414211,1103707
236,414207,1103707
237,414203,1103707
238,414198,1103707
239,414194,1103708
240,414190,1103708
241,414186,1103708
242,414182,1103708
243,414177,1103708
244,414173,1103709
245,414169,1103709
246,414165,1103709
247,414160,1103709
248,414156,1103710
249,414152,1103710
250,414148,1103710
251,414144,1103710
252,414139,1103710
253,414135,1103710
254,414131,1103711
255,414127,1103711
256,414123,1103711
257,414118,1103711
258,414114,1103711
259,414110,1103711
260,414106,1103712
261,414102,1103712
262,414097,1103712
263,414093,1103712
264,414089,1103713
265,414085,1103713
266,414081,1103713
267,414076,1103713
268,414072,1103713
269,414068,1103713
270,414064,1103714
271,414060,1103714
272,414056,1103714
273,414051,1103714
274,414047,1103714
275,414043,1103714
276,414039,1103714
277,414034,1103714
278,414030,1103714
279,414026,1103714
280,414022,1103714
281,414018,1103714
282,414013,1103714
283,414009,1103715
284,414005,1103715
285,414001,1103715
286,413997,1103715
287,413992,1103715
288,413988,1103715
289,413984,1103715
290,413980,1103715
291,413976,1103715
292,413971,1103715
293,413967,1103715
294,413963,1103715
295,413959,1103715
296,413954,1103715
297,413950,1103715
298,413946,1103716
299,413942,1103716
300,413938,1103716
301,413933,1103716
302,413929,1103716
303,413925,1103716
304,413921,1103716
305,413917,1103716
306,413912,1103716
307,413908,1103716
308,413904,1103716
309,413900,1103716
310,413895,1103716
311,413891,1103716
312,413887,1103716
313,413883,1103716
314,413879,1103716
315,413874,1103716
316,413870,1103716
317,413866,1103716
318,413862,1103716
319,413857,1103716
320,413853,1103716
321,413849,1103716
322,413845,1103716
323,413841,1103716
324,413836,1103716
325,413832,1103717
326,413828,1103717
327,413824,1103717
328,413820,1103717
329,413815,1103717
330,413811,1103717
331,413807,1103717
332,413803,1103717
333,413798,1103717
334,413794,1103717
335,413790,1103717
336,413786,1103717
337,413782,1103717
338,413777,1103717
339,413773,1103717
340,413769,1103717
341,413765,1103717
342,413761,1103716
343,413756,1103716
344,413752,1103716
345,413748,1103716
346,413744,1103716
347,413739,1103716
348,413735,1103716
349,413731,1103716
350,413727,1103716
351,413723,1103716
352,413719,1103716
353,413714,1103716
354,413710,1103716
355,413706,1103716
356,413702,1103716
357,413697,1103715
358,413693,1103715
359,413689,1103715
360,413685,1103715
361,413681,1103715
362,413676,1103715
363,413672,1103715
364,413668,1103715
365,413664,1103715
366,413660,1103715
367,413655,1103715
368,413651,1103715
369,413647,1103714
370,413643,1103714
371,413639,1103714
372,413634,1103714
373,413630,1103714
374,413626,1103714
375,413622,1103714
376,413617,1103714
377,413613,1103714
378,413609,1103714
379,413605,1103713
380,413601,1103713
381,413596,1103713
382,413592,1103713
383,413588,1103713
384,413584,1103713
385,413580,1103713
386,413575,1103713
387,413571,1103713
388,413567,1103713
389,413563,1103713
390,413559,1103712
391,413554,1103712
392,413550,1103712
393,413546,1103712
394,413542,1103712
395,413537,1103712
396,413533,1103712
397,413529,1103712
398,413525,1103712
399,413521,1103712
400,413516,1103712
401,413512,1103711
402,413508,1103711
403,413504,1103711
404,413500,1103711
405,413495,1103711
406,413491,1103711
407,413487,1103711
408,413483,1103711
409,413479,1103711
410,413474,1103711
411,413470,1103711
412,413466,1103711
413,413462,1103711
414,413458,1103710
415,413453,1103710
416,413449,1103710
417,413445,1103710
418,413441,1103710
419,413437,1103710
420,413432,1103710
421,413428,1103710
422,413424,1103710
423,413420,1103710
424,413415,1103710
425,413411,1103710
426,413407,1103710
427,413403,1103710
428,413399,1103710
429,413394,1103710
430,413390,1103710
431,413386,1103710
432,413382,1103710
433,413378,1103710
434,413373,1103710
435,413369,1103710
436,413365,1103710
437,413361,1103710
438,413357,1103710
439,413352,1103710
440,413348,1103709
441,413344,1103709
442,413340,1103709
443,413336,1103709
444,413331,1103709
445,413327,1103709
446,413323,1103709
447,413319,1103709
448,413314,1103709
449,413310,1103709
450,413306,1103709
451,413302,1103709
452,413298,1103709
453,413293,1103709
454,413289,1103709
455,413285,1103709
456,413281,1103709
457,413276,1103709
458,413272,1103709
459,413268,1103709
460,413264,1103709
