numero,Coord_x,Coord_y
1,328475,1094307
2,328472,1094308
3,328462,1094310
4,328442,1094315
5,328423,1094321
6,328403,1094323
7,328384,1094324
8,328364,1094324
9,328328,1094324
10,328324,1094324
11,328296,1094320
12,328228,1094314
13,328190,1094302
14,328167,1094300
15,328161,1094298
16,328145,1094293
17,328128,1094288
18,328116,1094286
19,328103,1094284
20,328091,1094283
21,328078,1094283
22,328065,1094284
23,328053,1094286
24,328030,1094291
25,328007,1094297
26,327984,1094302
27,327958,1094308
28,327932,1094313
29,327905,1094317
30,327879,1094321
31,327848,1094323
32,327817,1094324
33,327786,1094325
34,327755,1094325
35,327737,1094326
36,327719,1094326
37,327702,1094325
38,327684,1094323
39,327666,1094320
40,327648,1094317
41,327629,1094314
42,327609,1094310
43,327590,1094306
44,327570,1094301
45,327542,1094296
46,327514,1094291
47,327487,1094286
48,327417,1094282
49,327283,1094270
50,327221,1094272
51,327220,1094272
52,327206,1094277
53,327192,1094282
54,327178,1094288
55,327164,1094295
56,327151,1094303
57,327127,1094312
58,327090,1094327
59,327077,1094332
60,327070,1094335
61,327062,1094338
62,327054,1094340
63,327045,1094341
64,327037,1094341
65,326977,1094343
66,326949,1094342
67,326875,1094342
68,326856,1094342
69,326830,1094350
70,326817,1094358
71,326800,1094364
72,326782,1094371
73,326765,1094377
74,326753,1094380
75,326742,1094385
76,326730,1094390
77,326720,1094396
78,326710,1094403
79,326692,1094415
80,326625,1094458
81,326552,1094519
82,326516,1094541
83,326462,1094581
84,326412,1094612
85,326367,1094644
86,326332,1094667
87,326318,1094671
88,326311,1094675
89,326255,1094704
90,326180,1094756
91,326108,1094808
92,326096,1094816
93,325992,1094883
94,325987,1094885
95,325982,1094888
96,325978,1094891
97,325974,1094895
98,325971,1094899
99,325968,1094908
100,325966,1094917
101,325964,1094926
102,325939,1095061
103,325937,1095078
104,325936,1095096
105,325934,1095113
106,325933,1095120
107,325931,1095123
108,340993,1092027
109,340993,1092028
110,340993,1092029
111,340993,1092030
112,340993,1092032
113,340992,1092033
114,340990,1092040
115,340989,1092047
116,340989,1092054
117,340989,1092061
118,340995,1092088
119,340995,1092093
120,340995,1092097
121,340994,1092102
122,340992,1092106
123,340991,1092111
124,340991,1092115
125,340991,1092120
126,340992,1092124
127,340994,1092128
128,340996,1092132
129,341000,1092137
130,341004,1092142
131,341009,1092147
132,341014,1092151
133,341015,1092152
134,341017,1092153
135,341018,1092155
136,341019,1092156
137,341019,1092158
138,341019,1092160
