numero,Coord_x,Coord_y
1,606499,1104918
2,606502,1104919
3,606506,1104920
4,606510,1104921
5,606514,1104923
6,606518,1104924
7,606522,1104925
8,606526,1104927
9,606530,1104928
10,606534,1104929
11,606538,1104930
12,606542,1104932
13,606546,1104933
14,606550,1104934
15,606558,1104936
16,606562,1104938
17,606566,1104939
18,606570,1104940
19,606574,1104941
20,606578,1104943
21,606582,1104944
22,606586,1104945
23,606590,1104946
24,606594,1104948
25,606598,1104949
26,606602,1104950
27,606606,1104951
28,606610,1104952
29,606614,1104954
30,606618,1104955
31,606622,1104956
32,606626,1104957
33,606630,1104959
34,606634,1104960
35,606638,1104961
36,606642,1104962
37,606646,1104964
38,606650,1104965
39,606654,1104966
40,606658,1104967
41,606662,1104969
42,606666,1104970
43,606670,1104971
44,606674,1104972
45,606678,1104973
46,606682,1104975
47,606686,1104976
48,606690,1104977
49,606694,1104978
50,606698,1104980
51,606702,1104981
52,606706,1104982
53,606710,1104983
54,606714,1104984
55,606718,1104986
56,606722,1104987
57,606726,1104988
58,606730,1104990
59,606734,1104991
60,606738,1104992
61,606742,1104993
62,606746,1104994
63,606750,1104995
64,606754,1104996
65,606759,1104998
66,606762,1104999
67,606766,1105000
68,606770,1105001
69,606774,1105003
70,606778,1105004
71,606782,1105005
72,606786,1105006
73,606790,1105008
74,606794,1105009
75,606798,1105010
76,606802,1105012
77,606806,1105013
78,606810,1105014
79,606814,1105015
80,606818,1105017
81,606822,1105018
82,606826,1105019
83,606830,1105020
84,606834,1105021
85,606838,1105023
86,606842,1105024
87,606846,1105025
88,606850,1105026
89,606854,1105028
90,606858,1105029
91,606862,1105030
92,606866,1105032
93,606870,1105033
94,606874,1105034
95,606878,1105035
96,606882,1105036
97,606886,1105037
98,606890,1105039
99,606894,1105040
100,606898,1105041
101,606902,1105042
102,606906,1105043
103,606910,1105044
104,606914,1105046
105,606918,1105047
106,606922,1105048
107,606926,1105049
108,606930,1105051
109,606934,1105052
110,606938,1105053
111,606942,1105054
112,606946,1105056
113,606950,1105057
114,606954,1105058
115,606958,1105059
116,606962,1105061
117,606966,1105062
118,595377,1104952
119,595381,1104953
120,595384,1104953
121,595385,1104954
122,595389,1104954
123,595393,1104955
124,595397,1104956
125,595401,1104956
126,595406,1104957
127,595410,1104958
128,595414,1104958
129,595418,1104959
130,595422,1104960
131,595426,1104961
132,595430,1104961
133,595434,1104962
134,595439,1104963
135,595443,1104963
136,595447,1104964
137,595451,1104965
138,595455,1104966
139,595459,1104967
140,595463,1104967
141,595468,1104968
142,595472,1104969
143,595476,1104969
144,595480,1104970
145,595484,1104971
146,595488,1104971
147,595492,1104972
148,595497,1104973
149,595501,1104973
150,595505,1104974
151,595509,1104975
152,595513,1104975
153,595517,1104976
154,595521,1104977
155,595526,1104977
156,595530,1104978
157,595534,1104979
158,595538,1104979
159,595542,1104980
160,595546,1104981
161,595551,1104981
162,595555,1104982
163,595559,1104983
164,595563,1104984
165,595567,1104984
166,595571,1104985
167,595575,1104986
168,595580,1104986
169,595584,1104987
170,595588,1104988
171,595592,1104988
172,595596,1104989
173,595600,1104990
174,595604,1104990
175,595609,1104991
176,595613,1104992
177,595617,1104992
178,595621,1104993
179,595625,1104994
180,595629,1104994
181,595633,1104995
182,595638,1104995
183,595642,1104996
184,595646,1104997
185,595650,1104997
186,595654,1104998
187,595659,1104998
188,595663,1104999
189,595667,1104999
190,595671,1104999
191,595675,1105000
192,595679,1105000
193,595684,1105000
194,595688,1105001
195,595692,1105001
196,595696,1105001
197,595700,1105002
198,595705,1105002
199,595709,1105002
200,595713,1105002
201,595717,1105002
202,595721,1105002
203,595726,1105002
204,595730,1105002
205,595734,1105002
206,595738,1105002
207,595742,1105002
208,595747,1105002
209,595751,1105002
210,595755,1105002
211,595759,1105001
212,595763,1105001
213,595768,1105001
214,595772,1105001
215,595776,1105000
216,595780,1105000
217,595784,1105000
218,595789,1104999
219,595793,1104999
220,595797,1104998
221,595801,1104998
222,595805,1104997
223,595809,1104997
224,595814,1104996
225,595818,1104995
226,595822,1104994
227,595826,1104994
228,595830,1104993
229,595834,1104992
230,595838,1104991
231,595843,1104991
232,595847,1104990
233,595851,1104989
234,595855,1104988
235,595859,1104987
236,595863,1104986
237,595867,1104985
238,595871,1104984
239,595875,1104983
240,595879,1104982
241,595883,1104981
242,595887,1104979
243,595892,1104978
244,595896,1104977
245,595900,1104976
246,595904,1104975
247,595908,1104973
248,595912,1104972
249,595916,1104971
250,595920,1104969
251,595924,1104968
252,595928,1104967
253,595932,1104965
254,595936,1104964
255,595940,1104963
256,595944,1104961
257,595948,1104960
258,595952,1104958
259,595956,1104957
260,595959,1104955
261,595963,1104954
262,595967,1104952
263,595971,1104951
264,595975,1104949
265,595979,1104947
266,595983,1104946
267,595986,1104944
268,595990,1104942
269,595994,1104940
270,595998,1104938
271,596002,1104936
272,596005,1104935
273,596009,1104933
274,596013,1104931
275,596017,1104929
276,596020,1104927
277,596024,1104925
278,596028,1104923
279,596032,1104921
280,596035,1104919
281,596039,1104917
282,596043,1104915
283,596047,1104913
284,596050,1104911
285,596054,1104910
286,596058,1104908
287,596061,1104906
288,596065,1104904
289,596069,1104902
290,596072,1104900
291,596076,1104898
292,596080,1104896
293,596084,1104895
294,596088,1104893
295,596091,1104891
296,596095,1104889
297,596099,1104887
298,596103,1104885
299,596107,1104884
300,596110,1104882
301,596114,1104880
302,596118,1104878
303,596122,1104877
304,596125,1104875
305,596129,1104873
306,596133,1104871
307,596137,1104870
308,596141,1104868
309,596145,1104866
310,596149,1104865
311,596152,1104863
312,596156,1104862
313,596160,1104860
314,596164,1104858
315,596168,1104857
316,596172,1104856
317,596176,1104854
318,596180,1104853
319,596184,1104851
320,596188,1104850
321,596192,1104849
322,596196,1104848
323,596204,1104845
324,596208,1104844
325,596212,1104842
326,596216,1104841
327,596220,1104840
328,596224,1104839
329,596228,1104838
330,596232,1104836
331,596236,1104835
332,596240,1104834
333,596244,1104833
334,596248,1104832
335,596252,1104831
336,596256,1104830
337,596260,1104829
338,596265,1104828
339,596269,1104827
340,596273,1104827
341,596277,1104826
342,596281,1104825
343,596285,1104824
344,596289,1104823
345,596293,1104823
346,596298,1104822
347,596302,1104821
348,596306,1104821
349,596310,1104820
350,596314,1104820
351,596318,1104819
352,596322,1104818
353,596327,1104818
354,596331,1104817
355,596335,1104817
356,596339,1104816
357,596343,1104816
358,596347,1104815
359,596352,1104815
360,596356,1104815
361,596360,1104814
362,596364,1104814
363,596368,1104814
364,596373,1104814
365,596377,1104813
366,596381,1104813
367,596385,1104813
368,596389,1104813
369,596394,1104813
370,596398,1104813
371,596402,1104812
372,596406,1104812
373,596410,1104812
374,596415,1104812
375,596419,1104812
376,596423,1104812
377,596427,1104812
378,596431,1104812
379,596436,1104812
380,596440,1104813
381,596444,1104813
382,596448,1104813
