numero,Coord_x,Coord_y
1,538863,1092697
2,538864,1092698
3,538867,1092699
4,538868,1092700
5,538871,1092701
6,538875,1092703
7,538879,1092705
8,538882,1092708
9,538886,1092710
10,538889,1092713
11,538892,1092716
12,538895,1092719
13,538897,1092722
14,538900,1092726
15,538902,1092729
16,538904,1092733
17,538906,1092737
18,538909,1092740
19,538911,1092744
20,538913,1092747
21,538915,1092751
22,538917,1092755
23,538919,1092758
24,538921,1092762
25,538923,1092766
26,538925,1092769
27,538927,1092773
28,538929,1092777
29,538949,1092806
30,538951,1092810
31,538953,1092814
32,538955,1092817
33,538957,1092821
34,538959,1092824
35,538961,1092828
36,538964,1092832
37,538966,1092835
38,538968,1092839
39,538970,1092843
40,538972,1092846
41,538974,1092850
42,538976,1092854
43,538978,1092857
44,538980,1092861
45,538982,1092865
46,538984,1092868
47,538986,1092872
48,538988,1092875
49,538990,1092879
50,538992,1092883
51,538994,1092886
52,538996,1092890
53,538998,1092894
54,539000,1092897
55,539002,1092901
56,539005,1092904
57,539007,1092908
58,539009,1092912
59,539011,1092915
60,539013,1092919
61,539015,1092922
62,539017,1092926
63,539019,1092930
64,539021,1092933
65,539023,1092937
66,539025,1092941
67,539027,1092944
68,539029,1092948
69,539031,1092951
70,539033,1092955
71,539036,1092959
72,539038,1092962
73,539040,1092966
74,539042,1092970
75,539044,1092973
76,539046,1092977
77,539048,1092980
78,539050,1092984
79,539052,1092988
80,539054,1092992
81,539056,1092995
82,539058,1092999
83,539060,1093002
84,539062,1093006
85,539065,1093010
86,539067,1093014
87,539069,1093017
88,539071,1093021
89,539073,1093024
90,539076,1093028
91,539078,1093031
92,539080,1093035
93,539083,1093038
94,539086,1093041
95,539089,1093044
96,539092,1093047
97,539095,1093050
98,539098,1093052
99,539101,1093055
100,539104,1093057
101,539108,1093059
102,539112,1093062
103,539115,1093063
104,539119,1093065
105,539123,1093067
106,539126,1093068
107,539130,1093070
108,539134,1093071
109,539138,1093072
110,539142,1093073
111,539146,1093073
112,539150,1093074
113,539155,1093074
114,539159,1093075
115,539163,1093075
116,539167,1093075
117,539171,1093075
118,539175,1093075
119,539180,1093074
120,539184,1093074
121,539188,1093074
122,539192,1093073
123,539196,1093073
124,539200,1093072
125,539205,1093072
126,539209,1093071
127,539213,1093071
128,539217,1093070
129,539221,1093070
130,539225,1093069
131,539229,1093069
132,539233,1093068
133,539237,1093068
134,539242,1093067
135,539246,1093067
136,539250,1093066
137,539254,1093066
138,539258,1093065
139,539263,1093065
140,539267,1093064
141,539271,1093064
142,539275,1093063
143,539279,1093063
144,539283,1093063
145,539287,1093062
146,539292,1093062
147,539296,1093061
148,539300,1093061
149,539304,1093060
150,539308,1093060
151,539313,1093059
152,539317,1093059
153,539321,1093058
154,539325,1093058
155,539329,1093057
156,539333,1093057
157,539338,1093057
158,539342,1093056
159,539346,1093055
160,539350,1093055
161,539354,1093054
162,539358,1093054
163,539362,1093053
164,539367,1093053
165,539371,1093053
166,539375,1093052
167,539379,1093052
168,539383,1093051
169,539387,1093050
170,539392,1093050
171,539396,1093050
172,539400,1093049
173,539404,1093049
174,539408,1093048
175,539412,1093048
176,539417,1093047
177,539421,1093046
178,539425,1093046
179,539429,1093045
180,539433,1093045
181,539437,1093045
182,539441,1093044
183,539446,1093044
184,539450,1093043
185,539454,1093042
186,539458,1093042
187,539462,1093041
188,539466,1093041
189,539471,1093040
190,539475,1093040
191,539479,1093039
192,539483,1093039
193,539487,1093039
194,539491,1093038
195,539496,1093038
196,539500,1093037
197,539504,1093037
198,539508,1093036
199,539512,1093036
200,539516,1093035
201,539520,1093034
202,539525,1093034
203,539529,1093033
204,539533,1093033
205,539537,1093032
206,539541,1093032
207,539545,1093031
208,539549,1093031
209,539554,1093030
210,539558,1093030
211,539562,1093030
212,539566,1093029
213,539570,1093029
214,539575,1093028
215,539579,1093028
216,539583,1093028
217,539587,1093027
218,539591,1093027
219,539596,1093027
220,539600,1093026
221,539604,1093026
222,539608,1093026
223,539612,1093025
224,539616,1093025
225,539621,1093025
226,539625,1093024
227,539629,1093024
228,539633,1093024
229,539637,1093024
230,539641,1093024
231,539646,1093023
232,539650,1093023
233,539654,1093024
234,539658,1093024
235,539662,1093024
236,539667,1093024
237,539671,1093024
238,539675,1093024
239,539679,1093025
240,539683,1093025
241,539687,1093025
242,539692,1093025
243,539696,1093025
244,539700,1093025
245,539704,1093026
246,539708,1093026
247,539712,1093026
248,539717,1093026
249,539721,1093026
250,539725,1093027
251,539729,1093027
252,539733,1093028
253,539738,1093028
254,539742,1093029
255,539746,1093029
256,539750,1093030
257,539754,1093030
258,539758,1093031
259,539762,1093032
260,539766,1093033
261,539771,1093034
262,539774,1093035
263,539778,1093037
264,539782,1093039
265,539786,1093041
266,539789,1093043
267,539793,1093046
268,539796,1093049
269,539798,1093052
270,539800,1093056
271,539803,1093059
272,539804,1093063
273,539806,1093067
274,539807,1093071
275,539808,1093075
276,539809,1093079
277,539809,1093083
278,539810,1093087
279,539810,1093092
280,539811,1093096
281,539812,1093100
282,539812,1093104
283,539813,1093108
284,539813,1093112
285,539814,1093116
