numero,Coord_x,Coord_y
1,461362,1109691
2,461364,1109694
3,461367,1109697
4,461370,1109700
5,461373,1109703
6,461376,1109706
7,461379,1109708
8,461382,1109711
9,461385,1109714
10,461388,1109716
11,461392,1109719
12,461395,1109721
13,461399,1109723
14,461402,1109726
15,461406,1109728
16,461409,1109730
17,461413,1109732
18,461417,1109734
19,461420,1109737
20,461424,1109739
21,461427,1109741
22,461431,1109743
23,461435,1109745
24,461438,1109747
25,461442,1109749
26,461446,1109751
27,461449,1109753
28,461453,1109755
29,461457,1109757
30,461461,1109759
31,461464,1109761
32,461468,1109763
33,461471,1109765
34,461475,1109767
35,461479,1109769
36,461482,1109771
37,461486,1109774
38,461490,1109776
39,461493,1109778
40,461497,1109780
41,461500,1109782
42,461504,1109785
43,461507,1109787
44,461511,1109789
45,461514,1109792
46,461517,1109795
47,461521,1109798
48,461523,1109801
49,461526,1109804
50,461529,1109807
51,461532,1109810
52,461534,1109814
53,461537,1109817
54,461539,1109820
55,461542,1109824
56,461544,1109827
57,461546,1109831
58,461549,1109834
59,461551,1109838
60,461553,1109841
61,461556,1109845
62,461558,1109848
63,461560,1109852
64,461563,1109855
65,461565,1109859
66,461567,1109862
67,461570,1109866
68,461572,1109869
69,461575,1109872
70,461577,1109876
71,461579,1109879
72,461582,1109883
73,461584,1109886
74,461586,1109890
75,461589,1109893
76,461591,1109896
77,461594,1109900
78,461596,1109903
79,461599,1109907
80,461601,1109910
81,461603,1109914
82,461606,1109917
83,461608,1109921
84,461610,1109924
85,461613,1109927
86,461615,1109931
87,461618,1109934
88,461620,1109938
89,461622,1109941
90,461625,1109945
91,461628,1109948
92,461630,1109951
93,461633,1109954
94,461636,1109957
95,461639,1109960
96,461642,1109963
97,461645,1109965
98,461648,1109968
99,461652,1109970
100,461656,1109973
101,461659,1109975
102,461663,1109977
103,461666,1109979
104,461670,1109980
105,461674,1109982
106,461678,1109984
107,461681,1109986
108,461685,1109988
109,461689,1109990
110,461692,1109992
111,461696,1109994
112,461699,1109997
113,461703,1109999
114,461706,1110001
115,461710,1110004
116,461713,1110006
117,461716,1110009
118,461720,1110012
119,461723,1110014
120,461726,1110016
121,461730,1110019
122,461733,1110021
123,461736,1110024
124,461740,1110026
125,461743,1110028
126,461747,1110030
127,461751,1110032
128,461755,1110034
129,461758,1110035
130,461762,1110037
131,461766,1110038
132,461770,1110039
133,461774,1110040
134,461779,1110040
135,461783,1110041
136,461787,1110042
137,461791,1110043
138,461795,1110043
139,461799,1110044
140,461803,1110045
141,461808,1110045
142,461812,1110046
143,461816,1110047
144,461820,1110048
145,461824,1110049
146,461828,1110050
147,461832,1110051
148,461836,1110053
149,461840,1110055
150,461844,1110056
151,461847,1110058
152,461851,1110060
153,461855,1110062
154,461858,1110065
155,461862,1110067
156,461865,1110069
157,461869,1110071
158,461872,1110074
159,461876,1110076
160,461879,1110078
161,461883,1110081
162,461886,1110083
163,461889,1110086
164,461893,1110088
165,461896,1110090
166,461900,1110092
167,461903,1110095
168,461907,1110097
169,461910,1110100
170,461914,1110102
171,461917,1110105
172,461920,1110107
173,461923,1110110
174,461927,1110112
175,461930,1110115
176,461933,1110118
177,461936,1110121
178,461939,1110124
179,461941,1110127
180,461944,1110131
181,461946,1110134
182,461948,1110138
183,461950,1110141
184,461952,1110145
185,461954,1110149
186,461955,1110153
187,461957,1110157
188,461958,1110161
189,461958,1110165
190,461959,1110169
191,461959,1110174
192,461960,1110178
193,461959,1110182
194,461959,1110186
195,461958,1110190
196,461958,1110194
197,461957,1110199
198,461956,1110203
199,461955,1110207
200,461954,1110211
201,461953,1110215
202,461952,1110219
203,461951,1110223
204,461950,1110227
205,461949,1110231
206,461948,1110235
207,461947,1110239
208,461946,1110243
209,461945,1110247
210,461944,1110251
211,461943,1110255
212,461942,1110259
213,461941,1110264
214,461940,1110267
215,461939,1110272
216,461938,1110276
217,461937,1110280
218,461936,1110284
219,461936,1110288
220,461935,1110292
221,461934,1110296
222,461933,1110300
223,461933,1110304
224,461932,1110308
225,461932,1110313
226,461932,1110317
227,461932,1110321
228,461932,1110325
229,461933,1110329
230,461933,1110333
231,461933,1110337
232,461934,1110341
233,461934,1110346
234,461934,1110350
235,461934,1110354
236,461934,1110358
237,461934,1110363
238,461933,1110367
239,461932,1110371
240,461932,1110375
241,461931,1110379
242,461930,1110383
243,461930,1110387
244,461929,1110392
245,461928,1110396
246,461927,1110400
247,461926,1110404
248,461925,1110408
249,461924,1110412
250,461923,1110416
251,461922,1110420
252,461922,1110424
253,461921,1110428
254,461921,1110433
255,461921,1110437
256,461922,1110441
257,461922,1110445
258,461923,1110449
259,461923,1110453
260,461924,1110457
261,461925,1110461
262,461927,1110465
263,461928,1110469
264,461929,1110473
265,461930,1110477
266,461931,1110481
267,461932,1110485
268,461933,1110489
269,461934,1110494
270,461935,1110498
271,461936,1110502
272,461936,1110506
273,461937,1110510
274,461937,1110515
275,461936,1110519
276,461936,1110523
277,461935,1110527
278,461935,1110532
279,461934,1110536
280,461933,1110540
281,461932,1110544
282,461931,1110548
283,461930,1110552
284,461929,1110556
285,461929,1110561
286,461928,1110565
287,461927,1110569
288,461926,1110573
289,461925,1110577
290,461925,1110581
291,461924,1110585
292,461924,1110589
293,461924,1110593
294,461924,1110597
295,461925,1110601
296,461926,1110605
297,461928,1110609
298,461930,1110612
299,461933,1110616
300,461936,1110619
301,461939,1110621
302,461942,1110623
303,461946,1110625
304,461950,1110627
305,461954,1110628
306,461958,1110629
307,461962,1110630
308,461966,1110630
309,461970,1110631
310,461974,1110631
311,461978,1110632
312,461982,1110632
313,461987,1110633
314,461991,1110633
315,461995,1110634
316,461999,1110635
317,462003,1110636
318,462007,1110638
319,462011,1110639
320,462015,1110640
321,462019,1110642
322,462023,1110644
323,462026,1110645
324,462030,1110647
325,462034,1110649
326,462037,1110651
327,462041,1110653
328,462045,1110656
329,462048,1110658
330,462052,1110660
331,462055,1110662
332,462059,1110665
333,462062,1110667
334,462066,1110669
335,462069,1110672
336,462072,1110674
337,462076,1110676
338,462079,1110678
339,462083,1110681
340,462086,1110683
341,462090,1110685
342,462093,1110687
343,462097,1110689
344,462100,1110692
345,462104,1110694
346,462107,1110696
347,462111,1110699
348,462114,1110701
349,462118,1110703
350,462121,1110706
351,462124,1110709
352,462127,1110712
353,462130,1110715
354,462133,1110718
355,462136,1110721
356,462138,1110725
357,462140,1110729
358,462142,1110732
359,462143,1110736
360,462145,1110740
361,462147,1110744
362,462148,1110748
363,462150,1110752
364,462151,1110756
365,462152,1110760
366,462154,1110764
367,462155,1110768
368,462156,1110772
369,462158,1110776
370,462159,1110780
371,462161,1110784
372,462162,1110787
373,462164,1110791
374,462165,1110795
375,462167,1110799
376,462168,1110803
377,462170,1110807
378,462171,1110811
379,462173,1110814
380,462175,1110818
381,462178,1110821
382,462180,1110825
383,462183,1110828
384,462186,1110831
385,462189,1110834
386,462192,1110837
387,462195,1110840
388,462198,1110843
389,462201,1110845
390,462204,1110848
391,462207,1110851
392,462210,1110854
393,462213,1110857
394,462216,1110859
395,462219,1110862
396,462223,1110865
397,462226,1110868
398,462229,1110871
399,462232,1110874
400,462235,1110877
401,462238,1110880
402,462241,1110883
403,462243,1110886
404,462246,1110889
405,462249,1110892
406,462252,1110895
407,462255,1110898
408,462258,1110901
409,462260,1110905
410,462263,1110908
411,462266,1110911
412,462269,1110914
413,462271,1110917
414,462274,1110920
415,462277,1110924
416,462279,1110927
417,462282,1110930
418,462285,1110933
419,462287,1110936
420,462290,1110940
421,462293,1110943
422,462296,1110946
423,462298,1110949
424,462301,1110953
425,462303,1110956
426,462306,1110959
427,462309,1110963
428,462311,1110966
429,462314,1110969
430,462316,1110973
431,462319,1110976
432,462321,1110979
433,462324,1110983
434,462326,1110986
435,462329,1110990
436,462331,1110993
437,462333,1110997
438,462336,1111000
439,462338,1111004
440,462340,1111007
441,462342,1111011
442,462345,1111015
443,462347,1111018
444,462349,1111022
445,462351,1111025
446,462353,1111029
447,462355,1111033
448,462357,1111036
449,462359,1111040
450,462361,1111043
451,462364,1111047
452,462366,1111051
453,462368,1111054
454,462370,1111058
455,462372,1111062
456,462374,1111065
457,462376,1111069
458,462378,1111073
459,462380,1111076
460,462382,1111080
461,462384,1111084
462,462386,1111087
463,462388,1111091
464,462390,1111095
465,462392,1111098
466,462394,1111102
467,462396,1111106
468,462399,1111110
469,462401,1111113
470,462403,1111117
471,462405,1111120
472,462407,1111124
473,462409,1111128
474,462411,1111132
475,462413,1111135
476,462415,1111139
477,462417,1111142
478,462419,1111146
479,462421,1111150
480,462423,1111153
481,462425,1111157
482,462427,1111161
483,462429,1111164
484,462431,1111168
485,462433,1111172
486,462435,1111175
487,462438,1111179
488,462440,1111183
489,462442,1111186
490,462444,1111190
491,462446,1111194
492,462448,1111197
493,462450,1111201
494,462452,1111205
495,462454,1111208
496,462456,1111212
497,462458,1111216
498,462460,1111219
499,462463,1111223
500,462465,1111227
501,462467,1111230
502,462469,1111234
503,462471,1111237
504,462474,1111241
505,462476,1111244
506,462478,1111248
507,462481,1111251
508,462483,1111254
509,462486,1111258
510,462489,1111261
511,462491,1111264
512,462494,1111267
513,462497,1111270
514,462501,1111272
515,462504,1111275
516,462507,1111278
517,462510,1111281
518,462513,1111283
519,462516,1111286
520,462520,1111289
521,462523,1111292
522,462526,1111295
523,462529,1111298
524,462531,1111301
525,462534,1111304
526,462537,1111307
527,462539,1111311
528,462542,1111314
529,462544,1111318
530,462546,1111322
531,462547,1111326
532,462549,1111330
533,462550,1111334
534,462551,1111338
