numero,Coord_x,Coord_y
1,489044,1104774
2,489041,1104777
3,489039,1104780
4,489035,1104783
5,489032,1104786
6,489029,1104789
7,489026,1104791
8,489023,1104794
9,489019,1104796
10,489016,1104799
11,489012,1104801
12,489009,1104803
13,489005,1104805
14,489002,1104807
15,488998,1104809
16,488994,1104811
17,488990,1104813
18,488987,1104814
19,488983,1104816
20,488979,1104817
21,488975,1104819
22,488971,1104821
23,488967,1104822
24,488963,1104824
25,488959,1104825
26,488955,1104826
27,488951,1104828
28,488947,1104829
29,488943,1104831
30,488939,1104832
31,488936,1104833
32,488932,1104835
33,488928,1104836
34,488924,1104837
35,488920,1104838
36,488916,1104840
37,488912,1104841
38,488908,1104842
39,488903,1104844
40,488899,1104845
41,488895,1104846
42,488891,1104847
43,488887,1104848
44,488883,1104849
45,488879,1104850
46,488875,1104851
47,488871,1104852
48,488867,1104852
49,488863,1104853
50,488858,1104853
51,488854,1104854
52,488850,1104854
53,488846,1104854
54,488842,1104854
55,488838,1104855
56,488834,1104855
57,488829,1104855
58,488825,1104855
59,488821,1104855
60,488817,1104855
61,488813,1104855
62,488808,1104856
63,488804,1104856
64,488800,1104856
65,488796,1104856
66,488792,1104856
67,488788,1104856
68,488783,1104856
69,488779,1104856
70,488775,1104856
71,488771,1104856
72,488767,1104857
73,488762,1104857
74,488758,1104857
75,488754,1104857
76,488750,1104857
77,488746,1104857
78,488741,1104857
79,488737,1104857
80,488733,1104858
81,488729,1104858
82,488725,1104858
83,488720,1104858
84,488716,1104858
85,488712,1104859
86,488708,1104859
87,488704,1104859
88,488700,1104860
89,488695,1104861
90,488691,1104861
91,488687,1104862
92,488683,1104863
93,488679,1104864
94,488675,1104865
95,488671,1104866
96,488667,1104867
97,488663,1104868
98,488659,1104869
99,488655,1104870
100,488651,1104871
101,488647,1104872
102,488643,1104874
103,488639,1104875
104,488635,1104876
105,488631,1104877
106,488627,1104878
107,488623,1104880
108,488619,1104881
109,488615,1104882
110,488611,1104883
111,488607,1104885
112,488603,1104886
113,488599,1104887
114,488595,1104889
115,488591,1104890
116,488587,1104891
117,488583,1104893
118,488579,1104895
119,488575,1104896
120,488571,1104898
121,488567,1104900
122,488563,1104901
123,488556,1104905
124,488552,1104907
125,488549,1104909
126,488545,1104912
127,488542,1104914
128,488538,1104916
129,488535,1104918
130,488531,1104921
131,488528,1104923
132,488524,1104925
133,488520,1104928
134,488517,1104930
135,488514,1104932
136,488510,1104935
137,488507,1104937
138,488503,1104939
139,488500,1104942
140,488496,1104944
141,488493,1104946
142,488489,1104949
143,488486,1104951
144,488482,1104954
145,488479,1104956
146,488476,1104958
147,488472,1104961
148,488469,1104963
149,488465,1104965
150,488462,1104967
151,488458,1104970
152,488454,1104972
153,488451,1104974
154,488447,1104976
155,488443,1104977
156,488439,1104979
157,488436,1104980
158,488432,1104981
159,488428,1104982
160,488424,1104983
161,488419,1104984
162,488415,1104984
163,488411,1104985
164,488407,1104985
165,488403,1104986
166,488399,1104986
167,488395,1104987
168,488390,1104987
169,488386,1104987
170,488382,1104988
171,488378,1104988
172,488374,1104989
173,488370,1104989
174,488366,1104989
175,488361,1104990
176,488357,1104990
177,488353,1104990
178,488349,1104991
179,488345,1104991
180,488340,1104992
181,488336,1104992
182,488332,1104992
183,488328,1104993
184,488324,1104993
185,488320,1104993
186,488315,1104994
187,488311,1104994
188,488307,1104994
189,488303,1104995
190,488299,1104995
191,488295,1104995
192,488290,1104996
193,488286,1104996
194,488282,1104996
195,488278,1104997
196,488274,1104997
197,488270,1104997
198,488265,1104998
199,488261,1104998
200,488257,1104998
201,488253,1104999
202,488249,1104999
203,488245,1105000
204,488240,1105000
205,488236,1105000
206,488232,1105001
207,488228,1105001
208,488224,1105001
209,488219,1105002
210,488215,1105002
211,488211,1105002
212,488207,1105003
213,488203,1105003
214,488199,1105004
215,488195,1105004
216,488190,1105005
217,488186,1105005
218,488182,1105006
219,488178,1105006
220,488174,1105007
221,488170,1105007
222,488165,1105008
223,488157,1105009
224,488153,1105009
225,488149,1105009
226,488145,1105010
227,488140,1105010
228,488136,1105011
229,488132,1105011
230,488128,1105012
231,488124,1105012
232,488120,1105013
233,488116,1105013
234,488115,1105013
235,488111,1105013
236,488107,1105014
237,488103,1105014
238,488099,1105014
239,488095,1105015
240,488090,1105015
241,488086,1105015
242,488082,1105016
243,489511,1104105
244,489510,1104106
245,489510,1104106
246,489507,1104110
247,489505,1104113
248,489502,1104116
249,489500,1104120
250,489497,1104123
251,489495,1104126
252,489492,1104130
253,489490,1104133
254,489487,1104136
255,489485,1104140
256,489482,1104143
257,489480,1104147
258,489477,1104150
259,489475,1104153
260,489472,1104157
261,489470,1104160
262,489467,1104164
263,489465,1104167
264,489463,1104170
265,489460,1104174
266,489458,1104177
267,489456,1104181
268,489453,1104184
269,489451,1104188
270,489449,1104191
271,489446,1104195
272,489444,1104198
273,489442,1104202
274,489439,1104205
275,489437,1104209
276,489435,1104212
277,489433,1104216
278,489431,1104220
279,489428,1104223
280,489426,1104227
281,489424,1104230
282,489422,1104234
283,489419,1104237
284,489417,1104241
285,489415,1104244
286,489412,1104248
287,489410,1104251
288,489408,1104255
289,489405,1104258
290,489403,1104262
291,489401,1104265
292,489398,1104269
293,489395,1104272
294,489393,1104275
295,489390,1104278
296,489387,1104281
297,489384,1104284
298,489381,1104287
299,489378,1104290
300,489375,1104293
301,489372,1104296
302,489369,1104298
303,489365,1104301
304,489362,1104304
305,489359,1104306
306,489356,1104309
307,489352,1104311
308,489349,1104314
309,489345,1104316
310,489342,1104319
311,489339,1104321
312,489335,1104324
313,489332,1104326
314,489328,1104329
315,489325,1104331
316,489322,1104334
317,489319,1104337
318,489315,1104339
319,489312,1104342
320,489309,1104345
321,489306,1104348
322,489303,1104350
323,489299,1104353
324,489296,1104356
325,489293,1104359
326,489290,1104362
327,489288,1104365
328,489285,1104369
329,489282,1104372
