num;coord_x;coord_y
15132;448788.315;1157644
15133;448784.503;1157645
15134;448780.464;1157647
15135;448776.491;1157648
15136;448772.599;1157649
15137;448768.627;1157651
15138;448764.535;1157652
15139;448760.667;1157653
15140;448756.596;1157655
15141;448752.556;1157656
15142;448748.546;1157657
15143;448744.516;1157659
15144;448740.492;1157660
15145;448736.434;1157661
15146;448732.468;1157662
15147;448728.483;1157663
15148;448724.525;1157665
15149;448720.464;1157666
15150;448716.433;1157667
15151;448712.413;1157668
15152;448708.404;1157669
15153;448704.342;1157670
15154;448700.344;1157672
15155;448696.262;1157673
15156;448692.190;1157674
15157;448688.155;1157675
15158;448684.060;1157676
15159;448679.675;1157677
15160;448675.561;1157678
15161;448671.282;1157679
15162;448667.017;1157680
15163;448662.909;1157682
15164;448653.414;1157685
15165;448649.377;1157686
15166;448645.226;1157687
15167;448641.235;1157688
15168;448637.260;1157689
15169;448633.280;1157690
15170;448629.325;1157692
15171;448625.224;1157693
15172;448621.222;1157694
15173;448617.283;1157695
15174;448613.184;1157697
15175;448609.207;1157698
15176;448605.154;1157699
15177;448601.133;1157700
15178;448597.057;1157702
15179;448593.039;1157703
15180;448589.004;1157704
15181;448585.030;1157705
15182;448580.988;1157706
15183;448576.962;1157708
15184;448572.913;1157709
15185;448568.882;1157710
15186;448564.845;1157711
15187;448560.957;1157713
15188;448556.942;1157714
15189;448552.776;1157715
15190;448548.792;1157716
15191;448544.840;1157718
15192;448540.766;1157719
15193;448536.828;1157720
15194;448532.818;1157722
15195;448528.870;1157723
15196;448524.849;1157724
15197;448520.845;1157726
15198;448516.856;1157727
15199;448512.868;1157728
15200;448508.896;1157730
15201;448504.925;1157731
15202;448500.986;1157733
15203;448496.983;1157734
15204;448492.942;1157735
15205;448489.036;1157737
15206;448485.114;1157738
15207;448481.191;1157740
15208;448477.269;1157741
15209;448473.347;1157743
15210;448469.408;1157744
15211;448465.486;1157746
15212;448461.531;1157747
15213;448457.592;1157749
15214;448453.653;1157750
15215;448449.715;1157752
15216;448445.943;1157753
15217;448442.037;1157755
15218;448438.098;1157757
15219;448434.253;1157758
15220;448430.404;1157760
15221;448426.448;1157761
15222;448422.516;1157763
15223;448418.721;1157765
15224;448414.863;1157766
15225;448410.961;1157768
15226;448407.148;1157770
15227;448403.334;1157771
15228;448399.418;1157773
15229;448395.622;1157775
15230;448391.840;1157777
15231;448388.043;1157779
15232;448384.231;1157780
15233;448380.418;1157782
15234;448376.606;1157784
15235;448372.793;1157786
15236;448368.965;1157787
15237;448365.138;1157789
15238;448361.294;1157791
15239;448357.451;1157793
15240;448353.592;1157794
15241;448349.810;1157796
15242;448346.041;1157798
15243;448342.167;1157800
15244;448338.475;1157802
15245;448334.663;1157803
15246;448330.878;1157805
15247;448327.145;1157807
15248;448323.447;1157809
15249;448319.612;1157811
15250;448315.922;1157813
15251;448312.232;1157815
15252;448308.527;1157817
15253;448304.823;1157819
15254;448301.104;1157821
15255;448297.399;1157823
15256;448293.666;1157825
15257;448289.932;1157827
15258;448286.184;1157829
15259;448282.487;1157831
15260;448278.885;1157833
15261;448275.278;1157835
15262;448271.582;1157837
15263;448267.991;1157839
15264;448264.359;1157841
15265;448260.677;1157844
15266;448257.112;1157846
15267;448253.494;1157848
15268;448249.857;1157850
15269;448246.320;1157852
15270;448242.601;1157854
15271;448239.002;1157856
15272;448235.376;1157859
15273;448231.839;1157861
15274;448228.193;1157863
15275;448224.584;1157865
15276;448221.038;1157867
15277;448217.512;1157870
15278;448213.884;1157872
15279;448210.411;1157874
15280;448206.743;1157876
15281;448203.270;1157878
15282;448199.678;1157881
15283;448196.116;1157883
15284;448192.644;1157885
15285;448189.171;1157887
15286;448185.685;1157890
15287;448182.213;1157892
15288;448178.545;1157895
15289;448175.162;1157897
15290;448171.783;1157899
15291;448168.311;1157902
15292;448164.839;1157904
15293;448161.367;1157907
15294;448157.923;1157909
15295;448154.492;1157911
15296;448151.061;1157914
15297;448147.643;1157916
15298;448144.212;1157919
15299;448140.781;1157921
15300;448137.364;1157924
15301;448134.043;1157926
15302;448130.685;1157929
15303;448127.268;1157931
15304;448123.836;1157933
15305;448120.406;1157936
15306;448116.988;1157938
15307;448113.571;1157941
15308;448110.168;1157943
15309;448106.888;1157946
15310;448103.598;1157949
15311;448100.236;1157951
15312;448096.873;1157954
15313;448093.538;1157956
15314;448090.203;1157959
15315;448086.868;1157961
15316;448083.533;1157964
15317;448080.198;1157967
15318;448076.864;1157969
15319;448073.542;1157972
15320;448070.390;1157974
15321;448067.069;1157977
15322;448063.761;1157980
15323;448060.440;1157982
15324;448057.284;1157985
15325;448054.015;1157988
15326;448050.855;1157991
15327;448047.634;1157993
15328;448044.409;1157996
15329;448041.265;1157999
15330;448037.984;1158001
15331;448034.811;1158004
15332;448031.602;1158007
15333;448028.351;1158010
15334;448025.221;1158012
15335;448022.122;1158015
15336;448018.950;1158018
15337;448015.753;1158021
15338;448012.654;1158023
15339;448009.385;1158026
15340;448006.299;1158029
15341;448003.102;1158032
15342;447999.931;1158035
15343;447996.844;1158037
15344;447993.770;1158040
15345;447990.616;1158043
15346;447987.428;1158046
15347;447984.354;1158049
15348;447981.293;1158051
15349;447978.050;1158054
15350;447975.002;1158057
15351;447971.967;1158060
15352;447968.918;1158063
15353;447965.896;1158066
15354;447962.850;1158069
15355;447959.669;1158072
15356;447956.659;1158074
15357;447953.662;1158077
15358;447950.665;1158080
15359;447947.498;1158083
15360;447944.527;1158086
15361;447941.492;1158089
15362;447938.322;1158092
15363;447935.273;1158095
15364;447932.178;1158097
15365;447929.212;1158100
15366;447926.109;1158103
15367;447923.155;1158106
15368;447920.053;1158109
15369;447916.951;1158112
15370;447913.849;1158115
15371;447910.905;1158118
15372;447907.855;1158121
15373;447904.795;1158123
15374;447901.747;1158126
15375;447898.701;1158129
15376;447895.612;1158132
15377;447892.506;1158135
15378;447889.527;1158138
15379;447886.445;1158141
15380;447883.311;1158144
15381;447880.308;1158147
15382;447877.211;1158150
15383;447874.077;1158152
15384;447870.943;1158155
15385;447867.809;1158158
15386;447864.694;1158161
15387;447861.680;1158164
15388;447858.532;1158166
15389;447855.447;1158169
15390;447852.388;1158172
15391;447849.321;1158175
15392;447846.343;1158178
15393;447843.220;1158181
15394;447840.189;1158184
15395;447837.197;1158187
15396;447834.191;1158189
15397;447831.016;1158192
15398;447827.996;1158195
15399;447824.990;1158198
15400;447821.970;1158201
15401;447818.937;1158204
15402;447815.903;1158207
15403;447812.856;1158210
15404;447809.796;1158212
15405;447806.735;1158215
15406;447803.660;1158218
15407;447800.586;1158221
15408;447797.484;1158224
15409;447794.500;1158227
15410;447791.476;1158230
15411;447788.361;1158233
15412;447785.412;1158236
15413;447782.285;1158238
15414;447779.194;1158241
15415;447776.168;1158244
15416;447773.107;1158247
15417;447770.010;1158250
15418;447766.995;1158253
15419;447763.828;1158256
15420;447760.844;1158259
15421;447757.767;1158261
15422;447754.655;1158264
15423;447751.632;1158267
15424;447748.610;1158270
15425;447745.575;1158273
15426;447742.527;1158276
15427;447739.466;1158279
15428;447736.405;1158282
15429;447733.499;1158285
15430;447730.402;1158288
15431;447727.290;1158290
15432;447724.283;1158293
15433;447721.224;1158296
15434;447718.073;1158299
15435;447714.923;1158302
15436;447711.866;1158305
15437;447708.766;1158307
15438;447705.580;1158310
15439;447702.534;1158313
15440;447699.417;1158316
15441;447696.421;1158319
15442;447693.219;1158322
15443;447690.187;1158325
15444;447687.156;1158327
15445;447684.112;1158330
15446;447681.045;1158333
15447;447677.978;1158336
15448;447674.887;1158339
15449;447671.979;1158342
15450;447668.864;1158345
15451;447665.877;1158348
15452;447662.787;1158351
15453;447659.779;1158353
15454;447656.757;1158356
15455;447653.623;1158359
15456;447650.661;1158362
15457;447647.677;1158365
15458;447644.632;1158368
15459;447641.493;1158371
15460;447638.465;1158374
15461;447635.427;1158376
15462;447632.399;1158379
15463;447629.347;1158382
15464;447626.204;1158385
15465;447623.039;1158388
15466;447619.849;1158391
15467;447616.731;1158393
15468;447613.450;1158396
15469;447610.228;1158399
15470;447607.000;1158401
15471;447603.659;1158404
15472;447600.409;1158406
15473;447597.066;1158409
15474;447593.736;1158412
15475;447590.354;1158414
15476;447586.964;1158417
15477;447583.705;1158419
15478;447580.231;1158421
15479;447576.736;1158424
15480;447573.401;1158426
15481;447569.850;1158429
15482;447566.438;1158431
15483;447562.966;1158433
15484;447559.355;1158436
15485;447555.928;1158438
15486;447552.506;1158440
15487;447548.919;1158443
15488;447545.344;1158445
15489;447541.796;1158447
15490;447538.248;1158449
15491;447534.714;1158451
15492;447531.003;1158453
15493;447527.423;1158455
15494;447523.591;1158457
15495;447519.881;1158459
15496;447516.091;1158461
15497;447512.314;1158463
15498;447508.540;1158465
15499;447504.675;1158466
15500;447500.910;1158468
15501;447497.153;1158470
15502;447493.385;1158472
15503;447489.702;1158474
15504;447485.911;1158476
15505;447482.203;1158477
15506;447478.298;1158479
15507;447474.549;1158481
15508;447470.650;1158483
15509;447466.783;1158484
15510;447462.934;1158486
15511;447459.075;1158488
15512;447455.269;1158489
15513;447451.330;1158491
15514;447447.489;1158493
15515;447443.622;1158494
15516;447439.771;1158496
15517;447435.967;1158498
15518;447432.207;1158500
15519;447428.322;1158501
15520;447424.556;1158503
15521;447420.680;1158505
15522;447416.862;1158507
15523;447413.069;1158509
15524;447409.216;1158510
15525;447405.427;1158512
15526;447401.390;1158514
15527;447397.584;1158515
15528;447393.649;1158517
15529;447389.754;1158519
15530;447385.827;1158520
15531;447381.704;1158522
15532;447377.590;1158523
15533;447373.595;1158525
15534;447369.851;1158527
15535;447365.986;1158528
15536;447362.138;1158530
15537;447358.292;1158532
15538;447354.385;1158533
15539;447350.410;1158535
15540;447346.630;1158537
15541;447342.808;1158538
15542;447338.874;1158540
15543;447334.987;1158542
15544;447331.022;1158543
15545;447327.129;1158545
15546;447323.298;1158547
15547;447319.442;1158548
15548;447315.590;1158550
15549;447311.640;1158552
15550;447307.722;1158553
15551;447303.921;1158555
15552;447300.007;1158556
15553;447296.178;1158558
15554;447292.288;1158560
15555;447288.425;1158561
15556;447284.487;1158563
15557;447280.578;1158565
15558;447276.684;1158566
15559;447272.818;1158568
15560;447268.967;1158569
15561;447265.146;1158571
15562;447261.171;1158573
15563;447257.379;1158575
15564;447253.601;1158576
15565;447249.664;1158578
15566;447245.849;1158580
15567;447241.962;1158581
15568;447238.228;1158583
15569;447234.326;1158585
15570;447230.542;1158587
15571;447226.621;1158588
15572;447222.861;1158590
15573;447218.977;1158592
15574;447215.087;1158593
15575;447211.197;1158595
15576;447207.338;1158597
15577;447203.479;1158598
15578;447199.636;1158600
15579;447195.823;1158602
15580;447191.890;1158604
15581;447188.078;1158605
15582;447184.313;1158607
15583;447180.475;1158609
15584;447176.630;1158611
15585;447172.880;1158613
15586;447169.142;1158614
15587;447165.259;1158616
15588;447161.540;1158618
15589;447157.837;1158620
15590;447153.954;1158622
15591;447150.216;1158624
15592;447146.459;1158626
15593;447142.626;1158627
15594;447138.907;1158629
15595;447135.043;1158631
15596;447131.304;1158633
15597;447127.431;1158635
15598;447123.728;1158636
15599;447119.887;1158638
15600;447116.107;1158640
15601;447112.392;1158642
15602;447108.517;1158644
15603;447104.798;1158646
15604;447101.095;1158648
15605;447097.376;1158649
15606;447093.664;1158651
15607;447089.771;1158653
15608;447086.052;1158655
15609;447082.466;1158657
15610;447078.828;1158659
15611;447075.140;1158661
15612;447071.437;1158663
15613;447067.765;1158666
15614;447064.077;1158668
15615;447060.420;1158670
15616;447056.748;1158672
15617;447053.091;1158674
15618;447049.419;1158676
15619;447045.762;1158678
15620;447042.090;1158680
15621;447038.433;1158682
15622;447034.761;1158684
15623;447031.089;1158686
15624;447027.432;1158688
15625;447023.760;1158690
15626;447020.088;1158692
15627;447016.415;1158694
15628;447012.743;1158697
15629;447009.071;1158699
15630;447005.496;1158701
15631;447001.925;1158703
15632;446998.253;1158705
15633;446994.581;1158707
15634;446990.957;1158709
15635;446987.419;1158711
15636;446983.747;1158714
15637;446980.090;1158716
15638;446976.600;1158718
15639;446972.928;1158720
15640;446969.256;1158722
15641;446965.600;1158724
15642;446961.928;1158726
15643;446958.271;1158728
15644;446954.781;1158730
15645;446951.124;1158732
15646;446947.452;1158735
15647;446943.796;1158737
15648;446940.139;1158739
15649;446936.665;1158741
15650;446933.008;1158743
15651;446929.367;1158745
15652;446925.742;1158748
15653;446922.116;1158750
15654;446918.491;1158752
15655;446914.865;1158754
15656;446911.255;1158756
15657;446907.645;1158758
15658;446904.051;1158760
15659;446900.456;1158763
15660;446896.862;1158765
15661;446893.283;1158767
15662;446889.719;1158769
15663;446886.156;1158771
15664;446882.509;1158774
15665;446878.846;1158776
15666;446875.298;1158778
15667;446871.587;1158780
15668;446868.035;1158782
15669;446864.454;1158784
15670;446860.772;1158787
15671;446857.172;1158789
15672;446853.540;1158791
15673;446849.890;1158793
15674;446846.324;1158795
15675;446842.624;1158797
15676;446839.092;1158799
15677;446835.525;1158802
15678;446831.891;1158804
15679;446828.276;1158806
15680;446824.690;1158808
15681;446821.043;1158810
15682;446817.505;1158812
15683;446813.810;1158815
15684;446810.122;1158817
15685;446806.561;1158819
15686;446802.936;1158821
15687;446799.344;1158823
15688;446795.637;1158825
15689;446792.082;1158827
15690;446788.420;1158829
15691;446784.895;1158832
15692;446781.229;1158834
15693;446777.679;1158836
15694;446774.074;1158838
15695;446770.479;1158840
15696;446766.771;1158843
15697;446763.251;1158845
15698;446759.571;1158847
15699;446755.899;1158849
15700;446752.371;1158851
15701;446748.680;1158853
15702;446745.076;1158855
15703;446741.480;1158857
15704;446737.805;1158860
15705;446734.285;1158862
15706;446730.638;1158864
15707;446726.963;1158866
15708;446723.326;1158868
15709;446719.796;1158870
15710;446716.121;1158873
15711;446712.446;1158875
15712;446708.788;1158877
15713;446705.275;1158879
15714;446701.637;1158881
15715;446697.984;1158883
15716;446694.503;1158885
15717;446690.828;1158888
15718;446687.170;1158890
15719;446683.617;1158892
15720;446680.052;1158894
15721;446676.410;1158896
15722;446672.768;1158898
15723;446669.126;1158901
15724;446665.492;1158903
15725;446662.008;1158905
15726;446658.366;1158907
15727;446654.725;1158909
15728;446651.157;1158911
15729;446647.607;1158914
15730;446643.981;1158916
15731;446640.474;1158918
15732;446636.864;1158920
15733;446633.215;1158922
15734;446629.730;1158925
15735;446626.122;1158927
15736;446622.612;1158929
15737;446619.046;1158931
15738;446615.478;1158934
15739;446611.938;1158936
15740;446608.311;1158938
15741;446604.815;1158940
15742;446601.147;1158942
15743;446597.619;1158945
15744;446593.993;1158947
15745;446590.491;1158949
15746;446586.878;1158951
15747;446583.291;1158953
15748;446579.774;1158956
15749;446576.257;1158958
15750;446572.725;1158960
15751;446569.248;1158963
15752;446565.828;1158965
15753;446562.264;1158967
15754;446558.701;1158970
15755;446555.301;1158972
15756;446551.736;1158974
15757;446548.354;1158977
15758;446544.957;1158979
15759;446541.560;1158982
15760;446538.148;1158984
15761;446534.722;1158987
15762;446531.308;1158989
15763;446528.052;1158992
15764;446524.612;1158994
15765;446521.281;1158997
15766;446517.898;1158999
15767;446514.620;1159002
15768;446511.338;1159004
15769;446507.933;1159007
15770;446504.666;1159010
15771;446501.400;1159012
15772;446497.948;1159015
15773;446494.657;1159017
15774;446491.364;1159020
15775;446488.070;1159023
15776;446484.763;1159025
15777;446481.456;1159028
15778;446478.317;1159030
15779;446474.996;1159033
15780;446471.775;1159036
15781;446468.523;1159039
15782;446465.381;1159041
15783;446462.205;1159044
15784;446458.962;1159047
15785;446455.837;1159050
15786;446452.700;1159052
15787;446449.563;1159055
15788;446446.425;1159058
15789;446443.288;1159061
15790;446440.151;1159064
15791;446437.032;1159066
15792;446434.058;1159069
15793;446430.920;1159072
15794;446427.770;1159074
15795;446424.633;1159077
15796;446421.470;1159080
15797;446418.333;1159083
15798;446415.195;1159085
15799;446412.058;1159088
15800;446408.933;1159091
15801;446405.796;1159094
15802;446402.684;1159097
15803;446399.560;1159100
15804;446396.448;1159102
15805;446393.349;1159105
15806;446390.250;1159108
15807;446387.151;1159111
15808;446384.065;1159114
15809;446380.979;1159117
15810;446377.893;1159120
15811;446374.806;1159122
15812;446371.733;1159125
15813;446368.660;1159128
15814;446365.573;1159131
15815;446362.500;1159134
15816;446359.439;1159137
15817;446356.353;1159140
15818;446353.280;1159142
15819;446350.232;1159145
15820;446347.158;1159148
15821;446344.098;1159151
15822;446341.025;1159154
15823;446337.964;1159157
15824;446334.891;1159160
15825;446331.830;1159163
15826;446328.757;1159165
15827;446325.696;1159168
15828;446322.623;1159171
15829;446319.592;1159174
15830;446316.672;1159177
15831;446313.598;1159180
15832;446310.525;1159183
15833;446307.452;1159186
15834;446304.424;1159189
15835;446301.487;1159192
15836;446298.401;1159194
15837;446295.475;1159198
15838;446292.412;1159200
15839;446289.380;1159203
15840;446286.422;1159206
15841;446283.323;1159209
15842;446280.395;1159212
15843;446277.295;1159215
15844;446274.252;1159218
15845;446271.255;1159221
15846;446268.280;1159224
15847;446265.197;1159227
15848;446262.234;1159230
15849;446259.097;1159233
15850;446256.094;1159235
15851;446253.005;1159238
15852;446250.050;1159241
15853;446246.900;1159244
15854;446243.883;1159247
15855;446240.795;1159250
15856;446237.828;1159253
15857;446234.744;1159256
15858;446231.710;1159259
15859;446228.713;1159262
15860;446225.594;1159265
15861;446222.600;1159267
15862;446219.550;1159270
15863;446216.483;1159273
15864;446213.515;1159276
15865;446210.365;1159279
15866;446207.328;1159282
15867;446204.286;1159285
15868;446201.162;1159288
15869;446198.207;1159291
15870;446195.082;1159293
15871;446191.945;1159296
15872;446188.963;1159299
15873;446185.868;1159302
15874;446182.886;1159305
15875;446179.848;1159308
15876;446176.781;1159311
15877;446173.634;1159314
15878;446170.709;1159317
15879;446167.696;1159319
15880;446164.546;1159322
15881;446161.559;1159325
15882;446158.416;1159328
15883;446155.344;1159331
15884;446152.286;1159334
15885;446149.136;1159337
15886;446146.168;1159340
15887;446143.075;1159342
15888;446140.051;1159345
15889;446137.055;1159348
15890;446133.960;1159351
15891;446131.059;1159354
15892;446128.075;1159357
15893;446125.087;1159360
15894;446122.009;1159363
15895;446119.080;1159366
15896;446116.043;1159369
15897;446113.040;1159372
15898;446109.940;1159375
15899;446106.853;1159378
15900;446103.925;1159380
15901;446100.826;1159383
15902;446097.728;1159386
15903;446094.642;1159389
15904;446091.578;1159392
15905;446088.591;1159395
15906;446085.383;1159398
15907;446082.310;1159400
15908;446079.236;1159403
15909;446076.163;1159406
15910;446073.077;1159409
15911;446069.898;1159412
15912;446066.735;1159415
15913;446063.661;1159417
15914;446060.601;1159420
15915;446057.541;1159423
15916;446054.467;1159426
15917;446051.419;1159429
15918;446048.359;1159432
15919;446045.311;1159435
15920;446042.263;1159438
15921;446039.215;1159441
15922;446036.193;1159443
15923;446033.158;1159446
15924;446030.123;1159449
15925;446027.101;1159452
15926;446024.066;1159455
15927;446021.057;1159458
15928;446018.035;1159461
15929;446015.013;1159464
15930;446012.003;1159467
15931;446008.994;1159470
15932;446005.972;1159473
15933;446002.962;1159476
15934;445999.940;1159478
15935;445996.918;1159482
15936;445993.883;1159484
15937;445990.763;1159487
15938;445987.656;1159490
15939;445984.621;1159493
15940;445981.568;1159496
15941;445978.381;1159499
15942;445975.346;1159501
15943;445972.311;1159504
15944;445969.264;1159507
15945;445966.216;1159510
15946;445963.181;1159513
15947;445960.133;1159516
15948;445957.086;1159519
15949;445954.038;1159522
15950;445950.995;1159525
15951;445948.125;1159528
15952;445945.077;1159531
15953;445942.042;1159533
15954;445938.848;1159536
15955;445935.751;1159539
15956;445932.704;1159542
15957;445929.643;1159545
15958;445926.583;1159548
15959;445923.522;1159551
15960;445920.643;1159554
15961;445917.571;1159557
15962;445914.510;1159559
15963;445911.450;1159562
15964;445908.377;1159565
15965;445905.316;1159568
15966;445902.243;1159571
15967;445899.257;1159574
15968;445896.279;1159577
15969;445893.206;1159580
15970;445890.145;1159583
15971;445887.072;1159585
15972;445884.011;1159588
15973;445880.938;1159591
15974;445877.865;1159594
15975;445874.804;1159597
15976;445871.744;1159600
15977;445868.683;1159603
15978;445865.623;1159606
15979;445862.575;1159609
15980;445859.502;1159611
15981;445856.454;1159614
15982;445853.394;1159617
15983;445850.333;1159620
15984;445847.272;1159623
15985;445844.212;1159626
15986;445841.164;1159629
15987;445838.104;1159632
15988;445835.043;1159634
15989;445831.970;1159637
15990;445828.922;1159640
15991;445825.874;1159643
15992;445822.827;1159646
15993;445819.792;1159649
15994;445816.757;1159652
15995;445813.722;1159655
15996;445810.687;1159658
15997;445807.665;1159661
15998;445804.542;1159663
15999;445801.438;1159666
16000;445798.429;1159669
16001;445795.407;1159672
16002;445792.397;1159675
16003;445789.388;1159678
16004;445786.248;1159681
16005;445783.187;1159684
16006;445780.177;1159687
16007;445777.168;1159690
16008;445774.159;1159692
16009;445771.162;1159695
16010;445768.153;1159698
16011;445765.143;1159701
16012;445762.120;1159704
16013;445758.989;1159707
16014;445756.116;1159710
16015;445753.106;1159713
16016;445750.084;1159716
16017;445747.075;1159719
16018;445744.095;1159722
16019;445741.226;1159725
16020;445738.204;1159728
16021;445735.182;1159731
16022;445732.312;1159734
16023;445729.324;1159737
16024;445726.456;1159740
16025;445723.518;1159743
16026;445720.594;1159746
16027;445717.713;1159749
16028;445714.720;1159752
16029;445711.724;1159755
16030;445708.846;1159758
16031;445705.930;1159761
16032;445702.984;1159764
16033;445700.124;1159767
16034;445697.136;1159770
16035;445694.343;1159773
16036;445691.431;1159776
16037;445688.537;1159779
16038;445685.731;1159783
16039;445682.950;1159786
16040;445680.315;1159789
16041;445677.509;1159792
16042;445674.817;1159795
16043;445672.081;1159799
16044;445669.467;1159802
16045;445666.847;1159805
16046;445664.106;1159808
16047;445661.518;1159812
16048;445658.928;1159815
16049;445656.339;1159818
16050;445653.944;1159822
16051;445651.355;1159825
16052;445648.850;1159829
16053;445646.370;1159832
16054;445643.932;1159835
16055;445641.377;1159839
16056;445639.014;1159842
16057;445636.641;1159846
16058;445634.268;1159849
16059;445631.896;1159853
16060;445629.513;1159856
16061;445627.151;1159860
16062;445624.768;1159863
16063;445622.395;1159867
16064;445620.137;1159870
16065;445617.813;1159874
16066;445615.612;1159877
16067;445613.276;1159881
16068;445611.110;1159884
16069;445608.820;1159888
16070;445606.588;1159891
16071;445604.413;1159895
16072;445602.189;1159898
16073;445599.873;1159902
16074;445597.698;1159906
16075;445593.522;1159913
16076;445591.366;1159917
16077;445589.192;1159920
16078;445587.132;1159924
16079;445585.044;1159928
16080;445582.870;1159931
16081;445580.914;1159935
16082;445578.895;1159939
16083;445576.827;1159942
16084;445574.879;1159946
16085;445572.923;1159950
16086;445570.792;1159953
16087;445568.836;1159957
16088;445566.888;1159961
16089;445564.815;1159965
16090;445562.809;1159968
16091;445560.853;1159972
16092;445558.952;1159976
16093;445557.131;1159979
16094;445555.175;1159983
16095;445553.227;1159987
16096;445551.279;1159991
16097;445549.364;1159994
16098;445547.549;1159998
16099;445545.601;1160002
16100;445543.792;1160006
16101;445541.863;1160009
16102;445539.943;1160013
16103;445538.133;1160017
16104;445536.168;1160021
16105;445534.204;1160024
16106;445532.240;1160028
16107;445530.275;1160032
16108;445528.310;1160036
16109;445526.346;1160039
16110;445524.527;1160043
16111;445522.592;1160047
16112;445520.627;1160050
16113;445518.654;1160054
16114;445516.682;1160058
16115;445514.850;1160062
16116;445512.919;1160066
16117;445510.980;1160069
16118;445509.140;1160073
16119;445507.285;1160077
16120;445505.369;1160081
16121;445503.578;1160084
16122;445501.606;1160088
16123;445499.719;1160092
16124;445497.851;1160096
16125;445496.046;1160099
16126;445494.113;1160103
16127;445492.149;1160107
16128;445490.193;1160111
16129;445488.236;1160114
16130;445486.134;1160118
16131;445484.150;1160122
16132;445482.202;1160126
16133;445480.168;1160129
16134;445478.115;1160133
16135;445476.175;1160137
16136;445474.046;1160140
16137;445471.922;1160144
16138;445469.916;1160148
16139;445467.760;1160151
16140;445465.613;1160155
16141;445463.466;1160159
16142;445461.319;1160162
16143;445459.172;1160166
16144;445456.944;1160169
16145;445454.695;1160173
16146;445452.401;1160176
16147;445450.039;1160180
16148;445447.686;1160183
16149;445445.323;1160187
16150;445442.971;1160190
16151;445440.492;1160194
16152;445437.925;1160197
16153;445435.541;1160200
16154;445432.973;1160204
16155;445430.335;1160207
16156;445427.667;1160210
16157;445424.966;1160213
16158;445422.184;1160216
16159;445419.414;1160220
16160;445416.644;1160223
16161;445413.772;1160226
16162;445410.789;1160229
16163;445407.934;1160232
16164;445405.004;1160235
16165;445402.020;1160238
16166;445399.037;1160241
16167;445395.984;1160244
16168;445392.912;1160247
16169;445389.800;1160249
16170;445386.788;1160252
16171;445383.615;1160255
16172;445380.431;1160258
16173;445377.261;1160261
16174;445374.091;1160263
16175;445370.921;1160266
16176;445367.764;1160269
16177;445364.412;1160271
16178;445361.200;1160274
16179;445357.889;1160277
16180;445354.633;1160279
16181;445351.266;1160282
16182;445347.898;1160284
16183;445344.530;1160287
16184;445340.995;1160289
16185;445337.571;1160291
16186;445334.008;1160294
16187;445330.445;1160296
16188;445326.881;1160298
16189;445323.152;1160300
16190;445319.594;1160302
16191;445315.837;1160304
16192;445312.080;1160306
16193;445308.306;1160308
16194;445304.566;1160310
16195;445300.809;1160312
16196;445297.052;1160313
16197;445293.278;1160315
16198;445289.521;1160317
16199;445285.698;1160319
16200;445281.807;1160320
16201;445278.050;1160322
16202;445274.129;1160324
16203;445270.320;1160325
16204;445266.363;1160327
16205;445262.543;1160329
16206;445258.559;1160330
16207;445254.660;1160331
16208;445250.756;1160333
16209;445246.755;1160334
16210;445242.736;1160336
16211;445238.734;1160337
16212;445234.715;1160338
16213;445230.696;1160340
16214;445226.660;1160341
16215;445222.623;1160342
16216;445218.570;1160343
16217;445214.547;1160344
16218;445210.627;1160345
16219;445206.538;1160346
16220;445202.450;1160347
16221;445198.361;1160348
16222;445194.238;1160349
16223;445190.132;1160350
16224;445186.008;1160351
16225;445181.867;1160352
16226;445177.896;1160353
16227;445173.786;1160354
16228;445169.645;1160355
16229;445165.504;1160356
16230;445161.346;1160356
16231;445157.337;1160357
16232;445153.212;1160358
16233;445149.054;1160359
16234;445144.972;1160360
16235;445140.937;1160361
16236;445136.779;1160362
16237;445132.621;1160363
16238;445128.480;1160364
16239;445124.321;1160364
16240;445120.180;1160365
16241;445116.039;1160366
16242;445112.080;1160367
16243;445107.940;1160368
16244;445103.799;1160368
16245;445099.552;1160369
16246;445095.334;1160370
16247;445091.210;1160371
16248;445087.069;1160371
16249;445082.946;1160372
16250;445078.822;1160373
16251;445074.698;1160374
16252;445070.575;1160374
16253;445066.451;1160375
16254;445062.344;1160376
16255;445058.238;1160377
16256;445054.010;1160378
16257;445049.843;1160378
16258;445045.736;1160379
16259;445041.608;1160380
16260;445037.375;1160380
16261;445033.286;1160381
16262;445029.197;1160381
16263;445024.937;1160382
16264;445020.815;1160383
16265;445016.564;1160383
16266;445012.492;1160384
16267;445008.302;1160384
16268;445004.148;1160385
16269;445000.076;1160385
16270;444995.804;1160386
16271;444991.649;1160386
16272;444987.442;1160387
16273;444983.221;1160387
16274;444979.081;1160388
16275;444974.977;1160388
16276;444970.719;1160388
16277;444966.531;1160389
16278;444962.340;1160389
16279;444958.122;1160390
16280;444953.996;1160390
16281;444949.741;1160390
16282;444945.590;1160391
16283;444941.396;1160391
16284;444937.180;1160391
16285;444933.051;1160391
16286;444928.807;1160392
16287;444924.541;1160392
16288;444920.415;1160392
16289;444916.230;1160392
16290;444912.024;1160392
16291;444907.755;1160392
16292;444903.668;1160392
16293;444899.400;1160393
16294;444895.149;1160393
16295;444890.898;1160393
16296;444886.800;1160393
