numero,Coord_x,Coord_y
1,432346,1198422
2,432345,1198424
3,432345,1198425
4,432343,1198427
5,432341,1198431
6,432339,1198435
7,432337,1198438
8,432335,1198442
9,432333,1198446
10,432331,1198449
11,432329,1198453
12,432327,1198457
13,432325,1198460
14,432323,1198464
15,432321,1198468
16,432319,1198471
17,432317,1198475
18,432315,1198479
19,432313,1198483
20,432311,1198486
21,432309,1198490
22,432307,1198494
23,432305,1198497
24,432303,1198501
25,432301,1198504
26,432299,1198508
27,432297,1198512
28,432295,1198515
29,432293,1198519
30,432290,1198523
31,432288,1198526
32,432286,1198530
33,432284,1198534
34,432282,1198537
35,432280,1198541
36,432278,1198545
37,432276,1198548
38,432274,1198552
39,432272,1198556
40,432270,1198560
41,432268,1198563
42,432266,1198567
43,432264,1198571
44,432262,1198574
45,432260,1198578
46,432258,1198582
47,432256,1198585
48,432254,1198589
49,432252,1198592
50,432250,1198596
51,432248,1198600
52,432246,1198603
53,432244,1198607
54,432242,1198611
55,432240,1198614
56,432238,1198618
57,432235,1198622
58,432233,1198625
59,432231,1198629
60,432229,1198633
61,432227,1198636
62,432225,1198640
63,432223,1198644
64,432221,1198647
65,432219,1198651
66,432217,1198655
67,432215,1198658
68,432213,1198662
69,432210,1198666
70,432208,1198669
71,432206,1198673
72,432204,1198677
73,432202,1198680
74,432200,1198684
75,432198,1198688
76,432196,1198691
77,432194,1198695
78,432192,1198699
79,432190,1198702
80,432188,1198706
81,432186,1198710
82,432184,1198713
83,432182,1198717
84,432180,1198721
85,432178,1198724
86,432176,1198728
87,432174,1198732
88,432172,1198735
89,432169,1198739
90,432167,1198743
91,432165,1198746
92,432163,1198750
93,432161,1198754
94,432159,1198757
95,432157,1198761
96,432155,1198765
97,432153,1198768
98,432151,1198772
99,432149,1198776
100,432146,1198779
101,432144,1198783
102,432142,1198786
103,432140,1198790
104,432138,1198794
105,432136,1198797
106,432134,1198801
107,432132,1198805
108,432130,1198809
109,432128,1198812
110,432126,1198816
111,432124,1198819
112,432122,1198823
113,432120,1198827
114,432117,1198830
115,432115,1198834
116,432113,1198838
117,432111,1198841
118,432109,1198845
119,432107,1198849
120,432105,1198852
121,432103,1198856
122,432101,1198860
123,432099,1198863
124,432097,1198867
125,432095,1198871
126,432093,1198874
127,432091,1198878
128,432089,1198882
129,432087,1198885
130,432085,1198889
131,432083,1198893
132,432080,1198896
133,432078,1198900
134,432076,1198904
135,432074,1198907
136,432072,1198911
137,432070,1198915
138,432068,1198918
139,432066,1198922
140,432064,1198926
141,432062,1198929
142,432060,1198933
143,432058,1198937
144,432056,1198940
145,432054,1198944
146,432052,1198948
