numero,Coord_x,Coord_y
1,304028,1154814
2,304028,1154816
3,304027,1154820
4,304027,1154824
5,304027,1154828
6,304026,1154832
7,304025,1154837
8,304024,1154840
9,304022,1154845
10,304020,1154848
11,304019,1154852
12,304016,1154856
13,304013,1154859
14,304010,1154862
15,304007,1154865
16,304003,1154867
17,304000,1154869
18,303995,1154871
19,303991,1154872
20,303988,1154874
21,303983,1154875
22,303979,1154876
23,303975,1154878
24,303972,1154879
25,303968,1154881
26,303964,1154883
27,303960,1154885
28,303956,1154886
29,303952,1154888
30,303948,1154889
31,303944,1154889
32,303939,1154890
33,303935,1154890
34,303931,1154890
35,303927,1154890
36,303922,1154890
37,303918,1154890
38,303914,1154890
39,303910,1154890
40,303906,1154889
41,303901,1154889
42,303897,1154889
43,303893,1154888
44,303889,1154887
45,303885,1154886
46,303881,1154886
47,303877,1154884
48,303872,1154883
49,303868,1154882
50,303864,1154881
51,303860,1154881
52,303856,1154880
53,303852,1154879
54,303848,1154879
55,303843,1154878
56,303839,1154878
57,303835,1154878
58,303831,1154878
59,303827,1154877
60,303822,1154877
61,303818,1154877
62,303814,1154878
63,303810,1154878
64,303806,1154878
65,303801,1154879
66,303797,1154879
67,303793,1154880
68,303789,1154880
69,303785,1154881
70,303780,1154881
71,303776,1154882
72,303772,1154883
73,303768,1154883
74,303764,1154884
75,303760,1154885
76,303755,1154885
77,303751,1154886
78,303747,1154887
79,303743,1154887
80,303739,1154888
81,303734,1154889
82,303730,1154889
83,303726,1154890
84,303722,1154890
85,303718,1154890
86,303713,1154890
87,303709,1154889
88,303705,1154888
89,303701,1154886
90,303697,1154884
91,303694,1154881
92,303692,1154877
93,303689,1154874
94,303686,1154871
95,303684,1154867
96,303682,1154863
97,303682,1154858
98,303682,1154854
99,303683,1154850
100,303684,1154846
101,303685,1154842
102,303686,1154838
103,303687,1154834
104,303688,1154830
105,303689,1154825
106,303690,1154821
107,303692,1154817
108,303692,1154813
109,303693,1154809
110,303694,1154805
111,303695,1154801
112,303696,1154797
113,303697,1154793
114,303699,1154789
115,303699,1154785
116,303701,1154781
117,303702,1154776
118,303703,1154772
119,303704,1154768
120,303705,1154764
121,303705,1154760
122,303706,1154756
123,303707,1154752
124,303708,1154748
125,303709,1154743
126,303711,1154739
127,303712,1154736
128,303713,1154732
129,303714,1154727
130,303715,1154723
131,303716,1154719
132,303717,1154715
133,303718,1154711
134,303719,1154707
135,303720,1154703
136,303720,1154699
137,304940,1154488
138,304941,1154489
139,304942,1154493
140,304943,1154497
141,304944,1154501
142,304946,1154505
143,304947,1154509
144,304948,1154513
145,304949,1154517
146,304950,1154521
147,304952,1154525
148,304953,1154529
149,304954,1154533
150,304956,1154537
151,304957,1154541
152,304958,1154545
153,304960,1154549
154,304961,1154553
155,304962,1154557
156,304963,1154561
157,304965,1154566
158,304966,1154570
159,304967,1154574
160,304969,1154578
161,304970,1154582
162,304971,1154586
163,304973,1154590
164,304974,1154594
165,304975,1154598
166,304977,1154602
167,304978,1154606
168,304979,1154610
169,304981,1154614
170,304982,1154618
171,304983,1154622
172,304985,1154626
173,304986,1154630
174,304987,1154634
175,304989,1154638
176,304990,1154642
177,304991,1154646
178,304992,1154650
179,304992,1154655
180,304990,1154659
181,304987,1154662
182,304983,1154665
183,304979,1154665
184,304974,1154665
185,304970,1154664
186,304966,1154663
187,304962,1154661
188,304959,1154659
189,304955,1154657
190,304951,1154655
191,304947,1154653
192,304943,1154652
193,304940,1154650
194,304936,1154649
195,304932,1154647
196,304928,1154646
197,304924,1154644
198,304920,1154643
199,304916,1154641
200,304912,1154640
201,304908,1154639
202,304904,1154638
203,304900,1154637
204,304896,1154636
205,304892,1154635
206,304888,1154634
207,304884,1154633
208,304879,1154632
209,304875,1154631
210,304871,1154630
211,304867,1154629
212,304863,1154629
213,304859,1154628
214,304855,1154627
215,304850,1154626
216,304846,1154625
217,304842,1154625
218,304838,1154624
219,304834,1154623
220,304830,1154622
221,304826,1154621
222,304821,1154621
223,304817,1154620
224,304813,1154619
225,304809,1154618
226,304805,1154617
227,304801,1154617
228,304797,1154616
229,304793,1154615
230,304789,1154614
231,304784,1154613
232,304780,1154613
233,304776,1154612
234,304772,1154611
235,304768,1154611
236,304763,1154610
237,304759,1154610
238,304755,1154609
239,304751,1154608
240,304747,1154608
241,304743,1154607
242,304738,1154607
243,304734,1154606
244,304730,1154606
245,304726,1154605
246,304722,1154604
247,304718,1154604
248,304714,1154603
249,304709,1154603
250,304705,1154602
251,304701,1154602
252,304697,1154601
253,304693,1154601
254,304688,1154600
255,304684,1154600
256,304680,1154599
257,304676,1154599
258,304672,1154599
259,304668,1154598
260,304663,1154598
261,304659,1154598
262,304655,1154597
263,304651,1154597
264,304646,1154597
265,304642,1154596
266,304638,1154596
267,304634,1154596
268,304630,1154595
269,304626,1154595
270,304621,1154594
271,304617,1154594
272,304613,1154594
273,304609,1154593
274,304605,1154593
275,304600,1154593
276,304596,1154593
277,304592,1154592
278,304588,1154592
279,304584,1154592
280,304579,1154592
281,304575,1154591
282,304571,1154591
283,304567,1154591
284,304563,1154591
285,304558,1154591
286,304554,1154590
287,304550,1154590
288,304546,1154590
289,304542,1154590
290,304537,1154590
291,304533,1154590
292,304529,1154589
293,304525,1154589
294,304521,1154589
295,304516,1154589
296,304512,1154589
297,304508,1154590
298,304504,1154590
299,304500,1154590
300,304495,1154590
301,304491,1154590
302,304487,1154591
303,304483,1154591
304,304479,1154592
305,304474,1154592
306,304470,1154592
307,304466,1154593
308,304462,1154593
309,304458,1154594
310,304453,1154594
311,304449,1154595
312,304445,1154595
313,304441,1154596
314,304437,1154596
315,304433,1154597
316,304429,1154598
317,304424,1154599
318,304420,1154599
319,304416,1154600
320,304412,1154601
321,304408,1154602
322,304404,1154603
323,304400,1154604
324,304396,1154604
325,304392,1154605
326,304387,1154606
327,304383,1154607
328,304379,1154608
329,304375,1154609
330,304371,1154610
331,304367,1154612
332,304363,1154613
333,304359,1154614
334,304355,1154616
335,304351,1154617
336,304347,1154619
337,304343,1154620
338,304340,1154622
339,304336,1154623
340,304332,1154625
341,304328,1154626
342,304324,1154628
343,304320,1154629
344,304316,1154630
345,304312,1154632
346,304308,1154633
347,304304,1154634
348,304300,1154635
349,304296,1154636
350,304292,1154637
351,304288,1154639
352,304283,1154640
353,304279,1154641
354,304275,1154642
355,304271,1154643
356,304267,1154645
357,304263,1154646
358,304259,1154647
359,304255,1154649
360,304251,1154650
361,304247,1154652
362,304243,1154653
363,304240,1154654
364,304236,1154656
365,304232,1154657
366,304228,1154659
367,304224,1154660
368,304220,1154662
369,304216,1154664
370,304212,1154665
371,304208,1154667
372,304204,1154669
373,304201,1154670
374,304197,1154672
375,304193,1154674
376,304189,1154676
377,304185,1154678
378,304182,1154680
379,304178,1154681
380,304174,1154683
381,304170,1154685
382,304166,1154687
383,304163,1154689
384,304159,1154691
385,304155,1154692
386,304151,1154694
387,304147,1154696
388,304144,1154698
389,304140,1154700
390,304136,1154702
391,304132,1154704
392,304129,1154706
393,304125,1154708
394,304121,1154710
395,304117,1154712
396,304114,1154714
397,304110,1154716
398,304106,1154718
399,304102,1154719
400,304099,1154721
401,304095,1154723
402,304091,1154725
403,304087,1154727
404,304083,1154729
405,304080,1154731
406,304076,1154733
407,304072,1154735
408,304068,1154736
409,304065,1154738
410,304061,1154741
411,304057,1154743
412,304054,1154745
413,304051,1154748
414,304048,1154751
415,304045,1154753
416,304042,1154757
417,304040,1154760
418,304037,1154763
419,304035,1154767
420,304033,1154771
421,304032,1154774
422,304031,1154775
423,303247,1151404
424,303247,1151406
425,303247,1151411
426,303246,1151415
427,303246,1151419
428,303246,1151423
429,303246,1151428
430,303245,1151432
431,303245,1151436
432,303245,1151440
433,303246,1151444
434,303246,1151449
435,303247,1151453
436,303248,1151457
437,303249,1151461
438,303250,1151465
439,303251,1151469
440,303252,1151473
441,303254,1151477
442,303255,1151481
443,303257,1151485
444,303258,1151488
