numero,Coord_x,Coord_y
1,482410,1042650
2,482414,1042646
3,482417,1042643
4,482420,1042641
5,482424,1042638
6,482427,1042636
7,482430,1042633
8,482434,1042631
9,482437,1042628
10,482441,1042626
11,482444,1042623
12,482447,1042621
13,482451,1042619
14,482454,1042616
15,482458,1042614
16,482461,1042611
17,482464,1042609
18,482467,1042606
19,482470,1042603
20,482474,1042600
21,482476,1042597
22,482479,1042594
23,482482,1042591
24,482485,1042588
25,482487,1042584
26,482490,1042581
27,482492,1042577
28,482495,1042574
29,482497,1042571
30,482500,1042567
31,482502,1042564
32,482505,1042561
33,482508,1042558
34,482511,1042555
35,482514,1042552
36,482517,1042549
37,482520,1042546
38,482524,1042544
39,482527,1042541
40,482531,1042539
41,482534,1042537
42,482538,1042535
43,482542,1042533
44,482545,1042530
45,482549,1042528
46,482553,1042526
47,482556,1042524
48,482560,1042522
49,482563,1042520
50,482567,1042518
51,482571,1042516
52,482575,1042514
53,482578,1042512
54,482582,1042510
55,482586,1042508
56,482589,1042506
57,482593,1042504
58,482597,1042502
59,482601,1042500
60,482604,1042498
61,482608,1042497
62,482612,1042495
63,482616,1042493
64,482619,1042491
65,482623,1042489
66,482627,1042487
67,482631,1042486
68,482635,1042484
69,482638,1042482
70,482642,1042480
71,482646,1042479
72,482650,1042477
73,482654,1042475
74,482658,1042474
75,482661,1042472
76,482665,1042470
77,482669,1042469
78,482673,1042467
79,482677,1042465
80,482681,1042464
81,482684,1042462
82,482688,1042461
83,482692,1042459
84,482696,1042457
85,482700,1042455
86,482703,1042453
87,482707,1042451
88,482710,1042449
89,482714,1042447
90,482717,1042444
91,482720,1042441
92,482723,1042439
93,482726,1042436
94,482729,1042433
95,482731,1042430
96,482733,1042426
97,482735,1042422
98,482736,1042419
99,482737,1042415
100,482738,1042411
101,482737,1042407
102,482736,1042403
103,482734,1042400
104,482732,1042397
105,482728,1042395
106,482725,1042393
107,482721,1042392
108,482717,1042391
109,482713,1042391
110,482709,1042390
111,482705,1042389
112,482701,1042389
113,482697,1042388
114,482692,1042387
115,482688,1042387
116,482684,1042386
117,482680,1042386
118,482676,1042385
119,482672,1042384
120,482668,1042383
121,482664,1042382
122,482660,1042381
123,482656,1042379
124,482652,1042378
125,482648,1042376
126,482644,1042375
127,482640,1042373
128,482636,1042372
129,482633,1042371
130,482629,1042369
131,482625,1042368
132,482621,1042368
133,482617,1042367
134,482612,1042366
135,482608,1042366
136,482604,1042366
137,482600,1042366
138,482596,1042366
139,482592,1042366
140,482588,1042367
141,482584,1042367
142,482580,1042367
143,482575,1042367
144,482571,1042367
145,482567,1042367
146,482563,1042368
147,482559,1042368
148,482555,1042367
149,482550,1042367
150,482546,1042366
151,482542,1042366
152,482538,1042365
153,482534,1042364
154,482530,1042363
155,482526,1042361
156,482522,1042360
157,482518,1042359
158,482514,1042357
159,482511,1042355
160,482507,1042353
161,482503,1042350
