numero,Coord_x,Coord_y
1,419326,1101407
2,419327,1101405
3,419327,1101400
4,419328,1101396
5,419329,1101392
6,419329,1101392
7,419329,1101388
8,419330,1101384
9,419331,1101380
10,419331,1101376
11,419332,1101371
12,419333,1101367
13,419333,1101363
14,419334,1101359
15,419335,1101355
16,419335,1101351
17,419336,1101346
18,419337,1101342
19,419337,1101338
20,419338,1101334
21,419339,1101330
22,419339,1101326
23,419340,1101322
24,419340,1101317
25,419341,1101313
26,419341,1101309
27,419342,1101305
28,419343,1101301
29,419343,1101296
30,419344,1101292
31,419345,1101288
32,419345,1101284
33,419346,1101280
34,419347,1101276
35,419348,1101272
36,419349,1101267
37,419349,1101263
38,419350,1101259
39,419352,1101255
40,419353,1101251
41,419354,1101247
42,419355,1101243
43,419356,1101239
44,419358,1101235
45,419359,1101231
46,419361,1101227
47,419363,1101223
48,419364,1101220
49,419366,1101216
50,419368,1101212
51,419370,1101208
52,419372,1101205
53,419375,1101201
54,419377,1101197
55,419379,1101194
56,419382,1101191
57,419384,1101187
58,419386,1101184
59,419389,1101180
60,419392,1101177
61,419394,1101174
62,419397,1101171
63,419400,1101167
64,419403,1101164
65,419406,1101161
66,419409,1101158
67,419412,1101155
68,419415,1101152
69,419418,1101149
70,419421,1101147
71,419424,1101144
72,419428,1101141
73,419431,1101139
74,419435,1101136
75,419438,1101134
76,419442,1101132
77,419445,1101129
78,419449,1101127
79,419452,1101125
80,419456,1101123
81,419460,1101121
82,419463,1101119
83,419467,1101117
84,419471,1101115
85,419475,1101113
86,419479,1101112
87,419483,1101110
88,419487,1101109
89,419491,1101107
90,419495,1101106
91,419499,1101105
92,419503,1101104
93,419507,1101103
94,419511,1101102
95,419515,1101101
96,419519,1101100
97,419523,1101099
98,419527,1101098
99,419531,1101097
100,419535,1101097
101,419540,1101096
102,419544,1101095
103,419548,1101094
104,419552,1101094
105,419556,1101093
106,419560,1101092
107,419564,1101092
108,419569,1101091
109,419573,1101090
110,419577,1101089
111,419581,1101089
112,419585,1101088
113,419589,1101087
114,419593,1101087
115,419598,1101086
116,419602,1101086
117,419606,1101085
118,419610,1101084
119,419614,1101083
120,419618,1101083
121,419623,1101082
122,419627,1101081
123,419631,1101081
124,419635,1101080
125,419639,1101079
126,419643,1101079
127,419647,1101078
128,419652,1101077
129,419656,1101076
130,419660,1101076
131,419664,1101075
132,419668,1101074
133,419672,1101073
134,419676,1101072
135,419680,1101071
136,419684,1101070
137,419689,1101069
138,419693,1101068
139,419697,1101067
140,419701,1101066
141,419705,1101064
142,419708,1101063
143,419712,1101062
144,419716,1101060
145,419720,1101059
146,419724,1101057
147,419728,1101055
148,419732,1101053
149,419735,1101052
150,419739,1101050
151,419743,1101047
152,419746,1101045
153,419750,1101043
154,419753,1101041
155,419757,1101039
156,419760,1101036
157,419764,1101034
158,419767,1101031
159,419770,1101029
160,419773,1101026
161,419777,1101023
162,419780,1101021
163,419783,1101018
164,419786,1101015
165,419789,1101012
166,419792,1101009
167,419795,1101006
168,419798,1101003
169,419801,1101000
170,419803,1100997
171,419806,1100994
172,419809,1100990
173,419811,1100987
174,419814,1100984
175,419816,1100980
176,419819,1100977
177,419821,1100973
178,419823,1100970
179,419825,1100966
180,419827,1100963
181,419829,1100959
182,419831,1100955
183,419833,1100952
184,419835,1100948
185,419837,1100944
186,419838,1100940
187,419840,1100936
188,419841,1100932
189,419843,1100928
190,419844,1100924
191,419845,1100920
192,419846,1100917
193,419847,1100912
194,419848,1100908
195,419849,1100904
196,419850,1100900
197,419851,1100896
198,419852,1100892
199,419852,1100888
200,419853,1100884
201,419853,1100880
202,419854,1100876
203,419854,1100871
204,419854,1100867
205,419855,1100863
206,419855,1100859
207,419855,1100855
208,419855,1100851
209,419854,1100847
210,419854,1100842
211,419854,1100838
212,419854,1100834
213,419853,1100830
214,419852,1100826
215,419852,1100822
216,419851,1100818
217,419851,1100813
218,419850,1100809
219,419849,1100805
220,419848,1100801
221,419847,1100797
222,419846,1100793
223,419845,1100789
224,419844,1100785
225,419843,1100781
226,419842,1100777
227,419841,1100773
228,419840,1100769
229,419839,1100765
230,419838,1100761
231,419837,1100757
232,419835,1100752
233,419834,1100748
234,419833,1100744
235,419833,1100740
236,419832,1100736
237,419831,1100732
238,419830,1100728
239,419829,1100724
240,419828,1100720
241,419827,1100716
242,419826,1100712
243,419825,1100707
244,419824,1100703
245,419823,1100699
246,419822,1100695
247,419821,1100691
248,419820,1100687
249,419819,1100683
250,419818,1100679
251,419817,1100675
252,419816,1100671
253,419815,1100667
254,419814,1100663
255,419814,1100659
256,419813,1100655
257,419812,1100650
258,419812,1100646
259,419811,1100642
260,419810,1100638
261,419810,1100634
262,419809,1100630
263,419809,1100626
264,419809,1100621
265,419808,1100617
266,419808,1100613
267,419808,1100609
268,419808,1100605
269,419808,1100600
270,419808,1100596
271,419808,1100592
272,419809,1100588
273,419809,1100584
274,419809,1100579
275,419810,1100575
276,419810,1100571
277,419811,1100567
278,419811,1100563
279,419812,1100559
280,419813,1100555
281,419814,1100551
282,419814,1100546
283,419816,1100542
284,419817,1100538
285,419818,1100534
286,419819,1100530
287,419820,1100526
288,419822,1100522
289,419823,1100518
290,419825,1100515
291,419826,1100511
292,419828,1100507
293,419830,1100503
294,419831,1100499
295,419833,1100495
296,419835,1100492
297,419837,1100488
298,419839,1100484
299,419841,1100481
300,419843,1100477
301,419845,1100473
302,419847,1100470
303,419850,1100466
304,419852,1100463
305,419855,1100459
306,419857,1100456
307,419860,1100453
308,419862,1100449
309,419865,1100446
310,419867,1100443
311,419870,1100440
312,419873,1100436
313,419876,1100433
314,419878,1100430
315,419881,1100427
316,419884,1100424
317,419887,1100421
318,419890,1100418
319,419893,1100415
320,419895,1100412
321,419898,1100409
322,419901,1100405
323,419904,1100402
324,419907,1100399
325,419910,1100396
326,419913,1100393
327,419915,1100390
328,419918,1100387
329,419921,1100384
330,419924,1100381
331,419927,1100377
332,419930,1100374
333,419932,1100371
334,419935,1100368
335,419938,1100365
336,419940,1100362
337,419943,1100358
338,419946,1100355
339,419949,1100352
340,419952,1100349
341,419954,1100346
342,419957,1100343
343,419960,1100340
344,419963,1100336
345,419966,1100333
346,419968,1100330
347,419971,1100327
348,419974,1100324
349,419977,1100321
350,419980,1100318
351,419982,1100315
352,419985,1100311
353,419988,1100308
354,419991,1100305
355,419993,1100302
356,419996,1100299
357,419999,1100295
358,420001,1100292
359,420004,1100289
360,420007,1100286
361,420009,1100282
362,420012,1100279
363,420014,1100276
364,420017,1100273
365,420020,1100269
366,420022,1100266
367,420024,1100262
368,420027,1100259
369,420029,1100256
370,420032,1100252
371,420034,1100248
372,420036,1100245
373,420039,1100241
374,420041,1100238
375,420043,1100234
376,420045,1100231
377,420047,1100227
378,420049,1100223
379,420051,1100220
380,420053,1100216
381,420055,1100212
382,420058,1100209
383,420060,1100205
384,420062,1100201
385,420063,1100198
386,420065,1100194
387,420067,1100190
388,420069,1100186
389,420071,1100183
390,420073,1100179
391,420075,1100175
392,420076,1100171
393,420078,1100167
394,420080,1100164
395,420081,1100160
396,420083,1100156
397,420085,1100152
398,420086,1100148
399,420088,1100144
400,420090,1100141
401,420091,1100137
402,420093,1100133
403,420095,1100129
404,420097,1100125
405,420098,1100121
406,420100,1100117
407,420102,1100114
408,420103,1100110
409,420105,1100106
410,420107,1100102
411,420108,1100098
412,420110,1100094
413,420112,1100090
414,420113,1100087
415,420115,1100083
416,420117,1100079
417,420118,1100075
418,420120,1100071
419,420122,1100067
420,420123,1100063
421,420125,1100060
422,420127,1100056
423,420129,1100052
424,420130,1100048
425,420132,1100044
426,420134,1100040
427,420135,1100037
428,420137,1100033
429,420139,1100029
430,420140,1100025
431,420142,1100021
432,420144,1100017
433,420146,1100013
434,420147,1100010
435,420149,1100006
436,420151,1100002
437,420152,1099998
438,420154,1099994
439,420156,1099990
440,420158,1099987
441,420159,1099983
442,420161,1099979
443,420163,1099975
444,420164,1099971
445,420166,1099967
446,420168,1099964
447,420170,1099960
448,420171,1099956
449,420173,1099952
450,420175,1099948
451,420176,1099944
452,420178,1099941
453,420180,1099937
454,420182,1099933
455,420183,1099929
456,420185,1099925
457,420187,1099921
458,420189,1099917
459,420190,1099914
460,420192,1099910
461,420194,1099906
462,420195,1099902
463,420197,1099898
464,420199,1099894
465,420200,1099891
466,420202,1099887
467,420204,1099883
468,420205,1099879
469,420207,1099875
470,420209,1099871
471,420210,1099867
472,420212,1099863
473,420214,1099860
474,420215,1099856
475,420217,1099852
476,420219,1099848
477,420220,1099844
478,420222,1099840
479,420223,1099836
480,420225,1099832
481,420226,1099828
482,420228,1099824
483,420230,1099821
484,420231,1099817
485,420233,1099813
486,420234,1099809
487,420236,1099805
488,420237,1099801
489,420239,1099797
490,420241,1099793
491,420242,1099789
492,420244,1099785
493,420245,1099781
494,420247,1099778
495,420249,1099774
496,420250,1099770
497,420252,1099766
498,420253,1099762
499,420254,1099758
500,420256,1099754
501,420257,1099750
502,420258,1099746
503,420259,1099742
504,420261,1099738
505,420261,1099734
506,420263,1099730
507,420263,1099725
508,420264,1099721
509,420265,1099717
510,420266,1099713
511,420267,1099709
512,420268,1099705
513,420268,1099701
514,420268,1099697
515,420269,1099693
516,420269,1099689
517,420270,1099684
518,420270,1099680
519,420270,1099676
520,420270,1099672
521,420270,1099668
522,420270,1099663
523,420270,1099659
524,420270,1099655
525,420269,1099651
526,420269,1099647
527,420269,1099642
528,420268,1099638
529,420268,1099634
530,420267,1099630
531,420266,1099626
532,420266,1099622
533,420265,1099618
534,420264,1099614
535,420263,1099610
536,420262,1099605
537,420261,1099601
538,420259,1099597
539,420258,1099593
540,420257,1099589
541,420256,1099585
542,420254,1099581
543,420253,1099578
544,420251,1099574
545,420250,1099570
546,420248,1099566
547,420246,1099562
548,420244,1099558
549,420242,1099555
550,420241,1099551
551,420239,1099547
552,420237,1099543
553,420235,1099540
554,420233,1099536
555,420230,1099533
556,420228,1099529
557,420226,1099526
558,420223,1099522
559,420221,1099519
560,420219,1099515
561,420216,1099512
562,420214,1099508
563,420211,1099505
564,420209,1099502
565,420206,1099498
566,420204,1099495
567,420201,1099492
568,420199,1099488
569,420196,1099485
570,420194,1099481
571,420191,1099478
572,420189,1099475
573,420186,1099471
574,420184,1099468
575,420181,1099465
576,420179,1099461
577,420176,1099458
578,420174,1099454
579,420171,1099451
580,420169,1099447
581,420166,1099444
582,420164,1099440
583,420161,1099437
584,420159,1099433
585,420157,1099430
586,420154,1099426
587,420152,1099423
588,420150,1099419
589,420148,1099416
590,420145,1099412
591,420143,1099408
592,420141,1099405
593,420139,1099401
594,420137,1099397
595,420135,1099394
596,420133,1099390
597,420132,1099386
598,420130,1099382
599,420129,1099378
600,420127,1099374
601,420125,1099370
602,420124,1099366
603,420123,1099362
604,420122,1099358
605,420121,1099354
606,420120,1099350
607,420118,1099346
608,420117,1099342
609,420117,1099338
610,420116,1099334
611,420115,1099329
612,420114,1099325
613,420113,1099321
614,420113,1099317
615,420112,1099313
616,420112,1099308
617,420112,1099304
618,420112,1099300
619,420111,1099296
620,420111,1099291
621,420111,1099287
622,420112,1099283
623,420112,1099279
624,420112,1099274
625,420112,1099270
626,420113,1099266
627,420113,1099262
628,420114,1099258
629,420114,1099253
630,420115,1099249
631,420116,1099245
632,420117,1099241
633,420118,1099237
634,420119,1099233
635,420120,1099229
636,420121,1099225
637,420122,1099221
638,420124,1099217
639,420125,1099213
640,420127,1099209
641,420128,1099205
642,420130,1099201
643,420131,1099197
644,420133,1099193
645,420135,1099189
646,420137,1099185
647,420139,1099182
648,420141,1099178
649,420143,1099174
650,420145,1099171
651,420148,1099167
652,420150,1099164
653,420152,1099160
654,420155,1099157
655,420157,1099153
656,420160,1099150
657,420162,1099146
658,420165,1099143
659,420168,1099140
660,420170,1099137
661,420173,1099133
662,420176,1099130
663,420179,1099127
664,420182,1099124
665,420185,1099121
666,420188,1099118
667,420191,1099115
668,420194,1099113
669,420198,1099110
670,420201,1099107
671,420204,1099105
672,420207,1099102
673,420211,1099099
674,420214,1099097
675,420218,1099094
676,420221,1099092
677,420225,1099090
678,420228,1099087
679,420232,1099085
680,420235,1099082
681,420239,1099080
682,420242,1099078
683,420245,1099075
684,420249,1099073
685,420252,1099070
686,420256,1099068
687,420259,1099065
688,420263,1099063
689,420266,1099060
690,420270,1099058
691,420273,1099056
692,420277,1099053
693,420280,1099051
694,420284,1099048
695,420287,1099046
696,420290,1099043
697,420294,1099041
698,420297,1099039
699,420301,1099036
700,420304,1099034
701,420308,1099031
702,420311,1099029
703,420315,1099026
704,420318,1099024
705,420321,1099021
706,420325,1099019
707,420328,1099017
708,420332,1099014
709,420335,1099012
710,420339,1099009
711,420342,1099007
712,420346,1099004
713,420349,1099002
714,420352,1098999
715,420356,1098997
716,420359,1098994
717,420363,1098992
718,420366,1098990
719,420370,1098987
720,420373,1098985
721,420377,1098982
722,420380,1098980
723,420384,1098977
724,420387,1098975
725,420390,1098973
726,420394,1098970
727,420397,1098968
728,420401,1098965
729,420404,1098963
730,420408,1098961
731,420411,1098958
732,420415,1098956
733,420418,1098953
734,420422,1098951
735,420425,1098948
736,420428,1098946
737,420432,1098943
738,420435,1098941
739,420438,1098938
740,420442,1098936
741,420445,1098933
742,420448,1098930
743,420452,1098928
744,420455,1098925
745,420458,1098922
746,420461,1098920
747,420465,1098917
748,420468,1098914
749,420471,1098911
750,420474,1098908
751,420477,1098906
752,420480,1098903
753,420483,1098900
754,420486,1098897
755,420489,1098894
756,420492,1098891
757,420495,1098888
758,420498,1098885
759,420501,1098882
760,420504,1098879
761,420507,1098876
762,420509,1098872
763,420512,1098869
764,420515,1098866
765,420518,1098863
766,420520,1098859
767,420523,1098856
768,420526,1098853
769,420528,1098850
770,420531,1098846
771,420534,1098843
772,420536,1098840
773,420539,1098837
774,420541,1098833
775,420544,1098830
776,420546,1098826
777,420549,1098823
778,420551,1098820
779,420553,1098816
780,420556,1098812
781,420558,1098809
782,420560,1098805
783,420563,1098802
784,420565,1098798
785,420567,1098795
786,420570,1098791
787,420572,1098788
788,420574,1098784
789,420576,1098781
790,420579,1098777
791,420581,1098773
792,420583,1098770
793,420585,1098766
794,420588,1098763
795,420590,1098759
796,420592,1098755
797,420594,1098752
798,420596,1098748
799,420598,1098745
800,420601,1098741
801,420603,1098737
802,420605,1098734
803,420607,1098730
804,420609,1098727
805,420611,1098723
806,420614,1098719
807,420616,1098716
808,420618,1098712
809,420620,1098708
810,420622,1098705
811,420624,1098701
812,420627,1098698
813,420629,1098694
814,420631,1098690
815,420633,1098687
816,420635,1098683
817,420637,1098680
818,420640,1098676
819,420642,1098672
820,420644,1098669
821,420646,1098665
822,420648,1098661
823,420650,1098658
824,420652,1098654
825,420655,1098651
826,420657,1098647
827,420659,1098643
828,420661,1098640
829,420663,1098636
830,420665,1098633
831,420668,1098629
832,420670,1098625
833,420672,1098622
834,420674,1098618
835,420676,1098615
836,420679,1098611
837,420681,1098607
838,420683,1098604
839,420685,1098600
840,420688,1098597
841,420690,1098593
842,420692,1098590
843,420694,1098586
844,420697,1098582
845,420699,1098579
846,420701,1098575
847,420704,1098572
848,420706,1098568
849,420708,1098565
850,420711,1098561
851,420713,1098558
852,420715,1098554
853,420718,1098551
854,420720,1098548
855,420723,1098544
856,420725,1098541
857,420728,1098538
858,420730,1098534
859,420733,1098531
860,420736,1098528
861,420738,1098524
862,420741,1098521
863,420743,1098518
864,420746,1098514
865,420749,1098511
866,420751,1098508
867,420754,1098505
868,420757,1098501
869,420760,1098498
870,420762,1098495
871,420765,1098492
872,420768,1098489
873,420771,1098486
874,420774,1098483
875,420777,1098479
876,420780,1098476
877,420782,1098473
878,420786,1098470
879,420789,1098467
880,420791,1098464
881,420794,1098462
882,420797,1098459
