numero,Coord_x,Coord_y
1,572871,929000
2,572781,929004
3,572757,929007
4,572743,929017
5,572727,929032
6,572712,929055
7,572695,929088
8,572691,929104
9,572683,929163
10,572669,929283
11,572631,929560
12,572614,929686
13,572594,929823
14,572589,929847
15,572580,929859
16,572556,929886
17,572527,929909
18,572479,929936
19,572384,929996
20,572314,930039
21,572239,930083
22,572191,930121
23,572172,930133
24,572141,930146
25,572007,930201
26,571971,930220
27,571956,930234
28,571921,930275
29,571904,930293
30,571887,930302
31,571852,930316
32,571779,930344
33,571698,930379
34,571609,930419
35,571486,930471
36,571323,930549
37,571169,930621
38,571140,930642
39,571123,930659
40,571112,930679
41,571084,930740
42,571073,930767
43,571064,930780
44,571049,930794
45,571027,930807
46,570950,930848
47,570928,930860
48,570886,930893
49,570758,930991
50,570641,931081
51,570501,931190
52,570325,931325
53,570288,931355
54,570249,931383
55,570180,931420
56,570010,931517
57,569818,931627
58,569756,931660
59,569727,931673
60,569685,931679
61,569540,931697
62,569517,931705
63,569445,931748
64,569293,931837
65,569251,931868
66,569134,931942
67,569114,931968
68,569062,932075
69,569027,932147
70,569012,932164
71,568985,932187
72,568959,932199
73,568871,932225
74,568658,932292
75,568570,932320
76,568450,932348
77,568434,932355
78,568422,932373
79,568398,932427
80,568374,932481
81,568363,932492
82,568328,932514
83,568213,932576
84,568183,932594
85,568076,932654
86,567968,932719
87,567915,932749
88,567892,932756
89,567850,932760
90,567658,932778
91,567412,932799
92,567315,932806
93,567292,932811
94,567272,932819
95,567170,932860
96,567132,932875
97,567101,932880
98,567070,932882
99,567033,932874
100,566942,932856
101,566807,932827
102,566691,932805
103,566622,932792
104,566602,932789
105,566586,932789
106,566563,932793
107,566529,932803
108,566324,932862
109,566215,932890
110,566178,932897
111,566056,932920
112,565999,932930
113,565965,932939
114,565945,932950
115,565935,932965
116,565911,933013
117,565881,933065
118,565862,933093
119,565846,933107
120,565819,933122
121,565724,933167
122,565624,933212
123,565595,933232
124,565540,933272
125,565495,933309
126,565463,933326
127,565435,933339
128,565402,933350
129,565379,933352
130,565355,933352
131,565331,933348
132,565298,933327
133,565271,933302
134,565222,933267
135,565149,933219
136,565045,933147
137,564941,933074
138,564761,932949
139,564632,932858
140,564532,932790
141,564456,932738
142,564403,932702
143,564382,932691
144,564352,932684
145,564332,932685
146,564312,932688
147,564311,932688
148,582191,973001
149,582191,972999
150,582190,972997
151,582189,972993
152,582188,972989
153,582186,972985
154,582185,972981
155,582183,972977
156,582182,972973
157,582181,972969
158,582180,972965
159,582178,972961
160,582177,972957
161,582176,972953
162,582175,972949
163,582174,972945
164,582173,972941
165,582172,972936
166,582170,972932
167,582169,972928
168,582168,972924
169,582167,972920
170,582166,972916
171,582165,972912
172,582164,972908
173,582163,972904
174,582162,972900
175,582161,972896
176,582160,972891
177,582159,972887
178,582158,972883
179,582157,972879
180,582156,972875
181,582155,972871
182,582154,972867
183,582153,972863
184,582152,972859
185,582151,972855
186,582149,972851
187,582149,972847
188,582147,972842
189,582146,972838
190,582145,972834
191,582144,972830
192,582143,972826
193,582142,972822
194,582141,972818
195,582140,972814
196,582139,972810
197,582137,972806
198,582136,972802
199,582135,972798
200,582134,972794
201,582133,972790
202,582132,972786
203,582131,972782
204,582130,972777
205,582129,972773
206,582128,972769
207,582127,972765
208,582125,972761
209,582124,972757
210,582123,972753
211,582122,972749
212,582121,972745
213,582120,972741
214,582119,972737
215,582118,972733
216,582117,972729
217,582115,972725
218,582114,972721
219,582113,972717
220,582112,972712
221,582111,972708
222,582110,972704
223,582109,972700
224,582108,972696
225,582107,972692
226,582105,972688
227,582104,972684
228,582103,972680
229,582102,972676
230,582101,972672
231,582100,972668
232,582098,972664
233,582097,972660
234,582096,972656
235,582095,972652
236,582094,972648
237,582093,972643
238,582092,972639
239,582091,972635
240,582090,972631
241,582089,972627
242,582088,972623
243,582087,972619
244,582085,972615
245,582084,972611
246,582083,972607
247,582082,972603
248,582081,972599
249,582080,972595
250,582079,972591
251,582078,972586
252,582077,972582
253,582076,972578
254,582074,972574
255,582073,972570
256,582072,972566
257,582071,972562
258,582070,972558
259,582069,972554
260,582068,972550
261,582067,972546
262,582066,972542
263,582065,972538
264,582064,972534
265,582063,972530
266,582062,972525
267,582061,972521
268,582059,972517
269,582058,972513
270,582057,972509
271,582056,972505
272,582055,972501
273,582054,972497
274,582053,972493
275,582052,972489
276,582051,972485
277,582050,972481
278,582049,972477
279,582047,972473
280,582046,972469
281,582045,972465
282,582044,972461
283,582043,972456
284,582042,972452
285,582041,972448
286,582040,972444
287,582039,972440
288,582037,972436
289,582036,972432
290,582035,972428
291,582034,972424
292,582033,972420
293,582032,972416
294,582031,972412
295,582030,972408
296,582029,972404
297,582028,972400
298,582027,972396
299,582025,972391
300,582024,972387
301,582023,972383
302,582022,972379
303,582021,972375
304,582020,972371
