num;coord_x;coord_y
2153;-84.952447200;10.803368850
2154;-84.952412000;10.803356020
2155;-84.952375500;10.803343190
2156;-84.952338700;10.803330300
2157;-84.952301900;10.803317290
2158;-84.952266000;10.803304280
2159;-84.952229600;10.803290530
2160;-84.952194000;10.803276480
2161;-84.952158500;10.803263410
2162;-84.952121500;10.803250290
2163;-84.952085400;10.803237100
2164;-84.952049700;10.803223800
2165;-84.952014000;10.803209130
2166;-84.951978100;10.803195890
2167;-84.951942300;10.803182700
2168;-84.951906400;10.803169460
2169;-84.951870400;10.803155000
2170;-84.951834600;10.803141370
2171;-84.951798700;10.803126460
2172;-84.951764400;10.803111550
2173;-84.951728300;10.803097800
2174;-84.951692900;10.803082600
2175;-84.951657800;10.803066470
2176;-84.951622800;10.803050530
2177;-84.951587300;10.803035330
2178;-84.951552800;10.803018500
2179;-84.951518400;10.803003000
2180;-84.951484200;10.802985900
2181;-84.951450200;10.802968870
2182;-84.951416000;10.802950880
2183;-84.951416000;10.802950880
2184;-84.951381900;10.802933080
2185;-84.951347700;10.802914630
2186;-84.951313700;10.802897290
2187;-84.951279800;10.802878460
2188;-84.951247200;10.802859550
2189;-84.951213300;10.802840710
2190;-84.951180200;10.802821880
2191;-84.951147200;10.802802040
2192;-84.951114500;10.802782550
2193;-84.951081200;10.802762360
2194;-84.951049300;10.802741830
2195;-84.951017500;10.802721300
2196;-84.950985800;10.802700400
2197;-84.950954200;10.802678660
2198;-84.950921900;10.802657460
2199;-84.950889500;10.802635260
2200;-84.950859200;10.802613060
2201;-84.950828400;10.802590960
2202;-84.950797100;10.802568860
2203;-84.950765800;10.802546760
2204;-84.950734600;10.802524620
2205;-84.950703300;10.802501000
2206;-84.950672800;10.802478620
2207;-84.950642800;10.802454790
2208;-84.950612400;10.802430960
2209;-84.950583200;10.802407230
2210;-84.950554000;10.802383510
2211;-84.950524800;10.802358500
2212;-84.950495500;10.802332830
2213;-84.950466400;10.802309000
2214;-84.950437300;10.802283420
2215;-84.950409800;10.802256410
2216;-84.950381200;10.802230980
2217;-84.950353900;10.802205010
2218;-84.950326800;10.802178560
2219;-84.950299000;10.802152550
2220;-84.950271000;10.802125420
2221;-84.950245100;10.802098420
2222;-84.950218700;10.802070200
2223;-84.950191800;10.802042880
2224;-84.950166400;10.802016010
2225;-84.950139600;10.801987400
2226;-84.950114400;10.801958730
2227;-84.950089200;10.801929930
2228;-84.950064000;10.801901130
2229;-84.950038900;10.801872460
2230;-84.950013600;10.801843530
2231;-84.949988400;10.801814730
2232;-84.949964000;10.801785800
2233;-84.949939500;10.801756860
2234;-84.949914000;10.801727800
2235;-84.949889800;10.801698600
2236;-84.949864700;10.801668060
2237;-84.949839200;10.801638660
2238;-84.949815000;10.801609200
2239;-84.949789600;10.801580050
2240;-84.949765000;10.801551800
2241;-84.949739800;10.801522200
2242;-84.949714800;10.801492460
2243;-84.949689700;10.801463670
2244;-84.949664200;10.801434400
2245;-84.949639400;10.801404400
2246;-84.949615000;10.801376060
2247;-84.949588900;10.801346170
2248;-84.949564400;10.801317460
2249;-84.949539900;10.801288010
2250;-84.949515300;10.801258730
2251;-84.949490500;10.801228200
2252;-84.949467000;10.801198920
2253;-84.949442200;10.801170050
2254;-84.949417300;10.801139260
2255;-84.949393300;10.801110010
2256;-84.949368600;10.801080510
2257;-84.949343600;10.801050760
2258;-84.949317700;10.801022360
2259;-84.949293500;10.800992810
2260;-84.949267400;10.800964700
2261;-84.949242000;10.800936470
2262;-84.949216500;10.800906920
2263;-84.949190100;10.800877980
2264;-84.949165200;10.800851060
2265;-84.949139000;10.800822130
2266;-84.949113200;10.800793200
2267;-84.949087700;10.800764150
2268;-84.949060800;10.800736410
2269;-84.949035500;10.800707580
2270;-84.949009900;10.800678700
2271;-84.948984100;10.800650230
2272;-84.948958000;10.800621960
2273;-84.948931600;10.800593360
2274;-84.948906500;10.800564540
2275;-84.948879700;10.800537430
2276;-84.948853300;10.800508830
2277;-84.948827800;10.800480470
2278;-84.948801100;10.800452940
2279;-84.948773800;10.800425030
2280;-84.948748600;10.800397400
2281;-84.948722700;10.800369030
2282;-84.948697400;10.800341260
2283;-84.948671700;10.800312930
2284;-84.948645400;10.800285630
2285;-84.948618400;10.800257880
2286;-84.948592100;10.800230210
2287;-84.948566300;10.800201630
2288;-84.948540000;10.800174050
2289;-84.948514700;10.800145790
2290;-84.948488600;10.800118190
2291;-84.948461800;10.800089910
2292;-84.948461800;10.800089910
2293;-84.948436000;10.800062070
2294;-84.948409400;10.800033860
2295;-84.948383000;10.800006130
2296;-84.948355400;10.799978200
2297;-84.948328800;10.799950650
2298;-84.948302500;10.799921920
2299;-84.948276200;10.799893300
2300;-84.948252400;10.799865210
2301;-84.948193700;10.799798120
2302;-84.948170800;10.799768530
2303;-84.948146300;10.799739070
2304;-84.948123500;10.799709580
2305;-84.948098000;10.799681170
2306;-84.948072900;10.799654030
2307;-84.948046500;10.799626370
2308;-84.948019900;10.799599380
2309;-84.947991700;10.799572850
2310;-84.947965900;10.799546970
2311;-84.947938900;10.799518310
2312;-84.947913100;10.799490830
2313;-84.947886100;10.799463880
2314;-84.947859200;10.799435320
2315;-84.947833900;10.799407870
2316;-84.947807000;10.799379820
2317;-84.947781000;10.799351600
2318;-84.947754900;10.799322670
2319;-84.947727900;10.799293130
2320;-84.947703000;10.799265730
2321;-84.947676900;10.799239670
2322;-84.947651200;10.799212270
2323;-84.947622800;10.799185600
2324;-84.947594600;10.799160670
2325;-84.947565900;10.799135510
2326;-84.947537500;10.799109930
2327;-84.947509800;10.799084690
2328;-84.947480700;10.799059470
2329;-84.947451600;10.799034030
2330;-84.947424300;10.799010120
2331;-84.947396200;10.798984000
2332;-84.947368100;10.798957560
2333;-84.947340400;10.798931550
2334;-84.947313800;10.798904250
2335;-84.947287100;10.798878170
2336;-84.947259000;10.798850070
2337;-84.947232500;10.798823580
2338;-84.947206800;10.798796280
2339;-84.947180000;10.798769430
2340;-84.947153500;10.798742380
2341;-84.947127300;10.798714970
2342;-84.947101500;10.798687650
2343;-84.947075000;10.798660330
2344;-84.947048900;10.798632970
2345;-84.947022200;10.798604970
2346;-84.946997000;10.798578880
2347;-84.946970500;10.798551220
2348;-84.946944200;10.798523630
2349;-84.946918400;10.798496220
2350;-84.946892800;10.798468880
2351;-84.946866800;10.798441550
2352;-84.946840500;10.798414220
2353;-84.946814300;10.798386970
2354;-84.946788500;10.798359630
2355;-84.946762900;10.798332380
2356;-84.946737300;10.798305130
2357;-84.946710100;10.798277880
2358;-84.946684600;10.798251130
2359;-84.946657300;10.798225050
2360;-84.946629900;10.798198590
2361;-84.946602700;10.798172400
2362;-84.946574100;10.798147880
2363;-84.946545800;10.798122630
2364;-84.946517400;10.798098750
2365;-84.946487400;10.798074230
2366;-84.946457500;10.798050270
2367;-84.946427600;10.798026920
2368;-84.946396800;10.798005200
2369;-84.946364800;10.797983670
2370;-84.946334000;10.797962200
2371;-84.946302000;10.797941570
2372;-84.946269900;10.797921200
2373;-84.946236500;10.797901020
2374;-84.946203100;10.797882530
2375;-84.946170300;10.797864150
2376;-84.946136300;10.797846400
2377;-84.946102300;10.797829180
2378;-84.946067700;10.797813430
2379;-84.946033200;10.797797930
2380;-84.945997200;10.797783430
2381;-84.945963000;10.797768970
2382;-84.945927300;10.797756220
2383;-84.945891600;10.797743550
2384;-84.945854800;10.797730930
2385;-84.945818100;10.797718670
2386;-84.945781900;10.797707550
2387;-84.945781900;10.797707550
2388;-84.945744800;10.797697100
2389;-84.945707900;10.797687270
2390;-84.945671200;10.797677470
2391;-84.945634800;10.797667770
2392;-84.945598400;10.797658080
2393;-84.945560900;10.797650170
2394;-84.945523800;10.797640670
2395;-84.945486600;10.797631230
2396;-84.945450200;10.797621830
2397;-84.945413000;10.797614200
2398;-84.945376000;10.797604970
2399;-84.945337800;10.797597190
2400;-84.945300900;10.797588370
2401;-84.945263600;10.797579370
2402;-84.945226500;10.797570470
2403;-84.945189000;10.797563300
2404;-84.945151600;10.797554500
2405;-84.945114700;10.797545830
2406;-84.945077800;10.797537200
2407;-84.945040000;10.797528630
2408;-84.945002800;10.797520170
2409;-84.944966600;10.797511770
2410;-84.944929200;10.797501770
2411;-84.944891700;10.797493430
2412;-84.944853800;10.797485000
2413;-84.944815700;10.797476530
2414;-84.944779100;10.797468030
2415;-84.944741400;10.797459670
2416;-84.944703800;10.797451300
2417;-84.944666300;10.797442970
2418;-84.944629100;10.797434700
2419;-84.944592000;10.797425640
2420;-84.944555300;10.797416640
2421;-84.944518500;10.797408470
2422;-84.944480400;10.797400370
2423;-84.944443300;10.797392270
2424;-84.944405800;10.797384170
2425;-84.944368400;10.797374800
2426;-84.944331900;10.797366440
2427;-84.944293900;10.797358090
2428;-84.944256500;10.797348770
2429;-84.944219700;10.797340800
2430;-84.944181800;10.797332840
2431;-84.944144000;10.797323220
2432;-84.944108000;10.797314970
2433;-84.944070500;10.797305700
2434;-84.944032800;10.797297770
2435;-84.943995300;10.797288640
2436;-84.943957900;10.797280340
2437;-84.943920500;10.797272470
2438;-84.943883300;10.797264180
2439;-84.943846300;10.797255170
2440;-84.943809100;10.797247340
2441;-84.943771800;10.797239500
2442;-84.943734600;10.797231670
2443;-84.943696100;10.797222240
2444;-84.943659200;10.797214470
2445;-84.943622300;10.797206700
2446;-84.943584400;10.797197890
2447;-84.943547000;10.797189540
2448;-84.943510300;10.797181800
2449;-84.943472000;10.797172440
2450;-84.943435000;10.797164740
2451;-84.943397200;10.797156340
2452;-84.943360800;10.797147700
2453;-84.943323000;10.797138800
2454;-84.943286100;10.797129220
2455;-84.943248200;10.797119700
2456;-84.943211700;10.797111800
2457;-84.943173700;10.797102180
2458;-84.943137000;10.797093300
2459;-84.943099000;10.797085540
2460;-84.943061400;10.797076390
2461;-84.943024200;10.797068240
2462;-84.942986800;10.797060370
2463;-84.942949600;10.797051970
2464;-84.942912400;10.797043040
2465;-84.942875000;10.797035170
2466;-84.942837600;10.797027300
2467;-84.942800400;10.797017800
2468;-84.942761400;10.797009940
2469;-84.942724000;10.797002070
2470;-84.942686800;10.796993260
2471;-84.942649300;10.796984670
2472;-84.942611900;10.796976800
2473;-84.942574400;10.796967240
2474;-84.942537400;10.796958800
2475;-84.942501200;10.796949800
2476;-84.942463700;10.796940760
2477;-84.942426100;10.796932340
2478;-84.942388600;10.796922770
2479;-84.942350900;10.796914430
2480;-84.942314300;10.796905300
2481;-84.942277700;10.796896390
2482;-84.942240200;10.796886510
2483;-84.942202500;10.796876600
2484;-84.942165300;10.796866720
2485;-84.942129100;10.796856850
2486;-84.942091400;10.796846930
2487;-84.942055100;10.796835840
2488;-84.942017900;10.796825470
2489;-84.941982000;10.796815420
2490;-84.941944800;10.796804010
2491;-84.941908300;10.796793290
2492;-84.941871900;10.796782550
2493;-84.941834800;10.796771200
2494;-84.941798800;10.796759300
2495;-84.941761500;10.796747400
2496;-84.941725800;10.796735500
2497;-84.941725800;10.796735500
2498;-84.941689100;10.796723600
2499;-84.941652600;10.796710300
2500;-84.941616900;10.796698090
2501;-84.941581200;10.796685860
2502;-84.941545300;10.796672570
2503;-84.941509500;10.796659650
2504;-84.941473600;10.796645700
2505;-84.941437600;10.796631700
2506;-84.941401600;10.796618000
2507;-84.941365500;10.796605310
2508;-84.941330300;10.796590270
2509;-84.941294700;10.796575470
2510;-84.941258300;10.796561300
2511;-84.941223600;10.796547180
2512;-84.941187900;10.796532270
2513;-84.941153500;10.796517160
2514;-84.941117600;10.796501540
2515;-84.941082700;10.796486870
2516;-84.941048200;10.796470670
2517;-84.941012800;10.796455290
2518;-84.940977400;10.796439810
2519;-84.940942700;10.796425100
2520;-84.940907800;10.796409200
2521;-84.940871900;10.796394960
2522;-84.940836300;10.796379670
2523;-84.940801100;10.796364830
2524;-84.940766400;10.796350470
2525;-84.940730500;10.796334750
2526;-84.940695900;10.796319670
2527;-84.940661500;10.796302260
2528;-84.940626800;10.796285470
2529;-84.940592300;10.796267610
2530;-84.940558600;10.796250140
2531;-84.940524900;10.796230730
2532;-84.940491700;10.796212430
2533;-84.940459100;10.796192460
2534;-84.940425000;10.796173720
2535;-84.940392300;10.796154120
2536;-84.940359500;10.796134470
2537;-84.940325200;10.796115630
2538;-84.940292500;10.796095310
2539;-84.940260000;10.796075620
2540;-84.940227400;10.796056310
2541;-84.940194900;10.796035970
2542;-84.940162500;10.796015720
2543;-84.940130200;10.795995130
2544;-84.940097800;10.795972860
2545;-84.940065600;10.795951810
2546;-84.940034800;10.795930160
2547;-84.940002800;10.795908220
2548;-84.939971200;10.795887640
2549;-84.939940000;10.795864510
2550;-84.939908600;10.795841330
2551;-84.939877900;10.795818780
2552;-84.939847400;10.795794470
2553;-84.939817800;10.795771110
2554;-84.939788100;10.795747520
2555;-84.939758800;10.795722970
2556;-84.939729700;10.795697460
2557;-84.939702700;10.795671210
2558;-84.939675300;10.795645910
2559;-84.939646300;10.795619010
2560;-84.939620700;10.795591810
2561;-84.939594200;10.795564510
2562;-84.939569000;10.795537210
2563;-84.939543700;10.795508140
2564;-84.939518600;10.795479280
2565;-84.939493400;10.795451120
2566;-84.939469500;10.795421720
2567;-84.939444600;10.795392140
2568;-84.939421500;10.795361140
2569;-84.939399400;10.795330930
2570;-84.939377200;10.795300910
2571;-84.939354400;10.795269970
2572;-84.939333600;10.795238340
2573;-84.939312900;10.795206060
2574;-84.939292300;10.795175180
2575;-84.939271700;10.795142610
2576;-84.939251500;10.795109670
2577;-84.939232400;10.795077140
2578;-84.939213200;10.795044470
2579;-84.939194900;10.795010410
2580;-84.939176600;10.794977740
2581;-84.939158300;10.794944610
2582;-84.939140000;10.794910040
2583;-84.939123100;10.794876940
2584;-84.939105300;10.794843000
2585;-84.939088800;10.794808710
2586;-84.939071500;10.794774710
2587;-84.939055500;10.794740710
2588;-84.939038100;10.794706710
2589;-84.939021900;10.794671190
2590;-84.939006100;10.794637290
2591;-84.938990200;10.794602230
2592;-84.938974500;10.794567860
2593;-84.938958800;10.794533700
2594;-84.938943200;10.794499020
2595;-84.938925800;10.794463920
2596;-84.938925800;10.794463920
2597;-84.938910200;10.794430340
2598;-84.938894700;10.794395390
2599;-84.938878200;10.794360440
2600;-84.938862000;10.794325490
2601;-84.938846500;10.794292210
2602;-84.938829400;10.794257710
2603;-84.938814000;10.794223060
2604;-84.938798700;10.794188560
2605;-84.938782500;10.794154060
2606;-84.938766500;10.794118750
2607;-84.938751400;10.794084140
2608;-84.938734600;10.794049940
2609;-84.938719400;10.794015920
2610;-84.938704000;10.793980470
2611;-84.938687600;10.793946020
2612;-84.938672700;10.793911310
2613;-84.938656700;10.793876600
2614;-84.938639900;10.793842290
2615;-84.938624400;10.793808540
2616;-84.938607800;10.793773210
2617;-84.938591100;10.793739260
2618;-84.938576000;10.793703810
2619;-84.938560400;10.793669910
2620;-84.938544200;10.793635080
2621;-84.938529000;10.793599990
2622;-84.938515000;10.793564550
2623;-84.938500100;10.793529620
2624;-84.938486500;10.793495050
2625;-84.938473000;10.793458810
2626;-84.938460100;10.793423410
2627;-84.938448500;10.793387540
2628;-84.938436800;10.793351450
2629;-84.938425200;10.793314560
2630;-84.938415300;10.793277840
2631;-84.938405600;10.793242760
2632;-84.938396500;10.793205870
2633;-84.938388700;10.793168970
2634;-84.938381000;10.793131310
2635;-84.938374600;10.793094000
2636;-84.938368800;10.793057420
2637;-84.938363300;10.793018970
2638;-84.938359400;10.792981100
2639;-84.938356300;10.792943970
2640;-84.938354400;10.792905640
2641;-84.938352500;10.792868520
2642;-84.938350600;10.792830810
2643;-84.938350400;10.792792310
2644;-84.938350600;10.792753970
2645;-84.938352600;10.792716340
2646;-84.938354500;10.792679140
2647;-84.938356400;10.792640810
2648;-84.938358300;10.792602470
2649;-84.938360200;10.792565510
2650;-84.938362100;10.792527310
2651;-84.938364100;10.792489030
2652;-84.938366700;10.792451810
2653;-84.938369600;10.792413310
2654;-84.938371500;10.792375660
2655;-84.938374900;10.792337470
2656;-84.938377100;10.792298860
2657;-84.938380700;10.792261970
2658;-84.938382600;10.792223140
2659;-84.938385400;10.792185170
2660;-84.938389300;10.792147310
2661;-84.938391800;10.792109870
2662;-84.938395400;10.792071320
2663;-84.938399300;10.792033640
2664;-84.938403200;10.791995070
2665;-84.938406300;10.791957550
2666;-84.938409500;10.791919870
2667;-84.938413500;10.791881710
2668;-84.938415900;10.791842910
2669;-84.938420000;10.791804170
2670;-84.938423100;10.791766220
2671;-84.938426900;10.791728990
2672;-84.938430800;10.791689920
2673;-84.938434100;10.791652740
2674;-84.938438700;10.791613870
2675;-84.938441900;10.791576520
2676;-84.938445300;10.791537940
2677;-84.938450200;10.791500620
2678;-84.938453800;10.791462090
2679;-84.938458200;10.791424640
2680;-84.938462800;10.791386830
2681;-84.938467500;10.791348710
2682;-84.938470900;10.791310510
2683;-84.938474800;10.791271500
2684;-84.938487000;10.791139620
2685;-84.938489400;10.791099960
2686;-84.938492000;10.791061670
2687;-84.938496700;10.791024310
2688;-84.938500300;10.790986930
2689;-84.938503700;10.790949810
2690;-84.938505900;10.790911940
2691;-84.938509000;10.790873810
2692;-84.938511900;10.790836010
2693;-84.938514700;10.790798610
2694;-84.938518700;10.790759970
2695;-84.938521100;10.790722220
2696;-84.938524800;10.790684970
2697;-84.938529700;10.790648110
2698;-84.938533400;10.790610710
2699;-84.938536700;10.790571940
2700;-84.938539800;10.790534440
2701;-84.938539800;10.790534440
2702;-84.938543600;10.790497520
2703;-84.938547400;10.790459500
2704;-84.938551800;10.790422560
2705;-84.938554700;10.790383910
2706;-84.938557500;10.790346490
2707;-84.938560300;10.790307410
2708;-84.938564700;10.790270110
2709;-84.938567900;10.790231610
2710;-84.938571900;10.790194980
2711;-84.938574600;10.790157210
2712;-84.938577500;10.790119520
2713;-84.938581600;10.790080930
2714;-84.938584300;10.790043310
2715;-84.938588500;10.790004770
2716;-84.938591200;10.789968020
2717;-84.938595500;10.789929720
2718;-84.938598100;10.789892140
2719;-84.938600700;10.789855060
2720;-84.938604500;10.789816310
2721;-84.938607500;10.789779350
2722;-84.938611400;10.789740970
2723;-84.938614300;10.789702850
2724;-84.938618200;10.789666290
2725;-84.938621600;10.789628640
2726;-84.938626600;10.789590890
2727;-84.938630000;10.789553270
2728;-84.938635000;10.789515890
2729;-84.938640000;10.789476850
2730;-84.938643500;10.789439720
2731;-84.938648200;10.789402140
2732;-84.938653100;10.789364310
2733;-84.938657500;10.789327210
2734;-84.938661200;10.789289510
2735;-84.938666000;10.789251350
2736;-84.938670900;10.789214010
2737;-84.938675700;10.789175760
2738;-84.938680400;10.789139010
2739;-84.938685200;10.789100870
2740;-84.938689900;10.789063010
2741;-84.938694700;10.789025270
2742;-84.938699400;10.788987670
2743;-84.938704000;10.788950210
2744;-84.938708700;10.788912870
2745;-84.938713300;10.788875140
2746;-84.938718000;10.788837210
2747;-84.938722600;10.788799990
2748;-84.938727200;10.788761940
2749;-84.938731700;10.788723880
2750;-84.938735800;10.788686870
2751;-84.938739200;10.788649270
2752;-84.938743700;10.788611330
2753;-84.938748300;10.788573010
2754;-84.938752900;10.788535080
2755;-84.938759200;10.788497610
2756;-84.938763800;10.788460270
2757;-84.938768500;10.788421080
2758;-84.938773200;10.788383410
2759;-84.938777900;10.788345940
2760;-84.938782600;10.788308340
2761;-84.938787300;10.788270870
2762;-84.938792000;10.788233410
2763;-84.938795000;10.788195810
2764;-84.938799700;10.788158210
2765;-84.938804000;10.788120610
2766;-84.938807400;10.788083010
2767;-84.938812200;10.788043610
2768;-84.938816900;10.788005870
2769;-84.938820100;10.787968270
2770;-84.938824600;10.787930410
2771;-84.938829300;10.787892940
2772;-84.938834000;10.787855210
2773;-84.938838700;10.787817740
2774;-84.938843400;10.787780010
2775;-84.938847600;10.787742540
2776;-84.938855800;10.787665940
2777;-84.938860500;10.787628470
2778;-84.938865200;10.787591140
2779;-84.938868200;10.787553810
2780;-84.938872800;10.787515220
2781;-84.938877500;10.787477610
2782;-84.938882100;10.787440410
2783;-84.938885200;10.787401930
2784;-84.938889700;10.787364740
2785;-84.938894400;10.787326360
2786;-84.938897300;10.787288810
2787;-84.938901900;10.787252010
2788;-84.938906600;10.787213630
2789;-84.938909500;10.787176060
2790;-84.938914100;10.787138140
2791;-84.938917000;10.787099810
2792;-84.938921600;10.787062660
2793;-84.938926100;10.787023980
2794;-84.938929000;10.786987110
2795;-84.938932800;10.786948580
2796;-84.938936400;10.786911410
2797;-84.938940600;10.786873320
2798;-84.938943800;10.786834790
2799;-84.938946800;10.786796540
2800;-84.938950800;10.786758270
2801;-84.938954000;10.786721280
2802;-84.938956900;10.786682890
2803;-84.938960900;10.786644500
2804;-84.938964200;10.786606390
2805;-84.938967000;10.786568140
2806;-84.938969800;10.786531560
2807;-84.938973200;10.786493310
2808;-84.938975500;10.786454770
2809;-84.938979400;10.786416940
2810;-84.938981600;10.786379370
2811;-84.938983900;10.786341120
2812;-84.938986100;10.786302870
2813;-84.938988400;10.786264480
2814;-84.938990300;10.786228180
2815;-84.938991200;10.786190070
2816;-84.938993400;10.786152250
2817;-84.938996000;10.786114260
2818;-84.938999500;10.786075210
2819;-84.939001800;10.786037530
2820;-84.939004000;10.785999850
2821;-84.939006200;10.785961880
2822;-84.939009900;10.785923910
2823;-84.939012300;10.785885810
2824;-84.939014600;10.785847700
2825;-84.939016800;10.785809590
2826;-84.939018700;10.785771340
2827;-84.939019700;10.785732810
2828;-84.939021900;10.785695870
2829;-84.939024200;10.785657670
2830;-84.939026500;10.785620110
2831;-84.939028700;10.785581540
2832;-84.939029400;10.785544290
2833;-84.939031700;10.785505470
2834;-84.939033900;10.785468610
2835;-84.939036200;10.785430070
2836;-84.939036200;10.785430070
2837;-84.939037000;10.785392610
2838;-84.939039100;10.785354530
2839;-84.939041400;10.785316000
2840;-84.939043600;10.785278940
2841;-84.939045900;10.785240740
2842;-84.939048200;10.785201920
2843;-84.939050400;10.785163740
2844;-84.939052700;10.785127090
2845;-84.939056200;10.785088560
2846;-84.939058800;10.785050450
2847;-84.939061100;10.785012480
2848;-84.939063300;10.784974510
2849;-84.939065700;10.784936550
2850;-84.939069400;10.784898720
2851;-84.939071600;10.784861040
2852;-84.939073900;10.784823500
2853;-84.939076100;10.784785960
2854;-84.939078300;10.784747310
2855;-84.939080500;10.784709630
2856;-84.939082600;10.784671740
2857;-84.939084800;10.784633590
2858;-84.939088700;10.784596470
2859;-84.939090900;10.784557830
2860;-84.939093000;10.784519540
2861;-84.939095200;10.784481930
2862;-84.939097800;10.784444720
2863;-84.939101200;10.784406310
2864;-84.939103400;10.784369480
2865;-84.939105600;10.784330840
2866;-84.939107700;10.784293270
2867;-84.939109900;10.784255510
2868;-84.939112100;10.784217010
2869;-84.939114300;10.784179310
2870;-84.939116400;10.784141250
2871;-84.939118600;10.784104270
2872;-84.939120800;10.784065350
2873;-84.939123000;10.784028090
2874;-84.939125200;10.783990690
2875;-84.939127800;10.783953150
2876;-84.939131300;10.783915460
2877;-84.939133500;10.783877640
2878;-84.939135700;10.783839670
2879;-84.939138000;10.783801560
2880;-84.939140200;10.783763170
2881;-84.939142500;10.783726310
2882;-84.939144800;10.783688740
2883;-84.939147100;10.783650540
2884;-84.939149400;10.783613050
2885;-84.939151700;10.783575140
2886;-84.939152300;10.783537610
2887;-84.939154700;10.783498940
2888;-84.939157000;10.783461610
2889;-84.939159400;10.783423870
2890;-84.939161700;10.783384910
2891;-84.939162400;10.783348270
2892;-84.939164800;10.783310410
2893;-84.939167200;10.783272270
2894;-84.939169600;10.783234140
2895;-84.939172000;10.783195740
2896;-84.939174300;10.783158140
2897;-84.939176700;10.783121010
2898;-84.939178700;10.783082610
2899;-84.939179900;10.783044070
2900;-84.939182300;10.783005930
2901;-84.939183700;10.782968810
2902;-84.939185400;10.782930270
2903;-84.939187000;10.782892430
2904;-84.939188600;10.782854610
2905;-84.939190300;10.782816210
2906;-84.939191700;10.782779060
2907;-84.939192500;10.782740940
2908;-84.939194900;10.782702540
2909;-84.939195600;10.782664270
2910;-84.939197000;10.782626010
2911;-84.939198700;10.782587740
2912;-84.939199400;10.782549740
2913;-84.939200300;10.782511870
2914;-84.939202500;10.782474140
2915;-84.939203700;10.782436540
2916;-84.939203800;10.782397410
2917;-84.939205300;10.782360070
2918;-84.939206800;10.782322870
2919;-84.939207500;10.782283870
2920;-84.939208700;10.782245540
2921;-84.939210500;10.782207810
2922;-84.939212000;10.782169820
2923;-84.939213500;10.782131740
2924;-84.939214100;10.782094110
2925;-84.939216400;10.782055540
2926;-84.939217000;10.782017940
2927;-84.939217800;10.781979110
2928;-84.939218700;10.781940140
2929;-84.939218700;10.781902220
2930;-84.939218700;10.781864610
2931;-84.939218700;10.781825670
2932;-84.939218700;10.781787970
2933;-84.939217000;10.781749340
2934;-84.939217000;10.781711390
2935;-84.939215300;10.781673010
2936;-84.939214400;10.781635180
2937;-84.939212000;10.781597340
2938;-84.939209500;10.781558540
2939;-84.939207100;10.781521430
2940;-84.939204100;10.781482870
2941;-84.939200600;10.781444470
2942;-84.939194500;10.781406210
2943;-84.939189700;10.781369350
2944;-84.939183100;10.781331740
2945;-84.939175900;10.781293610
2946;-84.939167300;10.781255870
2947;-84.939167300;10.781255870
2948;-84.939159500;10.781219810
2949;-84.939150200;10.781182470
2950;-84.939139000;10.781145410
2951;-84.939127500;10.781108740
2952;-84.939116000;10.781072070
2953;-84.939103000;10.781037470
2954;-84.939090700;10.781001340
2955;-84.939075600;10.780965470
2956;-84.939061700;10.780929740
2957;-84.939046100;10.780895220
2958;-84.939030600;10.780860340
2959;-84.939014600;10.780825510
2960;-84.938997000;10.780791470
2961;-84.938979500;10.780757970
2962;-84.938962000;10.780723560
2963;-84.938943600;10.780690810
2964;-84.938924200;10.780657010
2965;-84.938904400;10.780624260
2966;-84.938882900;10.780592760
2967;-84.938861400;10.780561430
2968;-84.938840000;10.780529310
2969;-84.938818100;10.780497690
2970;-84.938795500;10.780467710
2971;-84.938771400;10.780437960
2972;-84.938747500;10.780408210
2973;-84.938722800;10.780378570
2974;-84.938697400;10.780350180
2975;-84.938671500;10.780321210
2976;-84.938646100;10.780293910
2977;-84.938618900;10.780266720
2978;-84.938591700;10.780239530
2979;-84.938563200;10.780212560
2980;-84.938536300;10.780185800
2981;-84.938508900;10.780159740
2982;-84.938481300;10.780134060
2983;-84.938453000;10.780107300
2984;-84.938424400;10.780082210
2985;-84.938397300;10.780055660
2986;-84.938368600;10.780029010
2987;-84.938341200;10.780002360
2988;-84.938312800;10.779977270
2989;-84.938285500;10.779950410
2990;-84.938257400;10.779923540
2991;-84.938230500;10.779896670
2992;-84.938201900;10.779869710
2993;-84.938175000;10.779844500
2994;-84.938147400;10.779817630
2995;-84.938119400;10.779791770
2996;-84.938090800;10.779765240
2997;-84.938063400;10.779739930
2998;-84.938035000;10.779713640
2999;-84.938007000;10.779687650
3000;-84.937977900;10.779662270
3001;-84.937950600;10.779637370
3002;-84.937921600;10.779611830
3003;-84.937892700;10.779586110
3004;-84.937863800;10.779561310
3005;-84.937835100;10.779534840
3006;-84.937807700;10.779510140
3007;-84.937778900;10.779484380
3008;-84.937750000;10.779459070
3009;-84.937721500;10.779432810
3010;-84.937694200;10.779407550
3011;-84.937665600;10.779381010
3012;-84.937638300;10.779355770
3013;-84.937609900;10.779329370
3014;-84.937581400;10.779303340
3015;-84.937553600;10.779278060
3016;-84.937525800;10.779251420
3017;-84.937497300;10.779224980
3018;-84.937469000;10.779198440
3019;-84.937441900;10.779172610
3020;-84.937413600;10.779147350
3021;-84.937385200;10.779121020
3022;-84.937356900;10.779094700
3023;-84.937329000;10.779068480
3024;-84.937302100;10.779042270
3025;-84.937273900;10.779016050
3026;-84.937245700;10.778989940
