numero,Coord_x,Coord_y
1,539937,1001337
2,539937,1001337
3,539937,1001337
4,539940,1001333
5,539943,1001330
6,539945,1001327
7,539948,1001324
8,539951,1001320
9,539953,1001317
10,539956,1001314
11,539959,1001311
12,539961,1001307
13,539964,1001304
14,539967,1001301
15,539970,1001298
16,539972,1001295
17,539975,1001291
18,539978,1001288
19,539980,1001285
20,539983,1001282
21,539986,1001278
22,539989,1001275
23,539991,1001272
24,539994,1001269
25,539997,1001266
26,540000,1001262
27,540002,1001259
28,540005,1001256
29,540008,1001253
30,540011,1001250
31,540014,1001247
32,540016,1001244
33,540019,1001240
34,540022,1001237
35,540025,1001234
36,540028,1001231
37,540031,1001228
38,540034,1001225
39,540037,1001222
40,540041,1001220
41,540044,1001217
42,540048,1001214
43,540057,1001207
44,540060,1001204
45,540063,1001201
46,540067,1001198
47,540070,1001196
48,540073,1001193
49,540076,1001190
50,540079,1001187
51,540082,1001184
52,540085,1001181
53,540088,1001178
54,540091,1001175
55,540094,1001173
56,540098,1001170
57,540101,1001167
58,540104,1001164
59,540107,1001161
60,540110,1001158
61,540113,1001155
62,540116,1001152
63,540119,1001150
64,540122,1001147
65,540125,1001144
66,540128,1001141
67,540132,1001138
68,540135,1001135
69,540138,1001133
70,540141,1001130
71,540144,1001127
72,540148,1001125
73,540151,1001122
74,540155,1001120
75,540158,1001117
76,540161,1001115
77,540165,1001112
78,540168,1001110
79,540172,1001107
80,540175,1001105
81,540179,1001103
82,540182,1001100
83,540186,1001098
84,540189,1001096
85,540193,1001094
86,540196,1001092
87,540200,1001089
88,540204,1001087
89,540207,1001085
90,540211,1001083
91,540215,1001081
92,540218,1001079
93,540222,1001077
94,540226,1001075
95,540230,1001074
96,540233,1001072
97,540237,1001070
98,540241,1001068
99,540245,1001067
100,540249,1001065
101,540253,1001063
102,540256,1001062
103,540260,1001060
104,540264,1001059
105,540268,1001058
106,540272,1001057
107,540276,1001056
108,540280,1001055
109,540285,1001054
110,540289,1001052
111,540293,1001051
112,540297,1001050
113,540301,1001049
114,540305,1001048
115,540309,1001048
116,540313,1001047
117,540317,1001046
118,540321,1001045
119,540325,1001044
120,540330,1001043
121,540334,1001042
122,540338,1001042
123,540342,1001041
124,540346,1001040
125,540350,1001040
126,540355,1001039
127,540359,1001038
128,540363,1001038
129,540367,1001037
130,540371,1001036
131,540375,1001036
132,540379,1001035
133,540384,1001034
134,540388,1001034
135,540392,1001033
136,540396,1001032
137,540400,1001032
138,540404,1001031
139,540409,1001031
140,540413,1001030
141,540417,1001029
142,540421,1001028
143,540425,1001028
144,540429,1001027
145,540433,1001026
146,540437,1001025
147,540442,1001025
148,540446,1001024
149,540450,1001023
150,540454,1001022
151,540458,1001021
152,540462,1001020
153,540466,1001019
154,540470,1001017
155,540474,1001016
156,540478,1001015
157,540482,1001014
158,540486,1001013
159,540490,1001011
160,540494,1001010
161,540498,1001009
162,540502,1001007
163,540506,1001006
164,540510,1001004
165,540514,1001003
166,540518,1001001
167,540522,1001000
168,540526,1000998
169,540530,1000996
170,540534,1000994
171,540537,1000993
172,540541,1000991
173,540545,1000989
174,540549,1000987
175,540553,1000986
176,540556,1000984
177,540560,1000982
178,540564,1000980
179,540567,1000978
180,540571,1000976
181,540575,1000974
182,540579,1000972
183,540582,1000970
184,540586,1000968
185,540590,1000966
186,540593,1000964
187,540597,1000962
188,540600,1000960
189,540604,1000958
190,540608,1000956
191,540611,1000954
192,540615,1000952
193,540619,1000950
194,540622,1000948
195,540626,1000946
196,540630,1000943
197,540633,1000941
198,540637,1000939
199,540641,1000937
200,540644,1000935
201,540648,1000933
202,540652,1000931
203,540655,1000929
204,540659,1000927
205,540663,1000925
206,540667,1000924
207,540670,1000922
208,540674,1000920
209,540678,1000918
210,540682,1000917
211,540682,1000917
212,540686,1000915
213,540690,1000914
214,540694,1000912
215,540698,1000911
216,540702,1000910
217,540706,1000908
218,540710,1000907
219,540714,1000906
220,540718,1000905
221,540722,1000903
222,540726,1000902
223,540730,1000901
224,540734,1000900
225,540738,1000899
226,540742,1000898
227,540746,1000898
228,540750,1000897
229,540755,1000896
230,540759,1000895
231,540763,1000894
232,540767,1000893
233,540771,1000893
234,540775,1000892
235,540779,1000891
236,540783,1000890
237,540788,1000890
238,540792,1000889
239,540796,1000888
240,540800,1000887
241,540804,1000887
242,540808,1000886
243,540812,1000885
244,540816,1000885
245,540821,1000884
246,540825,1000883
247,540829,1000882
248,540833,1000882
249,540837,1000881
250,540841,1000880
251,540845,1000879
252,540850,1000879
253,540854,1000878
254,540858,1000877
255,540862,1000876
256,540866,1000876
257,540870,1000875
258,540875,1000874
259,540879,1000873
260,540883,1000873
261,540887,1000872
262,540891,1000871
263,540895,1000870
264,540899,1000870
265,540904,1000869
266,540908,1000868
267,540912,1000868
268,540916,1000867
269,540920,1000866
270,540924,1000865
271,540928,1000865
272,540933,1000864
273,540937,1000863
274,540941,1000862
275,540945,1000862
276,540949,1000861
277,540953,1000860
278,540957,1000859
279,540961,1000859
280,540966,1000858
281,540970,1000857
282,540974,1000856
283,540978,1000856
284,540982,1000855
285,540986,1000854
286,540990,1000853
287,540995,1000853
288,540999,1000852
289,541003,1000851
290,541007,1000851
291,541011,1000850
292,541015,1000849
293,541019,1000848
294,541023,1000848
295,541027,1000847
296,541032,1000846
297,541036,1000845
298,541040,1000845
299,541044,1000844
300,541048,1000843
301,541052,1000842
302,541056,1000842
303,541060,1000841
304,541064,1000840
305,541068,1000839
306,541073,1000839
307,541077,1000838
308,541081,1000837
309,541085,1000836
310,541089,1000836
311,541093,1000835
312,541097,1000834
313,541101,1000833
314,541106,1000833
315,541110,1000832
316,541114,1000831
317,541118,1000831
318,541122,1000830
319,541126,1000829
320,541130,1000829
321,541135,1000828
322,541139,1000827
323,541143,1000827
324,541147,1000826
325,541151,1000826
326,541155,1000825
327,541160,1000824
328,541164,1000824
329,541168,1000824
330,541172,1000823
331,541176,1000823
332,541181,1000822
333,541185,1000822
334,541189,1000822
335,541193,1000821
336,541197,1000821
337,541202,1000821
338,541206,1000821
339,541210,1000820
340,541214,1000820
341,541218,1000820
342,541223,1000820
343,541227,1000820
344,541231,1000819
345,541235,1000819
346,541239,1000819
347,541244,1000819
348,541248,1000819
349,541252,1000819
350,541256,1000819
351,541260,1000819
352,541265,1000819
353,541269,1000820
354,541273,1000820
355,541277,1000820
356,541281,1000820
357,541286,1000820
358,541290,1000820
359,541294,1000820
360,541298,1000821
361,541302,1000821
362,541306,1000821
363,541311,1000822
364,541315,1000822
365,541319,1000822
366,541323,1000823
367,541327,1000823
368,541331,1000824
369,541336,1000824
370,541340,1000824
371,541344,1000825
372,541348,1000825
373,541352,1000826
374,541356,1000826
375,541361,1000827
376,541365,1000827
377,541369,1000827
378,541373,1000828
379,541377,1000828
380,541382,1000829
381,541386,1000829
382,541390,1000830
383,541394,1000830
384,541398,1000831
385,541402,1000831
386,541407,1000832
387,541411,1000832
388,541415,1000833
389,541419,1000834
390,541423,1000834
391,541427,1000835
392,541432,1000835
393,541436,1000836
394,541440,1000836
395,541444,1000837
396,541448,1000837
397,541453,1000838
398,541457,1000838
399,541461,1000839
400,541465,1000839
401,541469,1000840
402,541474,1000840
403,541478,1000841
404,541482,1000841
405,541486,1000842
406,541490,1000842
407,541494,1000842
408,541499,1000843
409,541503,1000843
410,541507,1000844
411,541511,1000844
412,541515,1000845
413,541520,1000845
414,541524,1000846
415,541528,1000846
416,541532,1000847
417,541536,1000848
418,541540,1000848
419,541545,1000849
420,541549,1000849
421,541553,1000850
422,541557,1000850
423,541561,1000851
424,541566,1000851
425,541570,1000852
426,541574,1000852
427,541578,1000853
428,541582,1000854
429,541586,1000854
430,541590,1000855
431,541595,1000855
432,541599,1000856
433,541603,1000856
434,541607,1000857
435,541611,1000858
436,541616,1000858
437,541620,1000859
438,541624,1000860
439,541628,1000860
440,541632,1000861
441,541636,1000862
442,541640,1000862
443,541645,1000863
444,541649,1000864
445,541653,1000864
446,541657,1000865
447,541661,1000866
448,541665,1000867
449,541670,1000867
450,541674,1000868
451,541678,1000869
452,541682,1000870
453,541686,1000870
454,541690,1000871
455,541694,1000872
456,541698,1000873
457,541703,1000874
458,541707,1000874
459,541711,1000875
460,541715,1000876
461,541719,1000877
462,541723,1000878
463,541727,1000879
464,541731,1000879
465,541736,1000880
466,541740,1000881
467,541744,1000882
468,541748,1000883
469,541752,1000884
470,541756,1000885
471,541760,1000886
472,541764,1000886
473,541768,1000887
474,541772,1000888
475,541777,1000889
476,541781,1000890
477,541785,1000891
478,541789,1000892
479,541793,1000893
480,541797,1000893
481,541801,1000894
482,541805,1000895
483,541809,1000896
484,541814,1000897
485,541818,1000898
486,541822,1000899
487,541826,1000900
488,541830,1000900
489,541834,1000901
490,541838,1000902
491,541843,1000903
492,541847,1000904
493,541851,1000905
494,541855,1000906
495,541859,1000907
496,541863,1000908
497,541867,1000909
498,541871,1000910
499,541875,1000910
500,541880,1000911
501,541884,1000912
502,541888,1000913
503,541892,1000913
504,541896,1000914
505,541900,1000915
506,541905,1000915
507,541909,1000916
508,541913,1000916
509,541917,1000917
510,541921,1000917
511,541925,1000918
512,541930,1000918
513,541934,1000918
514,541938,1000918
515,541942,1000919
516,541947,1000919
517,541951,1000919
518,541955,1000919
519,541959,1000919
520,541963,1000919
521,541968,1000919
522,541972,1000919
523,541976,1000918
524,541980,1000918
525,541984,1000918
526,541989,1000918
527,541993,1000917
528,541997,1000917
529,542001,1000916
530,542005,1000916
531,542010,1000916
532,542014,1000915
533,542018,1000914
534,542022,1000914
535,542026,1000913
536,542030,1000912
537,542034,1000911
538,542039,1000911
539,542043,1000910
540,542047,1000909
541,542051,1000908
542,542055,1000907
543,542059,1000905
544,542063,1000904
545,542067,1000903
546,542071,1000902
547,542075,1000901
548,542079,1000899
549,542083,1000898
550,542087,1000897
551,542091,1000895
552,542095,1000894
553,542099,1000892
554,542103,1000891
555,542107,1000889
556,542111,1000888
557,542115,1000886
558,542119,1000885
559,542123,1000883
560,542127,1000881
561,542131,1000880
562,542134,1000878
563,542138,1000876
564,542142,1000875
565,542146,1000873
566,542150,1000871
567,542154,1000870
568,542158,1000868
569,542162,1000866
570,542165,1000865
571,542169,1000863
572,542173,1000861
573,542177,1000860
574,542181,1000858
575,542185,1000856
576,542189,1000855
577,542193,1000853
578,542196,1000851
579,542200,1000850
580,542204,1000848
581,542208,1000847
582,542212,1000845
583,542216,1000843
584,542220,1000842
585,542224,1000840
586,542227,1000838
587,542231,1000837
588,542235,1000835
589,542239,1000833
590,542243,1000831
591,542247,1000830
592,542251,1000828
593,542254,1000826
594,542258,1000824
595,542262,1000822
596,542266,1000821
597,542270,1000819
598,542273,1000817
599,542277,1000815
600,542281,1000813
601,542285,1000811
602,542288,1000809
603,542292,1000807
604,542296,1000805
605,542300,1000803
606,542303,1000801
607,542307,1000799
608,542311,1000797
609,542314,1000795
610,542318,1000793
611,542322,1000791
612,542325,1000789
613,542329,1000787
614,542333,1000785
615,542336,1000783
616,542340,1000781
617,542347,1000777
618,542351,1000774
619,542354,1000772
620,542358,1000770
621,542362,1000768
622,542365,1000766
623,542369,1000763
624,542372,1000761
625,542376,1000759
626,542379,1000757
627,542383,1000755
628,542387,1000752
629,542390,1000750
630,542394,1000748
631,542397,1000745
632,542401,1000743
633,542404,1000741
634,542408,1000738
635,542411,1000736
636,542415,1000734
637,542418,1000731
638,542421,1000729
639,542425,1000726
640,542428,1000724
641,542432,1000721
642,542435,1000719
643,542439,1000717
644,542442,1000714
645,542446,1000712
646,542449,1000709
647,542453,1000707
648,542456,1000704
649,542459,1000702
650,542463,1000700
651,542466,1000697
652,542470,1000695
653,542473,1000692
654,542476,1000690
655,542480,1000687
656,542483,1000685
657,542487,1000682
658,542490,1000680
659,542494,1000678
660,542497,1000675
661,542500,1000673
662,542504,1000670
663,542507,1000668
664,542511,1000665
665,542514,1000663
666,542518,1000661
667,542521,1000658
668,542524,1000656
669,542528,1000653
670,542531,1000651
671,542535,1000648
672,542538,1000646
673,542542,1000644
674,542545,1000641
675,542549,1000639
676,542552,1000636
677,542555,1000634
678,542559,1000632
679,542562,1000629
680,542566,1000627
681,542569,1000624
682,542573,1000622
683,542576,1000619
684,542580,1000617
685,542583,1000614
686,542586,1000612
687,542590,1000610
688,542593,1000607
689,542597,1000605
690,542600,1000602
691,542604,1000600
692,542607,1000598
693,542611,1000595
694,542614,1000593
695,542618,1000590
696,542621,1000588
697,542624,1000586
698,542628,1000583
699,542631,1000581
700,542635,1000578
701,542638,1000576
702,542642,1000573
703,542645,1000571
704,542649,1000569
705,542652,1000566
706,542655,1000564
707,542659,1000561
708,542662,1000559
709,542666,1000556
710,542669,1000554
711,542672,1000552
712,542676,1000549
713,542679,1000547
714,542683,1000544
715,542686,1000542
716,542689,1000540
717,542693,1000537
718,542696,1000535
719,542700,1000532
720,542703,1000530
721,542707,1000527
722,542710,1000525
723,542713,1000522
724,542717,1000520
725,542720,1000518
726,542724,1000515
727,542727,1000513
728,542731,1000510
729,542734,1000508
730,542737,1000505
731,542741,1000503
732,542744,1000501
733,542748,1000498
734,542751,1000496
735,542755,1000493
736,542758,1000491
737,542762,1000489
738,542765,1000486
739,542769,1000484
740,542772,1000481
741,542776,1000479
742,542779,1000476
743,542782,1000474
744,542786,1000472
745,542789,1000469
746,542793,1000467
747,542796,1000464
748,542800,1000462
749,542803,1000459
750,542806,1000457
751,542810,1000454
752,542813,1000452
753,542817,1000450
754,542820,1000447
755,542824,1000445
756,542827,1000442
757,542830,1000440
758,542834,1000437
759,542837,1000435
760,542841,1000432
761,542844,1000430
762,542848,1000428
763,542851,1000425
764,542855,1000423
765,542858,1000420
766,542861,1000418
767,542865,1000415
768,542868,1000413
769,542872,1000411
770,542875,1000408
771,542879,1000406
772,542882,1000404
773,542886,1000401
774,542889,1000399
775,542892,1000396
776,542896,1000394
777,542899,1000391
778,542903,1000389
779,542906,1000387
780,542910,1000384
781,542913,1000382
782,542916,1000379
783,542920,1000377
784,542923,1000374
785,542927,1000372
786,542930,1000370
787,542934,1000367
788,542937,1000365
789,542941,1000363
790,542944,1000360
791,542947,1000358
792,542951,1000355
793,542954,1000353
794,542958,1000350
795,542961,1000348
796,542965,1000345
797,542968,1000343
798,542971,1000341
799,542975,1000338
800,542978,1000336
801,542982,1000333
802,542985,1000331
803,542989,1000328
804,542992,1000326
805,542995,1000324
806,542999,1000321
807,543002,1000319
808,543006,1000316
809,543009,1000314
810,543012,1000311
811,543016,1000309
812,543019,1000306
813,543023,1000304
814,543026,1000302
815,543029,1000299
816,543033,1000297
817,543036,1000294
818,543039,1000292
819,543043,1000289
820,543046,1000287
821,543050,1000284
822,543053,1000282
823,543056,1000279
824,543060,1000276
825,543063,1000274
826,543066,1000271
827,543069,1000268
828,543073,1000266
829,543076,1000263
830,543079,1000260
831,543082,1000257
832,543085,1000255
833,543088,1000252
834,543092,1000249
835,543094,1000246
836,543101,1000240
837,543103,1000237
838,543106,1000234
839,543109,1000231
840,543112,1000228
841,543115,1000225
842,543118,1000222
843,543121,1000218
844,543123,1000215
845,543126,1000212
846,543129,1000209
847,543132,1000206
848,543134,1000202
849,543137,1000199
850,543140,1000196
851,543142,1000193
852,543145,1000189
853,543147,1000186
854,543150,1000183
855,543153,1000180
856,543155,1000176
857,543158,1000173
858,543160,1000170
859,543163,1000166
860,543166,1000163
861,543168,1000160
862,543171,1000156
863,543173,1000153
864,543176,1000150
