numero,Coord_x,Coord_y
1,602676,959644
2,602673,959639
3,602671,959636
4,602670,959632
5,602669,959628
6,602667,959624
7,602665,959620
8,602664,959616
9,602662,959612
10,602660,959608
11,602659,959604
12,602657,959601
13,602655,959597
14,602654,959593
15,602652,959589
16,602650,959585
17,602648,959582
18,602647,959578
19,602645,959574
20,602643,959570
21,602641,959566
22,602640,959563
23,602638,959559
24,602636,959555
25,602634,959551
26,602632,959548
27,602630,959544
28,602628,959540
29,602627,959536
30,602625,959533
31,602623,959529
32,602621,959525
33,602619,959521
34,602617,959518
35,602615,959514
36,602613,959510
37,602611,959506
38,602609,959503
39,602607,959499
40,602606,959495
41,602604,959491
42,602602,959488
43,602600,959484
44,602598,959480
45,602596,959476
46,602594,959473
47,602592,959469
48,602591,959465
49,602589,959461
50,602587,959458
51,602585,959454
52,602583,959450
53,602581,959447
54,602579,959443
55,602577,959439
56,602575,959435
57,602573,959432
58,602571,959428
59,602570,959424
60,602568,959420
61,602566,959417
62,602564,959413
63,602562,959409
64,602560,959406
65,602558,959402
66,602556,959398
67,602554,959394
68,602552,959391
69,602550,959387
70,602548,959383
71,602546,959379
72,602544,959376
73,602543,959372
74,602541,959368
75,602539,959364
76,602537,959361
77,602535,959357
78,602533,959353
79,602531,959349
80,602529,959346
81,602527,959342
82,602525,959338
83,602523,959334
84,602521,959331
85,602519,959327
86,602518,959323
87,602516,959319
88,602514,959316
89,602512,959312
90,602510,959308
91,602508,959304
92,602506,959301
93,602504,959297
94,602502,959293
95,602501,959289
96,602499,959286
97,602497,959282
98,602495,959278
99,602493,959274
100,602491,959271
101,602489,959267
102,602488,959263
103,602486,959259
104,602482,959251
105,602481,959248
106,602479,959244
107,602478,959240
108,602476,959236
109,602475,959232
110,602473,959228
111,602472,959224
112,602471,959220
113,602470,959216
114,602469,959212
115,602468,959207
116,602467,959203
117,602466,959199
118,602466,959195
119,602465,959191
120,602464,959187
121,602464,959182
122,602463,959178
123,602463,959174
124,602463,959170
125,602462,959166
126,602462,959161
127,602462,959157
128,602462,959153
129,602462,959149
130,602462,959145
131,602462,959140
132,602462,959136
133,602462,959132
134,602462,959128
135,602462,959124
136,602462,959119
137,602462,959115
138,602462,959111
139,602461,959107
140,602461,959102
141,602461,959098
142,602461,959094
143,602461,959090
144,602461,959085
145,602461,959081
146,602461,959077
147,602461,959073
148,602461,959069
149,602461,959065
150,602461,959060
151,602461,959056
152,602461,959052
153,602461,959048
154,602461,959043
155,602461,959039
156,602461,959035
157,602461,959031
158,602461,959027
159,602462,959022
160,602462,959018
161,602462,959014
162,602462,959010
163,602462,959006
164,602462,959001
165,602462,958997
166,602462,958993
167,602462,958989
168,602462,958985
169,602462,958980
170,602461,958976
171,602461,958972
172,602461,958968
173,602461,958963
174,602461,958959
175,602461,958955
176,602462,958951
177,602462,958947
178,602462,958943
179,602462,958938
180,602462,958934
181,602462,958930
182,602462,958926
183,602462,958922
184,602462,958918
185,602462,958913
186,602462,958909
187,602462,958905
188,602462,958901
189,602462,958897
190,602462,958892
191,602462,958888
192,602462,958884
193,602462,958880
194,602462,958876
195,602462,958871
196,602462,958867
197,602462,958863
198,602462,958859
199,602462,958855
200,602462,958850
201,602462,958846
202,602462,958842
203,602462,958838
204,602463,958829
205,602463,958825
206,602463,958821
207,602463,958817
208,602463,958813
209,602463,958808
210,602463,958804
