numero,Coord_x,Coord_y
1,448554,1101233
2,448547,1101231
3,448538,1101226
4,448529,1101222
5,448519,1101218
6,448510,1101215
7,448484,1101204
8,448459,1101193
9,448450,1101190
10,448441,1101187
11,448432,1101184
12,448417,1101181
13,448401,1101178
14,448395,1101177
15,448389,1101175
16,448383,1101173
17,448378,1101170
18,448371,1101166
19,448365,1101162
20,448359,1101156
21,448354,1101151
22,448350,1101145
23,448337,1101131
24,448324,1101117
25,448321,1101113
26,448317,1101110
27,448313,1101108
28,448309,1101106
29,448304,1101104
30,448299,1101103
31,448294,1101103
32,448290,1101103
33,448285,1101104
34,448280,1101106
35,448272,1101108
36,448263,1101111
37,448255,1101115
38,448247,1101119
39,448239,1101123
40,448234,1101125
41,448229,1101127
42,448224,1101128
43,448218,1101128
44,448213,1101128
45,448207,1101127
46,448202,1101126
47,448197,1101124
48,448192,1101122
49,448184,1101116
50,448176,1101111
51,448171,1101108
52,448167,1101107
53,448162,1101106
54,448157,1101106
55,448131,1101106
56,448104,1101106
57,448096,1101106
58,448088,1101106
59,448080,1101105
60,448072,1101103
61,448065,1101100
62,448057,1101098
63,448049,1101095
64,448041,1101091
65,448034,1101087
66,448027,1101083
67,448017,1101076
68,448006,1101070
69,447995,1101064
70,447970,1101052
71,447966,1101051
72,447962,1101048
73,447959,1101045
74,447956,1101042
75,447954,1101038
76,447938,1101013
77,447924,1100989
78,447909,1100964
79,447894,1100939
80,447878,1100914
81,447873,1100908
82,447868,1100901
83,447863,1100894
84,447859,1100887
85,447855,1100881
86,447849,1100875
87,447844,1100870
88,447839,1100867
89,447833,1100864
90,447827,1100862
91,447822,1100860
92,447815,1100859
93,447807,1100859
94,447800,1100860
95,447793,1100861
96,447787,1100861
97,447780,1100862
98,447773,1100861
99,447767,1100860
100,447760,1100858
101,447750,1100855
102,447741,1100850
103,447732,1100845
104,447724,1100839
105,447717,1100836
106,447711,1100832
107,447705,1100827
108,447699,1100822
109,447695,1100818
110,447691,1100813
111,447687,1100807
112,447685,1100802
113,447680,1100792
114,447675,1100783
115,447669,1100774
116,447666,1100771
117,447663,1100769
118,447659,1100768
119,447656,1100767
120,447650,1100767
121,447644,1100768
122,447639,1100770
123,447634,1100773
124,447629,1100776
125,447611,1100787
126,447593,1100798
127,447582,1100805
128,447571,1100812
129,447564,1100816
130,447557,1100819
131,447550,1100821
132,447543,1100823
133,447537,1100825
134,447531,1100828
135,447525,1100831
136,447520,1100835
137,447511,1100843
138,447503,1100849
139,447494,1100856
140,447490,1100859
141,447485,1100861
142,447481,1100863
143,447476,1100865
144,447472,1100866
145,447467,1100866
146,447463,1100866
147,447459,1100865
148,447452,1100862
149,447446,1100859
150,447439,1100855
151,447434,1100851
152,447428,1100847
153,447421,1100844
154,447386,1100833
155,447376,1100830
156,447365,1100828
157,447355,1100826
158,447341,1100825
159,447327,1100823
160,447313,1100820
161,447303,1100816
162,447294,1100812
163,447289,1100811
164,447284,1100811
165,447279,1100811
166,447274,1100813
167,447270,1100814
168,447241,1100824
169,447212,1100835
170,447202,1100839
171,447192,1100843
172,447182,1100848
173,447173,1100854
174,447164,1100858
175,447155,1100862
176,447145,1100866
177,447138,1100868
178,447130,1100869
179,447123,1100870
180,447115,1100870
181,447110,1100870
182,447105,1100869
183,447100,1100868
184,447095,1100866
185,447090,1100863
186,447087,1100861
187,447083,1100859
188,447081,1100856
189,447078,1100853
190,447074,1100848
191,447071,1100842
192,447068,1100836
193,447057,1100826
194,447046,1100817
195,447042,1100812
196,447037,1100807
197,447034,1100802
198,447030,1100796
199,447028,1100791
200,447026,1100786
201,447025,1100781
202,447025,1100776
203,447026,1100772
204,447027,1100767
205,447029,1100763
206,447032,1100760
207,447035,1100756
208,447037,1100752
209,447039,1100748
210,447039,1100745
211,447038,1100742
212,447037,1100740
213,447036,1100737
214,447034,1100735
215,447033,1100733
216,447031,1100731
217,447029,1100730
218,447026,1100729
219,447024,1100728
220,447021,1100728
221,447017,1100728
222,447013,1100729
223,447009,1100731
224,447006,1100734
225,447003,1100736
226,446995,1100745
227,446987,1100753
228,446980,1100762
229,446973,1100772
230,446958,1100793
231,446942,1100814
232,446939,1100819
233,446935,1100823
234,446931,1100827
235,446927,1100831
236,446924,1100833
237,446920,1100835
238,446916,1100837
239,446912,1100838
240,446908,1100838
241,446904,1100838
242,446900,1100837
243,446896,1100836
244,446893,1100834
245,446890,1100832
246,446873,1100819
247,446856,1100806
248,446819,1100778
249,446808,1100772
250,446798,1100765
251,446788,1100759
252,446782,1100755
