numero,Coord_x,Coord_y
1,451365,1067866
2,451367,1067858
3,451373,1067841
4,451382,1067829
5,451390,1067819
6,451400,1067809
7,451414,1067801
8,451433,1067795
9,451470,1067788
10,451518,1067779
11,451546,1067771
12,451567,1067764
13,451583,1067757
14,451595,1067746
15,451609,1067730
16,451627,1067701
17,451656,1067645
18,451669,1067610
19,451686,1067552
20,451691,1067530
21,451690,1067508
22,451692,1067483
23,451696,1067467
24,451709,1067457
25,451722,1067443
26,451730,1067431
27,451735,1067420
28,451737,1067405
29,451735,1067393
30,451732,1067382
31,451725,1067368
32,451722,1067352
33,451723,1067339
34,451729,1067329
35,451743,1067312
36,451753,1067298
37,451771,1067269
38,451798,1067231
39,451806,1067222
40,451814,1067216
41,451824,1067210
42,451834,1067207
43,451844,1067205
44,451858,1067204
45,451890,1067204
46,451927,1067209
47,451974,1067215
48,452007,1067217
49,452023,1067214
50,452039,1067210
51,452055,1067202
52,452069,1067190
53,452081,1067178
54,452089,1067164
55,452095,1067147
56,452111,1067097
57,452122,1067070
58,452133,1067052
59,452146,1067038
60,452163,1067027
61,452187,1067015
62,452212,1067002
63,452242,1066983
64,452283,1066968
65,452297,1066964
66,452312,1066962
67,452330,1066962
68,452350,1066958
69,452366,1066950
70,452376,1066942
71,452379,1066935
72,452384,1066928
73,452386,1066920
74,452389,1066882
75,452390,1066857
76,452390,1066848
77,452390,1066838
78,452393,1066830
79,452397,1066826
80,452402,1066821
81,452409,1066815
82,452418,1066809
83,452432,1066801
84,452448,1066792
85,452463,1066786
86,452476,1066779
87,452486,1066773
88,452494,1066767
89,452507,1066757
90,452514,1066749
91,452536,1066727
92,452555,1066714
93,452566,1066710
94,452575,1066709
95,452581,1066710
96,452589,1066712
97,452600,1066718
98,452607,1066723
99,452619,1066734
100,452631,1066747
101,452642,1066755
102,452655,1066763
103,452670,1066769
104,452683,1066775
105,452694,1066777
106,452708,1066778
107,452717,1066778
108,452727,1066774
109,452733,1066770
110,452739,1066763
111,452745,1066749
112,452748,1066735
113,452752,1066714
114,452761,1066687
115,452770,1066670
116,452780,1066658
117,452799,1066643
118,452814,1066637
119,452827,1066631
120,452847,1066626
121,452862,1066622
122,452878,1066619
123,452898,1066614
124,452911,1066609
125,452925,1066602
126,452936,1066595
127,452942,1066589
128,452951,1066580
129,452957,1066572
130,452963,1066561
131,452967,1066548
132,452972,1066523
133,452974,1066510
134,452977,1066502
135,452979,1066494
136,452984,1066487
137,452989,1066481
138,452994,1066477
139,453002,1066474
140,453013,1066473
141,453065,1066475
142,453107,1066472
143,453122,1066471
144,453134,1066469
145,453149,1066463
146,453159,1066460
147,453170,1066459
148,453181,1066460
149,453188,1066461
150,453197,1066467
151,453207,1066474
152,453216,1066488
153,453241,1066512
154,453265,1066537
155,453286,1066556
156,453316,1066580
157,453336,1066592
158,453354,1066601
159,453373,1066606
160,453391,1066612
161,453414,1066621
162,453442,1066635
163,453479,1066654
164,453526,1066677
165,453565,1066699
166,453606,1066717
167,453659,1066739
168,453692,1066755
169,453719,1066769
170,453746,1066785
171,453769,1066795
172,453789,1066801
173,453808,1066805
174,453840,1066808
175,453869,1066808
176,453899,1066806
177,453928,1066803
178,453949,1066803
179,453971,1066800
180,453987,1066794
181,454006,1066787
182,454025,1066774
183,454042,1066759
184,454052,1066745
185,454061,1066729
186,454070,1066712
187,454073,1066691
188,454070,1066669
189,454059,1066632
190,454057,1066610
191,454059,1066596
192,454065,1066584
193,454075,1066573
194,454105,1066546
195,454150,1066511
196,454172,1066498
197,454184,1066494
198,454219,1066481
199,454244,1066473
200,454268,1066459
201,454289,1066444
202,454309,1066430
203,454330,1066411
204,454344,1066405
205,454358,1066399
206,454371,1066395
207,454382,1066395
208,454396,1066395
209,454406,1066396
210,454417,1066403
211,454424,1066411
212,454433,1066419
213,454441,1066430
214,454451,1066439
215,454465,1066442
216,454482,1066443
217,454500,1066439
218,454517,1066434
219,454533,1066426
220,454545,1066416
221,454553,1066403
222,454568,1066374
223,454577,1066360
224,454585,1066352
225,454594,1066348
226,454603,1066347
227,454618,1066348
228,454640,1066355
229,454659,1066363
230,454685,1066371
231,454718,1066379
232,454736,1066382
233,454757,1066381
234,454775,1066376
235,454795,1066367
236,454811,1066358
237,454827,1066350
238,454837,1066347
239,454859,1066345
240,454879,1066343
241,454892,1066338
242,454904,1066329
243,454927,1066307
244,454951,1066290
245,454976,1066273
246,455019,1066244
247,455053,1066223
248,455075,1066207
249,455098,1066182
250,455130,1066148
251,455153,1066131
252,455170,1066122
253,455201,1066111
254,455237,1066097
255,455255,1066091
256,455283,1066081
257,455301,1066072
258,455312,1066063
259,455338,1066036
260,455371,1065993
261,455404,1065954
262,455422,1065925
263,455442,1065896
264,455451,1065876
265,455455,1065858
266,455454,1065843
267,455453,1065833
268,455447,1065823
269,455427,1065804
270,455409,1065783
271,455395,1065757
272,455390,1065738
273,455390,1065697
274,455388,1065665
275,455382,1065642
276,455360,1065588
277,455346,1065539
278,455339,1065484
279,455328,1065454
280,455312,1065436
281,455299,1065428
282,455275,1065419
283,455254,1065410
284,455238,1065398
285,455223,1065381
286,455209,1065354
287,455176,1065276
288,455157,1065234
289,455139,1065178
290,455130,1065127
291,455122,1065087
292,455118,1065071
293,455096,1065054
294,455063,1065040
295,455038,1065027
296,455013,1065011
297,454996,1064999
298,454975,1064979
299,454951,1064953
300,454929,1064906
301,454924,1064856
302,454925,1064816
303,454923,1064797
304,454920,1064786
305,454912,1064774
306,454903,1064762
307,454881,1064738
308,454863,1064726
309,454832,1064709
310,454812,1064701
311,454798,1064697
312,454781,1064697
313,454765,1064699
314,454740,1064708
315,454719,1064710
316,454706,1064706
317,454695,1064700
318,454681,1064689
319,454658,1064667
320,454627,1064636
321,454609,1064626
322,454569,1064614
323,454522,1064597
324,454495,1064583
325,454466,1064564
326,454436,1064538
327,454419,1064518
328,454412,1064497
329,454399,1064439
330,454387,1064391
331,454380,1064366
332,454377,1064353
333,454372,1064338
334,454364,1064328
335,454356,1064325
336,454345,1064321
337,454329,1064321
338,454315,1064323
339,454298,1064329
340,454277,1064338
341,454242,1064353
342,454213,1064360
343,454185,1064364
344,454162,1064364
345,454145,1064365
346,454132,1064363
347,454121,1064360
348,454111,1064355
349,454102,1064347
350,454095,1064329
351,454085,1064286
352,454082,1064272
353,454080,1064236
354,454083,1064218
355,454093,1064194
356,454116,1064159
357,454137,1064127
358,454150,1064107
359,454155,1064090
360,454161,1064065
361,454178,1064018
362,454189,1063985
363,454199,1063948
364,454199,1063916
365,454195,1063891
366,454187,1063859
367,454190,1063834
368,454199,1063810
369,454223,1063763
370,454268,1063686
371,454293,1063652
372,454310,1063637
373,454329,1063625
374,454359,1063615
375,454460,1063587
376,454533,1063565
377,454568,1063551
378,454614,1063534
379,454641,1063521
380,454661,1063509
381,454691,1063483
382,454727,1063456
383,454765,1063431
384,454816,1063404
