numero,Coord_x,Coord_y
1,382568,1184791
2,382568,1184791
3,382568,1184795
4,382568,1184800
5,382569,1184804
6,382569,1184808
7,382570,1184812
8,382570,1184816
9,382570,1184820
10,382571,1184825
11,382571,1184828
12,382571,1184829
13,382571,1184832
14,382571,1184833
15,382571,1184837
16,382572,1184841
17,382572,1184846
18,382572,1184850
19,382573,1184854
20,382573,1184858
21,382574,1184862
22,382574,1184866
23,382575,1184870
24,382576,1184874
25,382576,1184878
26,382577,1184883
27,382578,1184886
28,382579,1184891
29,382580,1184895
30,382581,1184899
31,382582,1184903
32,382583,1184907
33,382584,1184911
34,382585,1184915
35,382586,1184919
36,382587,1184923
37,382588,1184927
38,382589,1184931
39,382590,1184935
40,382591,1184939
41,382592,1184943
42,382593,1184947
43,382594,1184951
44,382595,1184955
45,382596,1184959
46,382597,1184963
47,382598,1184967
48,382598,1184971
49,382599,1184975
50,382600,1184979
51,382601,1184983
52,382602,1184987
53,382603,1184992
54,382604,1184996
55,382605,1185000
56,382606,1185004
57,382607,1185008
58,382608,1185012
59,382609,1185016
60,382610,1185020
61,382611,1185024
62,382612,1185028
63,382613,1185032
64,382615,1185036
65,382616,1185040
66,382617,1185044
67,382619,1185048
68,382620,1185052
69,382622,1185056
70,382623,1185060
71,382625,1185064
72,382627,1185067
73,382629,1185071
74,382631,1185075
75,382633,1185079
76,382635,1185082
77,382637,1185086
78,382639,1185089
79,382642,1185093
80,382644,1185096
81,382646,1185100
82,382649,1185103
83,382651,1185106
84,382654,1185110
85,382657,1185113
86,382659,1185116
87,382662,1185119
88,382665,1185122
89,382668,1185125
90,382671,1185129
91,382674,1185131
92,382677,1185134
93,382680,1185137
94,382683,1185140
95,382686,1185143
96,382689,1185146
97,382692,1185148
98,382696,1185151
99,382699,1185154
100,382702,1185156
101,382706,1185159
102,382709,1185161
103,382712,1185164
104,382715,1185166
105,382719,1185169
106,382722,1185171
107,382725,1185174
108,382729,1185176
109,382732,1185179
110,382735,1185181
111,382739,1185184
112,382742,1185186
113,382746,1185189
114,382749,1185191
115,382752,1185194
116,382756,1185196
117,382759,1185199
118,382762,1185201
119,382766,1185204
120,382769,1185206
121,382772,1185209
122,382776,1185211
123,382779,1185214
124,382782,1185216
125,382786,1185219
126,382789,1185221
127,382792,1185224
128,382796,1185226
129,382799,1185229
130,382802,1185231
131,382806,1185234
132,382809,1185236
133,382812,1185239
134,382816,1185241
135,382819,1185244
136,382822,1185246
137,382826,1185249
138,382829,1185251
139,382832,1185254
140,382836,1185256
141,382839,1185259
142,382842,1185261
143,382846,1185264
144,382849,1185267
145,382852,1185269
146,382856,1185272
147,382859,1185274
148,382862,1185277
149,382865,1185280
150,382868,1185282
151,382872,1185285
152,382875,1185288
153,382878,1185290
154,382881,1185293
155,382884,1185296
156,382887,1185299
157,382891,1185301
158,382894,1185304
159,382897,1185307
160,382900,1185310
161,382903,1185313
162,382906,1185316
163,382909,1185319
164,382912,1185322
165,382915,1185325
166,382917,1185328
167,382920,1185331
168,382923,1185334
169,382926,1185337
170,382928,1185341
171,382931,1185344
172,382934,1185347
173,382936,1185350
174,382939,1185354
175,382941,1185357
176,382944,1185360
177,382946,1185364
178,382948,1185367
179,382951,1185371
180,382953,1185374
181,382955,1185378
182,382958,1185381
183,382960,1185385
184,382962,1185388
185,382965,1185392
186,382967,1185395
187,382969,1185399
188,382971,1185402
189,382973,1185406
190,382975,1185410
191,382978,1185413
192,382980,1185417
